[monitor_start] Monitoring PID 2494271 at 0.0001s intervals
[monitor_header] timestamp_ms,rss_kb,gc_reserved_kb,gc_committed_kb,heap_kb,phase,iteration
[monitor_data] 1773917053846,15888,2269,2269,67584,,
[monitor_data] 1773917055088,94916,2409,2409,198656,Phase 2,Iteration 1
[monitor_data] 1773917055734,265572,2649,2649,288768,Phase 2,Iteration 1
[monitor_data] 1773917056375,352900,2672,2672,475136,Phase 3,Iteration 1
[monitor_data] 1773917057009,506188,20303,20303,475136,Phase 5,Iteration 1
[monitor_data] 1773917057653,525064,24351,24351,321536,Phase 5,Iteration 1
[monitor_data] 1773917058290,582256,124117,124117,321536,Phase 5,Iteration 1
[monitor_data] 1773917058935,714368,216877,216877,323584,Phase 5,Iteration 1
[monitor_data] 1773917059576,591104,20193,20193,323584,Phase 5,Iteration 1
[monitor_data] 1773917060211,591104,20193,20193,323584,Phase 5,Iteration 1
[monitor_data] 1773917060846,591104,20193,20193,323584,Phase 6,Iteration 1
[monitor_data] 1773917061482,591104,20194,20194,0,Phase 6,Iteration 1
[monitor_data] 1773917062115,,0,0,0,Phase 6,Iteration 1
[monitor_end] Process 2494271 terminated
