[monitor_start] Monitoring PID 3311998 at 0.0001s intervals
[monitor_header] timestamp_ms,rss_kb,gc_reserved_kb,gc_committed_kb,heap_kb,phase,iteration
[monitor_data] 1773927854221,15884,2257,2257,65536,,
[monitor_data] 1773927855461,88416,2378,2378,114688,,
[monitor_data] 1773927856098,149948,2654,2654,239616,Phase 2,Iteration 1
[monitor_data] 1773927856738,271076,2682,2682,882688,Phase 2,Iteration 1
[monitor_data] 1773927857374,962436,20769,20769,944128,Phase 5,Iteration 1
[monitor_data] 1773927858010,993616,20769,20769,944128,Phase 5,Iteration 1
[monitor_data] 1773927858653,993616,20773,20773,833536,Phase 5,Iteration 1
[monitor_data] 1773927859291,1005060,31980,31980,833536,Phase 5,Iteration 1
[monitor_data] 1773927859929,1013064,30127,30127,833536,Phase 5,Iteration 1
[monitor_data] 1773927860570,1013064,29554,29554,833536,Phase 5,Iteration 1
[monitor_data] 1773927861206,1013064,27109,27109,792576,Phase 5,Iteration 1
[monitor_data] 1773927861850,1029236,49719,49719,792576,Phase 5,Iteration 1
[monitor_data] 1773927862492,1053768,49894,49894,792576,Phase 5,Iteration 1
[monitor_data] 1773927863122,1054968,52018,52018,792576,Phase 5,Iteration 1
[monitor_data] 1773927863764,1055468,51024,51024,792576,Phase 5,Iteration 1
[monitor_data] 1773927864411,1055468,49663,49663,792576,Phase 5,Iteration 1
[monitor_data] 1773927865052,1055468,49665,49665,794624,Phase 5,Iteration 1
[monitor_data] 1773927865692,1055468,49665,49665,794624,Phase 5,Iteration 1
[monitor_data] 1773927866329,1055468,49665,49665,794624,Phase 5,Iteration 1
[monitor_data] 1773927866966,1055468,49666,49666,794624,Phase 6,Iteration 1
[monitor_data] 1773927867605,1055476,49666,49666,0,Phase 6,Iteration 1
[monitor_data] 1773927868240,,0,0,0,Phase 6,Iteration 1
[monitor_end] Process 3311998 terminated
