[monitor_start] Monitoring PID 2533408 at 0.0001s intervals
[monitor_header] timestamp_ms,rss_kb,gc_reserved_kb,gc_committed_kb,heap_kb,phase,iteration
[monitor_data] 1773917578248,15880,2261,2261,65536,,
[monitor_data] 1773917579475,95744,2397,2397,120832,,Iteration 1
[monitor_data] 1773917580127,202748,2668,2668,253952,Phase 2,Iteration 1
[monitor_data] 1773917580766,324204,2703,2703,946176,Phase 3,Iteration 1
[monitor_data] 1773917581397,1000280,20850,20850,946176,Phase 5,Iteration 1
[monitor_data] 1773917582034,1000280,20851,20851,946176,Phase 5,Iteration 1
[monitor_data] 1773917582666,1000280,20851,20851,833536,Phase 5,Iteration 1
[monitor_data] 1773917583307,1014240,34111,34111,833536,Phase 5,Iteration 1
[monitor_data] 1773917583943,1020804,32342,32342,833536,Phase 5,Iteration 1
[monitor_data] 1773917584578,1020804,28870,28870,833536,Phase 5,Iteration 1
[monitor_data] 1773917585216,1020804,26720,26720,792576,Phase 5,Iteration 1
[monitor_data] 1773917585853,1035884,60255,60255,792576,Phase 5,Iteration 1
[monitor_data] 1773917586491,1170304,149705,149705,792576,Phase 5,Iteration 1
[monitor_data] 1773917587136,1244928,248002,248002,792576,Phase 5,Iteration 1
[monitor_data] 1773917587779,1328672,443542,443542,792576,Phase 5,Iteration 1
[monitor_data] 1773917588424,1418472,49675,49675,794624,Phase 5,Iteration 1
[monitor_data] 1773917589070,1107340,49675,49675,794624,Phase 5,Iteration 1
[monitor_data] 1773917589704,1107340,49675,49675,794624,Phase 5,Iteration 1
[monitor_data] 1773917590342,1107340,49676,49676,794624,Phase 6,Iteration 1
[monitor_data] 1773917590979,1107340,49676,49676,0,Phase 6,Iteration 1
[monitor_data] 1773917591647,,0,0,0,Phase 6,Iteration 1
[monitor_end] Process 2533408 terminated
