[monitor_start] Monitoring PID 2772916 at 0.0001s intervals
[monitor_header] timestamp_ms,rss_kb,gc_reserved_kb,gc_committed_kb,heap_kb,phase,iteration
[monitor_data] 1773920743015,15872,2265,2265,65536,,
[monitor_data] 1773920744255,96300,2399,2399,116736,,Iteration 1
[monitor_data] 1773920744890,183344,2655,2655,243712,Phase 2,Iteration 1
[monitor_data] 1773920745525,313428,2690,2690,946176,Phase 3,Iteration 1
[monitor_data] 1773920746159,998492,20840,20840,946176,Phase 5,Iteration 1
[monitor_data] 1773920746799,998496,20840,20840,946176,Phase 5,Iteration 1
[monitor_data] 1773920747438,998496,20836,20836,835584,Phase 5,Iteration 1
[monitor_data] 1773920748067,1012064,32725,32725,835584,Phase 5,Iteration 1
[monitor_data] 1773920748705,1016792,30847,30847,835584,Phase 5,Iteration 1
[monitor_data] 1773920749339,1016792,27408,27408,835584,Phase 5,Iteration 1
[monitor_data] 1773920749976,1016792,50362,50362,794624,Phase 5,Iteration 1
[monitor_data] 1773920750610,1035512,54097,54097,794624,Phase 5,Iteration 1
[monitor_data] 1773920751246,1097012,106124,106124,794624,Phase 5,Iteration 1
[monitor_data] 1773920751884,1144632,117558,117558,794624,Phase 5,Iteration 1
[monitor_data] 1773920752530,1167800,148725,148725,794624,Phase 5,Iteration 1
[monitor_data] 1773920753173,1185124,50309,50309,796672,Phase 5,Iteration 1
[monitor_data] 1773920753807,1106976,50309,50309,796672,Phase 5,Iteration 1
[monitor_data] 1773920754440,1106976,50309,50309,796672,Phase 5,Iteration 1
[monitor_data] 1773920755080,1106976,50309,50309,796672,Phase 6,Iteration 1
[monitor_data] 1773920755717,1106976,50310,50310,796672,Phase 6,Iteration 1
[monitor_data] 1773920756351,,0,0,0,Phase 6,Iteration 1
[monitor_data] 1773920756977,,0,0,0,Phase 6,Iteration 1
[monitor_end] Process 2772916 terminated
