[monitor_start] Monitoring PID 4155188 at 0.0001s intervals
[monitor_header] timestamp_ms,rss_kb,gc_reserved_kb,gc_committed_kb,heap_kb,phase,iteration
[monitor_data] 1773938672488,15888,2257,2257,63488,,
[monitor_data] 1773938673758,85236,2379,2379,110592,,
[monitor_data] 1773938674400,143116,2651,2651,239616,Phase 2,Iteration 1
[monitor_data] 1773938675041,273664,2673,2673,815104,Phase 2,Iteration 1
[monitor_data] 1773938675681,896340,20834,20834,946176,Phase 5,Iteration 1
[monitor_data] 1773938676323,996208,20835,20835,946176,Phase 5,Iteration 1
[monitor_data] 1773938676957,996208,20835,20835,835584,Phase 5,Iteration 1
[monitor_data] 1773938677592,1012360,36161,36161,835584,Phase 5,Iteration 1
[monitor_data] 1773938678232,1020680,37113,37113,835584,Phase 5,Iteration 1
[monitor_data] 1773938678869,1021832,32813,32813,835584,Phase 5,Iteration 1
[monitor_data] 1773938679505,1021832,30257,30257,794624,Phase 5,Iteration 1
[monitor_data] 1773938680145,1035408,50548,50548,794624,Phase 5,Iteration 1
[monitor_data] 1773938680781,1152816,180170,180170,794624,Phase 5,Iteration 1
[monitor_data] 1773938681427,1257904,305819,305819,794624,Phase 5,Iteration 1
[monitor_data] 1773938682071,1559024,545166,545166,794624,Phase 5,Iteration 1
[monitor_data] 1773938682712,1475536,541308,541308,796672,Phase 5,Iteration 1
[monitor_data] 1773938683348,1120200,50517,50517,796672,Phase 5,Iteration 1
[monitor_data] 1773938683985,1120200,50517,50517,796672,Phase 5,Iteration 1
[monitor_data] 1773938684623,1120200,50517,50517,796672,Phase 6,Iteration 1
[monitor_data] 1773938685256,1120200,50518,50518,796672,Phase 6,Iteration 1
[monitor_data] 1773938685894,1120200,50518,50518,0,Phase 6,Iteration 1
[monitor_data] 1773938686535,,0,0,0,Phase 6,Iteration 1
[monitor_end] Process 4155188 terminated
