[monitor_start] Monitoring PID 3107513 at 0.0001s intervals
[monitor_header] timestamp_ms,rss_kb,gc_reserved_kb,gc_committed_kb,heap_kb,phase,iteration
[monitor_data] 1773925173165,15876,2262,2262,63488,,
[monitor_data] 1773925174413,88352,2382,2382,112640,,
[monitor_data] 1773925175044,151936,2659,2659,239616,Phase 2,Iteration 1
[monitor_data] 1773925175683,274576,2687,2687,876544,Phase 2,Iteration 1
[monitor_data] 1773925176323,959484,20843,20843,946176,Phase 5,Iteration 1
[monitor_data] 1773925176960,997168,20842,20842,946176,Phase 5,Iteration 1
[monitor_data] 1773925177602,997168,20843,20843,833536,Phase 5,Iteration 1
[monitor_data] 1773925178239,1011312,35366,35366,833536,Phase 5,Iteration 1
[monitor_data] 1773925178871,1019324,35177,35177,833536,Phase 5,Iteration 1
[monitor_data] 1773925179514,1019904,31278,31278,833536,Phase 5,Iteration 1
[monitor_data] 1773925180156,1019904,28683,28683,792576,Phase 5,Iteration 1
[monitor_data] 1773925180792,1034988,27694,27694,792576,Phase 5,Iteration 1
[monitor_data] 1773925181438,1152084,149164,149164,792576,Phase 5,Iteration 1
[monitor_data] 1773925182077,1236280,248808,248808,792576,Phase 5,Iteration 1
[monitor_data] 1773925182720,1320312,444934,444934,792576,Phase 5,Iteration 1
[monitor_data] 1773925183360,1409996,50307,50307,794624,Phase 5,Iteration 1
[monitor_data] 1773925183999,1106424,50307,50307,794624,Phase 5,Iteration 1
[monitor_data] 1773925184634,1106424,50307,50307,794624,Phase 5,Iteration 1
[monitor_data] 1773925185267,1106424,50307,50307,794624,Phase 6,Iteration 1
[monitor_data] 1773925185904,1106424,50308,50308,794624,Phase 6,Iteration 1
[monitor_data] 1773925186535,1106424,0,0,0,Phase 6,Iteration 1
[monitor_data] 1773925187161,,0,0,0,Phase 6,Iteration 1
[monitor_end] Process 3107513 terminated
