[monitor_start] Monitoring PID 2725398 at 0.0001s intervals
[monitor_header] timestamp_ms,rss_kb,gc_reserved_kb,gc_committed_kb,heap_kb,phase,iteration
[monitor_data] 1773920113094,15872,2263,2263,67584,,
[monitor_data] 1773920114305,92760,2396,2396,116736,,
[monitor_data] 1773920114941,156356,2670,2670,239616,Phase 2,Iteration 1
[monitor_data] 1773920115582,280716,2702,2702,933888,Phase 3,Iteration 1
[monitor_data] 1773920116218,998544,20853,20853,946176,Phase 5,Iteration 1
[monitor_data] 1773920116857,998544,20853,20853,946176,Phase 5,Iteration 1
[monitor_data] 1773920117497,998544,20854,20854,833536,Phase 5,Iteration 1
[monitor_data] 1773920118132,1012420,33579,33579,833536,Phase 5,Iteration 1
[monitor_data] 1773920118769,1017188,31257,31257,833536,Phase 5,Iteration 1
[monitor_data] 1773920119408,1017188,28552,28552,833536,Phase 5,Iteration 1
[monitor_data] 1773920120050,1017188,49735,49735,792576,Phase 5,Iteration 1
[monitor_data] 1773920120695,1034524,53491,53491,792576,Phase 5,Iteration 1
[monitor_data] 1773920121339,1096020,86135,86135,792576,Phase 5,Iteration 1
[monitor_data] 1773920121982,1143088,134327,134327,792576,Phase 5,Iteration 1
[monitor_data] 1773920122623,1165528,148274,148274,792576,Phase 5,Iteration 1
[monitor_data] 1773920123265,1184148,52493,52493,794624,Phase 5,Iteration 1
[monitor_data] 1773920123903,1109388,52493,52493,794624,Phase 5,Iteration 1
[monitor_data] 1773920124536,1109388,52493,52493,794624,Phase 5,Iteration 1
[monitor_data] 1773920125170,1109388,52493,52493,794624,Phase 6,Iteration 1
[monitor_data] 1773920125807,1109388,52494,52494,794624,Phase 6,Iteration 1
[monitor_data] 1773920126435,1109388,0,0,0,Phase 6,Iteration 1
[monitor_data] 1773920127055,,0,0,0,Phase 6,Iteration 1
[monitor_end] Process 2725398 terminated
