[monitor_start] Monitoring PID 2782315 at 0.0001s intervals
[monitor_header] timestamp_ms,rss_kb,gc_reserved_kb,gc_committed_kb,heap_kb,phase,iteration
[monitor_data] 1773920871023,15884,2256,2256,61440,,
[monitor_data] 1773920872266,87292,2380,2380,112640,,
[monitor_data] 1773920872900,148696,2670,2670,239616,Phase 2,Iteration 1
[monitor_data] 1773920873542,288556,2696,2696,864256,Phase 2,Iteration 1
[monitor_data] 1773920874181,959348,20921,20921,946176,Phase 5,Iteration 1
[monitor_data] 1773920874809,1011072,20921,20921,946176,Phase 5,Iteration 1
[monitor_data] 1773920875447,1011072,20912,20912,946176,Phase 5,Iteration 1
[monitor_data] 1773920876081,1011072,20912,20912,833536,Phase 5,Iteration 1
[monitor_data] 1773920876710,1022920,27543,27543,833536,Phase 5,Iteration 1
[monitor_data] 1773920877347,1023996,31760,31760,833536,Phase 5,Iteration 1
[monitor_data] 1773920877990,1028848,29967,29967,833536,Phase 5,Iteration 1
[monitor_data] 1773920878633,1028848,27018,27018,792576,Phase 5,Iteration 1
[monitor_data] 1773920879270,1046884,49736,49736,792576,Phase 5,Iteration 1
[monitor_data] 1773920879904,1073784,57999,57999,792576,Phase 5,Iteration 1
[monitor_data] 1773920880549,1080284,56968,56968,792576,Phase 5,Iteration 1
[monitor_data] 1773920881197,1080396,53554,53554,792576,Phase 5,Iteration 1
[monitor_data] 1773920881841,1080428,49679,49679,794624,Phase 5,Iteration 1
[monitor_data] 1773920882480,1080428,49681,49681,794624,Phase 5,Iteration 1
[monitor_data] 1773920883116,1080428,49681,49681,794624,Phase 5,Iteration 1
[monitor_data] 1773920883758,1080428,49681,49681,794624,Phase 6,Iteration 1
[monitor_data] 1773920884392,1080440,49683,49683,794624,Phase 6,Iteration 1
[monitor_data] 1773920885029,1080440,49683,49683,0,Phase 6,Iteration 1
[monitor_data] 1773920885656,,0,0,0,Phase 6,Iteration 1
[monitor_end] Process 2782315 terminated
