[monitor_start] Monitoring PID 3783355 at 0.0001s intervals
[monitor_header] timestamp_ms,rss_kb,gc_reserved_kb,gc_committed_kb,heap_kb,phase,iteration
[monitor_data] 1773933905048,15884,2256,2256,63488,,
[monitor_data] 1773933906315,88948,2383,2383,114688,,
[monitor_data] 1773933906961,155732,2658,2658,239616,Phase 2,Iteration 1
[monitor_data] 1773933907603,277956,2685,2685,884736,Phase 2,Iteration 1
[monitor_data] 1773933908246,974948,20776,20776,946176,Phase 5,Iteration 1
[monitor_data] 1773933908883,1000452,20777,20777,946176,Phase 5,Iteration 1
[monitor_data] 1773933909523,1000452,20773,20773,835584,Phase 5,Iteration 1
[monitor_data] 1773933910160,1017760,33228,33228,835584,Phase 5,Iteration 1
[monitor_data] 1773933910796,1022316,32266,32266,835584,Phase 5,Iteration 1
[monitor_data] 1773933911433,1022316,34250,34250,835584,Phase 5,Iteration 1
[monitor_data] 1773933912071,1023604,29956,29956,794624,Phase 5,Iteration 1
[monitor_data] 1773933912707,1040092,50488,50488,794624,Phase 5,Iteration 1
[monitor_data] 1773933913346,1168152,175503,175503,794624,Phase 5,Iteration 1
[monitor_data] 1773933913988,1274304,299577,299577,794624,Phase 5,Iteration 1
[monitor_data] 1773933914632,1377492,542629,542629,794624,Phase 5,Iteration 1
[monitor_data] 1773933915277,1489348,541311,541311,796672,Phase 5,Iteration 1
[monitor_data] 1773933915921,1123828,50458,50458,796672,Phase 5,Iteration 1
[monitor_data] 1773933916558,1123828,50458,50458,796672,Phase 5,Iteration 1
[monitor_data] 1773933917199,1123828,50458,50458,796672,Phase 6,Iteration 1
[monitor_data] 1773933917834,1123828,50460,50460,796672,Phase 6,Iteration 1
[monitor_data] 1773933918468,1123828,0,0,0,Phase 6,Iteration 1
[monitor_data] 1773933919119,,0,0,0,Phase 6,Iteration 1
[monitor_end] Process 3783355 terminated
