[monitor_start] Monitoring PID 2537409 at 0.0001s intervals
[monitor_header] timestamp_ms,rss_kb,gc_reserved_kb,gc_committed_kb,heap_kb,phase,iteration
[monitor_data] 1773917631634,15876,2257,2257,65536,,
[monitor_data] 1773917632831,89032,2390,2390,114688,,
[monitor_data] 1773917633466,150940,2664,2664,239616,Phase 2,Iteration 1
[monitor_data] 1773917634104,272860,2690,2690,860160,Phase 2,Iteration 1
[monitor_data] 1773917634743,940940,20849,20849,946176,Phase 5,Iteration 1
[monitor_data] 1773917635380,995400,20848,20848,946176,Phase 5,Iteration 1
[monitor_data] 1773917636009,995400,20844,20844,835584,Phase 5,Iteration 1
[monitor_data] 1773917636648,1009292,33098,33098,835584,Phase 5,Iteration 1
[monitor_data] 1773917637289,1015924,33970,33970,835584,Phase 5,Iteration 1
[monitor_data] 1773917637923,1015924,32406,32406,835584,Phase 5,Iteration 1
[monitor_data] 1773917638562,1015924,26789,26789,794624,Phase 5,Iteration 1
[monitor_data] 1773917639200,1032460,49818,49818,794624,Phase 5,Iteration 1
[monitor_data] 1773917639842,1054764,49814,49814,794624,Phase 5,Iteration 1
[monitor_data] 1773917640482,1054772,49817,49817,794624,Phase 5,Iteration 1
[monitor_data] 1773917641121,1054772,49817,49817,794624,Phase 5,Iteration 1
[monitor_data] 1773917641761,1054772,49803,49803,796672,Phase 5,Iteration 1
[monitor_data] 1773917642399,1054960,50222,50222,796672,Phase 5,Iteration 1
[monitor_data] 1773917643034,1054960,50222,50222,796672,Phase 5,Iteration 1
[monitor_data] 1773917643672,1054960,50222,50222,796672,Phase 6,Iteration 1
[monitor_data] 1773917644307,1054960,50223,50223,796672,Phase 6,Iteration 1
[monitor_data] 1773917644940,1054960,0,0,0,Phase 6,Iteration 1
[monitor_data] 1773917645565,,0,0,0,Phase 6,Iteration 1
[monitor_end] Process 2537409 terminated
