[monitor_start] Monitoring PID 3428970 at 0.0001s intervals
[monitor_header] timestamp_ms,rss_kb,gc_reserved_kb,gc_committed_kb,heap_kb,phase,iteration
[monitor_data] 1773929368237,15888,2261,2261,65536,,
[monitor_data] 1773929369486,91372,2383,2383,116736,,
[monitor_data] 1773929370127,155036,2656,2656,241664,Phase 2,Iteration 1
[monitor_data] 1773929370767,274920,2686,2686,909312,Phase 2,Iteration 1
[monitor_data] 1773929371403,991728,20772,20772,946176,Phase 5,Iteration 1
[monitor_data] 1773929372046,997464,20775,20775,946176,Phase 5,Iteration 1
[monitor_data] 1773929372682,997464,20775,20775,833536,Phase 5,Iteration 1
[monitor_data] 1773929373319,1011544,32773,32773,833536,Phase 5,Iteration 1
[monitor_data] 1773929373956,1017712,33405,33405,833536,Phase 5,Iteration 1
[monitor_data] 1773929374599,1017712,28250,28250,833536,Phase 5,Iteration 1
[monitor_data] 1773929375239,1017712,49724,49724,792576,Phase 5,Iteration 1
[monitor_data] 1773929375876,1033240,71012,71012,792576,Phase 5,Iteration 1
[monitor_data] 1773929376516,1188100,216896,216896,792576,Phase 5,Iteration 1
[monitor_data] 1773929377160,1296160,298351,298351,792576,Phase 5,Iteration 1
[monitor_data] 1773929377807,1399292,542304,542304,792576,Phase 5,Iteration 1
[monitor_data] 1773929378452,1507652,49687,49687,794624,Phase 5,Iteration 1
[monitor_data] 1773929379095,1116984,49688,49688,794624,Phase 5,Iteration 1
[monitor_data] 1773929379730,1116984,49688,49688,794624,Phase 5,Iteration 1
[monitor_data] 1773929380370,1116984,49688,49688,794624,Phase 6,Iteration 1
[monitor_data] 1773929381008,1116988,49689,49689,794624,Phase 6,Iteration 1
[monitor_data] 1773929381644,1116988,0,0,0,Phase 6,Iteration 1
[monitor_data] 1773929382273,,0,0,0,Phase 6,Iteration 1
[monitor_end] Process 3428970 terminated
