[monitor_start] Monitoring PID 3066494 at 0.0001s intervals
[monitor_header] timestamp_ms,rss_kb,gc_reserved_kb,gc_committed_kb,heap_kb,phase,iteration
[monitor_data] 1773924625087,15884,2260,2260,61440,,
[monitor_data] 1773924626303,91032,2378,2378,112640,,
[monitor_data] 1773924626947,155792,2653,2653,237568,Phase 2,Iteration 1
[monitor_data] 1773924627584,275632,2682,2682,837632,Phase 2,Iteration 1
[monitor_data] 1773924628218,911564,20773,20773,944128,Phase 5,Iteration 1
[monitor_data] 1773924628855,998224,20772,20772,944128,Phase 5,Iteration 1
[monitor_data] 1773924629493,998224,20771,20771,944128,Phase 5,Iteration 1
[monitor_data] 1773924630126,998224,20776,20776,944128,Phase 5,Iteration 1
[monitor_data] 1773924630760,998224,28684,28684,835584,Phase 5,Iteration 1
[monitor_data] 1773924631397,1014928,32262,32262,835584,Phase 5,Iteration 1
[monitor_data] 1773924632035,1015612,31793,31793,835584,Phase 5,Iteration 1
[monitor_data] 1773924632671,1015612,27702,27702,835584,Phase 5,Iteration 1
[monitor_data] 1773924633311,1015612,51093,51093,792576,Phase 5,Iteration 1
[monitor_data] 1773924633949,1034936,63720,63720,792576,Phase 5,Iteration 1
[monitor_data] 1773924634584,1103476,102191,102191,792576,Phase 5,Iteration 1
[monitor_data] 1773924635223,1150412,150021,150021,792576,Phase 5,Iteration 1
[monitor_data] 1773924635866,1172700,148017,148017,792576,Phase 5,Iteration 1
[monitor_data] 1773924636506,1133676,51007,51007,794624,Phase 5,Iteration 1
[monitor_data] 1773924637146,1107144,51007,51007,794624,Phase 5,Iteration 1
[monitor_data] 1773924637785,1107144,51007,51007,794624,Phase 5,Iteration 1
[monitor_data] 1773924638421,1107144,51009,51009,794624,Phase 6,Iteration 1
[monitor_data] 1773924639057,1107144,51009,51009,0,Phase 6,Iteration 1
[monitor_data] 1773924639690,,0,0,0,Phase 6,Iteration 1
[monitor_end] Process 3066494 terminated
