[monitor_start] Monitoring PID 3889458 at 0.0001s intervals
[monitor_header] timestamp_ms,rss_kb,gc_reserved_kb,gc_committed_kb,heap_kb,phase,iteration
[monitor_data] 1773935273968,15872,2259,2259,61440,,
[monitor_data] 1773935275242,82484,2381,2381,98304,,
[monitor_data] 1773935275889,131968,2661,2661,241664,Phase 2,Iteration 1
[monitor_data] 1773935276526,273184,2673,2673,694272,Phase 2,Iteration 1
[monitor_data] 1773935277165,761140,20909,20909,946176,Phase 3,Iteration 1
[monitor_data] 1773935277801,995704,20904,20904,946176,Phase 5,Iteration 1
[monitor_data] 1773935278438,995704,20908,20908,946176,Phase 5,Iteration 1
[monitor_data] 1773935279072,995704,20904,20904,946176,Phase 5,Iteration 1
[monitor_data] 1773935279706,995704,20908,20908,946176,Phase 5,Iteration 1
[monitor_data] 1773935280336,995704,20904,20904,946176,Phase 5,Iteration 1
[monitor_data] 1773935280970,995704,27252,27252,833536,Phase 5,Iteration 1
[monitor_data] 1773935281609,1010232,30179,30179,833536,Phase 5,Iteration 1
[monitor_data] 1773935282250,1010580,29924,29924,833536,Phase 5,Iteration 1
[monitor_data] 1773935282888,1010668,29663,29663,833536,Phase 5,Iteration 1
[monitor_data] 1773935283523,1010808,49728,49728,792576,Phase 5,Iteration 1
[monitor_data] 1773935284158,1031332,65181,65181,792576,Phase 5,Iteration 1
[monitor_data] 1773935284800,1098252,105136,105136,792576,Phase 5,Iteration 1
[monitor_data] 1773935285436,1145744,149502,149502,792576,Phase 5,Iteration 1
[monitor_data] 1773935286078,1168484,148098,148098,792576,Phase 5,Iteration 1
[monitor_data] 1773935286719,1180956,49674,49674,794624,Phase 5,Iteration 1
[monitor_data] 1773935287360,1102808,49674,49674,794624,Phase 5,Iteration 1
[monitor_data] 1773935287994,1102808,49674,49674,794624,Phase 5,Iteration 1
[monitor_data] 1773935288631,1102808,49676,49676,794624,Phase 6,Iteration 1
[monitor_data] 1773935289269,1102808,49676,49676,0,Phase 6,Iteration 1
[monitor_data] 1773935289901,,0,0,0,Phase 6,Iteration 1
[monitor_end] Process 3889458 terminated
