[monitor_start] Monitoring PID 3414507 at 0.0001s intervals
[monitor_header] timestamp_ms,rss_kb,gc_reserved_kb,gc_committed_kb,heap_kb,phase,iteration
[monitor_data] 1773929182042,15888,2260,2260,63488,,
[monitor_data] 1773929183296,89028,2379,2379,110592,,
[monitor_data] 1773929183932,146128,2655,2655,239616,Phase 2,Iteration 1
[monitor_data] 1773929184570,271540,2675,2675,475136,Phase 3,Iteration 1
[monitor_data] 1773929185213,506572,13055,13055,475136,Phase 5,Iteration 1
[monitor_data] 1773929185852,516512,12539,12539,475136,Phase 5,Iteration 1
[monitor_data] 1773929186491,516512,12539,12539,475136,Phase 5,Iteration 1
[monitor_data] 1773929187129,516512,12543,12543,321536,Phase 5,Iteration 1
[monitor_data] 1773929187769,532000,47989,47989,321536,Phase 5,Iteration 1
[monitor_data] 1773929188402,669128,217569,217569,321536,Phase 5,Iteration 1
[monitor_data] 1773929189039,745088,20188,20188,323584,Phase 5,Iteration 1
[monitor_data] 1773929189681,588820,20188,20188,323584,Phase 5,Iteration 1
[monitor_data] 1773929190315,588820,20188,20188,323584,Phase 5,Iteration 1
[monitor_data] 1773929190949,588820,20189,20189,323584,Phase 6,Iteration 1
[monitor_data] 1773929191591,588820,0,0,0,Phase 6,Iteration 1
[monitor_data] 1773929192208,,0,0,0,Phase 6,Iteration 1
[monitor_end] Process 3414507 terminated
