[monitor_start] Monitoring PID 3057315 at 0.0001s intervals
[monitor_header] timestamp_ms,rss_kb,gc_reserved_kb,gc_committed_kb,heap_kb,phase,iteration
[monitor_data] 1773924510887,15884,2265,2265,65536,,
[monitor_data] 1773924512133,94496,2401,2401,116736,,Iteration 1
[monitor_data] 1773924512765,201616,2655,2655,251904,Phase 2,Iteration 1
[monitor_data] 1773924513404,323548,2691,2691,944128,Phase 3,Iteration 1
[monitor_data] 1773924514042,997164,20775,20775,944128,Phase 5,Iteration 1
[monitor_data] 1773924514675,997164,20774,20774,944128,Phase 5,Iteration 1
[monitor_data] 1773924515309,997164,20774,20774,833536,Phase 5,Iteration 1
[monitor_data] 1773924515948,1010248,28889,28889,833536,Phase 5,Iteration 1
[monitor_data] 1773924516584,1012192,30857,30857,833536,Phase 5,Iteration 1
[monitor_data] 1773924517226,1014092,27915,27915,833536,Phase 5,Iteration 1
[monitor_data] 1773924517866,1014092,27256,27256,792576,Phase 5,Iteration 1
[monitor_data] 1773924518508,1033476,50230,50230,792576,Phase 5,Iteration 1
[monitor_data] 1773924519147,1056388,49675,49675,792576,Phase 5,Iteration 1
[monitor_data] 1773924519785,1056388,49670,49670,792576,Phase 5,Iteration 1
[monitor_data] 1773924520419,1056388,49666,49666,792576,Phase 5,Iteration 1
[monitor_data] 1773924521056,1056388,49666,49666,792576,Phase 5,Iteration 1
[monitor_data] 1773924521690,1056388,49666,49666,792576,Phase 5,Iteration 1
[monitor_data] 1773924522318,1056388,49670,49670,792576,Phase 5,Iteration 1
[monitor_data] 1773924522954,1056388,49665,49665,792576,Phase 5,Iteration 1
[monitor_data] 1773924523592,1056388,49666,49666,792576,Phase 5,Iteration 1
[monitor_data] 1773924524223,1056388,49661,49661,792576,Phase 5,Iteration 1
[monitor_data] 1773924524857,1056388,50176,50176,794624,Phase 5,Iteration 1
[monitor_data] 1773924525491,1056544,50176,50176,794624,Phase 5,Iteration 1
[monitor_data] 1773924526124,1056544,50176,50176,794624,Phase 5,Iteration 1
[monitor_data] 1773924526761,1056544,50177,50177,794624,Phase 6,Iteration 1
[monitor_data] 1773924527400,1056544,50177,50177,0,Phase 6,Iteration 1
[monitor_data] 1773924528032,,0,0,0,Phase 6,Iteration 1
[monitor_end] Process 3057315 terminated
