[monitor_start] Monitoring PID 2882891 at 0.0001s intervals
[monitor_header] timestamp_ms,rss_kb,gc_reserved_kb,gc_committed_kb,heap_kb,phase,iteration
[monitor_data] 1773922194699,15876,2260,2260,65536,,
[monitor_data] 1773922195903,92852,2390,2390,112640,,
[monitor_data] 1773922196536,154908,2667,2667,237568,Phase 2,Iteration 1
[monitor_data] 1773922197171,286348,2693,2693,823296,Phase 2,Iteration 1
[monitor_data] 1773922197811,908532,20722,20722,944128,Phase 3,Iteration 1
[monitor_data] 1773922198447,1008876,20722,20722,944128,Phase 5,Iteration 1
[monitor_data] 1773922199087,1008880,20722,20722,833536,Phase 5,Iteration 1
[monitor_data] 1773922199725,1022220,31457,31457,833536,Phase 5,Iteration 1
[monitor_data] 1773922200363,1028792,32325,32325,833536,Phase 5,Iteration 1
[monitor_data] 1773922201001,1028792,28400,28400,833536,Phase 5,Iteration 1
[monitor_data] 1773922201638,1028792,27136,27136,792576,Phase 5,Iteration 1
[monitor_data] 1773922202278,1047288,50179,50179,792576,Phase 5,Iteration 1
[monitor_data] 1773922202915,1072116,53346,53346,792576,Phase 5,Iteration 1
[monitor_data] 1773922203555,1074280,52846,52846,792576,Phase 5,Iteration 1
[monitor_data] 1773922204194,1074280,51364,51364,792576,Phase 5,Iteration 1
[monitor_data] 1773922204832,1074296,49675,49675,794624,Phase 5,Iteration 1
[monitor_data] 1773922205466,1074300,50125,50125,794624,Phase 5,Iteration 1
[monitor_data] 1773922206103,1074300,50125,50125,794624,Phase 5,Iteration 1
[monitor_data] 1773922206742,1074300,50125,50125,794624,Phase 5,Iteration 1
[monitor_data] 1773922207379,1074300,50127,50127,794624,Phase 6,Iteration 1
[monitor_data] 1773922208018,1074304,50127,50127,0,Phase 6,Iteration 1
[monitor_data] 1773922208651,,0,0,0,Phase 6,Iteration 1
[monitor_end] Process 2882891 terminated
