[monitor_start] Monitoring PID 3772716 at 0.0001s intervals
[monitor_header] timestamp_ms,rss_kb,gc_reserved_kb,gc_committed_kb,heap_kb,phase,iteration
[monitor_data] 1773933771216,15876,2265,2265,65536,,
[monitor_data] 1773933772454,93364,2395,2395,116736,,Iteration 1
[monitor_data] 1773933773094,194308,2654,2654,247808,Phase 2,Iteration 1
[monitor_data] 1773933773733,318028,2689,2689,894976,Phase 2,Iteration 1
[monitor_data] 1773933774377,976544,20837,20837,944128,Phase 5,Iteration 1
[monitor_data] 1773933775013,996940,20837,20837,944128,Phase 5,Iteration 1
[monitor_data] 1773933775645,996940,20833,20833,833536,Phase 5,Iteration 1
[monitor_data] 1773933776279,1010672,32031,32031,833536,Phase 5,Iteration 1
[monitor_data] 1773933776917,1015232,32673,32673,833536,Phase 5,Iteration 1
[monitor_data] 1773933777557,1015968,31727,31727,833536,Phase 5,Iteration 1
[monitor_data] 1773933778200,1015992,26827,26827,792576,Phase 5,Iteration 1
[monitor_data] 1773933778839,1033016,55081,55081,792576,Phase 5,Iteration 1
[monitor_data] 1773933779486,1168852,156197,156197,792576,Phase 5,Iteration 1
[monitor_data] 1773933780125,1239220,252744,252744,792576,Phase 5,Iteration 1
[monitor_data] 1773933780765,1322680,446868,446868,792576,Phase 5,Iteration 1
[monitor_data] 1773933781409,1414332,50750,50750,794624,Phase 5,Iteration 1
[monitor_data] 1773933782049,1104968,50750,50750,794624,Phase 5,Iteration 1
[monitor_data] 1773933782682,1104968,50750,50750,794624,Phase 5,Iteration 1
[monitor_data] 1773933783319,1104968,50750,50750,794624,Phase 6,Iteration 1
[monitor_data] 1773933783955,1104968,50751,50751,794624,Phase 6,Iteration 1
[monitor_data] 1773933784587,,0,0,0,Phase 6,Iteration 1
[monitor_data] 1773933785214,,0,0,0,Phase 6,Iteration 1
[monitor_end] Process 3772716 terminated
