[monitor_start] Monitoring PID 2832900 at 0.0001s intervals
[monitor_header] timestamp_ms,rss_kb,gc_reserved_kb,gc_committed_kb,heap_kb,phase,iteration
[monitor_data] 1773921534423,15884,2266,2266,65536,,
[monitor_data] 1773921535641,95740,2395,2395,116736,,
[monitor_data] 1773921536274,159744,2657,2657,239616,Phase 2,Iteration 1
[monitor_data] 1773921536910,294656,2691,2691,940032,Phase 3,Iteration 1
[monitor_data] 1773921537544,1000000,20905,20905,944128,Phase 5,Iteration 1
[monitor_data] 1773921538186,1000000,20905,20905,944128,Phase 5,Iteration 1
[monitor_data] 1773921538823,1000000,20905,20905,909312,Phase 5,Iteration 1
[monitor_data] 1773921539458,1011036,30169,30169,833536,Phase 5,Iteration 1
[monitor_data] 1773921540087,1016280,32026,32026,833536,Phase 5,Iteration 1
[monitor_data] 1773921540725,1016920,30971,30971,833536,Phase 5,Iteration 1
[monitor_data] 1773921541363,1016920,28746,28746,792576,Phase 5,Iteration 1
[monitor_data] 1773921542003,1035648,49721,49721,792576,Phase 5,Iteration 1
[monitor_data] 1773921542638,1069628,80841,80841,792576,Phase 5,Iteration 1
[monitor_data] 1773921543287,1135188,103806,103806,792576,Phase 5,Iteration 1
[monitor_data] 1773921543936,1157888,152607,152607,792576,Phase 5,Iteration 1
[monitor_data] 1773921544574,1180560,147968,147968,794624,Phase 5,Iteration 1
[monitor_data] 1773921545213,1107104,49666,49666,794624,Phase 5,Iteration 1
[monitor_data] 1773921545848,1107104,49666,49666,794624,Phase 5,Iteration 1
[monitor_data] 1773921546484,1107104,49666,49666,794624,Phase 6,Iteration 1
[monitor_data] 1773921547121,1107104,49667,49667,794624,Phase 6,Iteration 1
[monitor_data] 1773921547756,1107104,0,0,0,Phase 6,Iteration 1
[monitor_data] 1773921548402,,0,0,0,Phase 6,Iteration 1
[monitor_end] Process 2832900 terminated
