[monitor_start] Monitoring PID 3424762 at 0.0001s intervals
[monitor_header] timestamp_ms,rss_kb,gc_reserved_kb,gc_committed_kb,heap_kb,phase,iteration
[monitor_data] 1773929314402,15880,2257,2257,61440,,
[monitor_data] 1773929315672,89968,2381,2381,112640,,
[monitor_data] 1773929316303,155104,2654,2654,239616,Phase 2,Iteration 1
[monitor_data] 1773929316944,277248,2681,2681,868352,Phase 2,Iteration 1
[monitor_data] 1773929317584,953484,20902,20902,944128,Phase 5,Iteration 1
[monitor_data] 1773929318226,999796,20902,20902,944128,Phase 5,Iteration 1
[monitor_data] 1773929318870,999796,20901,20901,833536,Phase 5,Iteration 1
[monitor_data] 1773929319510,1013156,29996,29996,833536,Phase 5,Iteration 1
[monitor_data] 1773929320150,1015536,29445,29445,833536,Phase 5,Iteration 1
[monitor_data] 1773929320785,1015536,32437,32437,833536,Phase 5,Iteration 1
[monitor_data] 1773929321422,1017300,27010,27010,792576,Phase 5,Iteration 1
[monitor_data] 1773929322061,1035500,49716,49716,792576,Phase 5,Iteration 1
[monitor_data] 1773929322694,1078976,85514,85514,792576,Phase 5,Iteration 1
[monitor_data] 1773929323332,1138616,104872,104872,792576,Phase 5,Iteration 1
[monitor_data] 1773929323975,1161616,152567,152567,792576,Phase 5,Iteration 1
[monitor_data] 1773929324613,1184700,147964,147964,794624,Phase 5,Iteration 1
[monitor_data] 1773929325256,1106968,49664,49664,794624,Phase 5,Iteration 1
[monitor_data] 1773929325892,1106968,49664,49664,794624,Phase 5,Iteration 1
[monitor_data] 1773929326530,1106968,49664,49664,794624,Phase 6,Iteration 1
[monitor_data] 1773929327173,1106968,49666,49666,794624,Phase 6,Iteration 1
[monitor_data] 1773929327809,1106968,0,0,0,Phase 6,Iteration 1
[monitor_data] 1773929328433,,0,0,0,Phase 6,Iteration 1
[monitor_end] Process 3424762 terminated
