[monitor_start] Monitoring PID 3125555 at 0.0001s intervals
[monitor_header] timestamp_ms,rss_kb,gc_reserved_kb,gc_committed_kb,heap_kb,phase,iteration
[monitor_data] 1773925411290,15888,2259,2259,63488,,
[monitor_data] 1773925412526,86372,2386,2386,112640,,
[monitor_data] 1773925413163,150748,2659,2659,241664,Phase 2,Iteration 1
[monitor_data] 1773925413801,275460,2685,2685,862208,Phase 2,Iteration 1
[monitor_data] 1773925414439,939564,20971,20971,948224,Phase 5,Iteration 1
[monitor_data] 1773925415074,998048,20971,20971,948224,Phase 5,Iteration 1
[monitor_data] 1773925415711,998048,20971,20971,833536,Phase 5,Iteration 1
[monitor_data] 1773925416343,1011232,32673,32673,833536,Phase 5,Iteration 1
[monitor_data] 1773925416980,1016580,29525,29525,833536,Phase 5,Iteration 1
[monitor_data] 1773925417621,1016580,30111,30111,833536,Phase 5,Iteration 1
[monitor_data] 1773925418258,1016580,27499,27499,792576,Phase 5,Iteration 1
[monitor_data] 1773925418896,1033808,49722,49722,792576,Phase 5,Iteration 1
[monitor_data] 1773925419532,1147344,147987,147987,792576,Phase 5,Iteration 1
[monitor_data] 1773925420175,1215964,246278,246278,792576,Phase 5,Iteration 1
[monitor_data] 1773925420814,1259564,246282,246282,792576,Phase 5,Iteration 1
[monitor_data] 1773925421451,1300252,442886,442886,792576,Phase 5,Iteration 1
[monitor_data] 1773925422090,1338464,442886,442886,792576,Phase 5,Iteration 1
[monitor_data] 1773925422730,1381888,442890,442890,792576,Phase 5,Iteration 1
[monitor_data] 1773925423371,1313656,49668,49668,794624,Phase 5,Iteration 1
[monitor_data] 1773925424008,1105240,49668,49668,794624,Phase 5,Iteration 1
[monitor_data] 1773925424643,1105240,49668,49668,794624,Phase 5,Iteration 1
[monitor_data] 1773925425277,1105240,49669,49669,794624,Phase 6,Iteration 1
[monitor_data] 1773925425910,1105240,49669,49669,0,Phase 6,Iteration 1
[monitor_data] 1773925426537,,0,0,0,Phase 6,Iteration 1
[monitor_end] Process 3125555 terminated
