[monitor_start] Monitoring PID 3327884 at 0.0001s intervals
[monitor_header] timestamp_ms,rss_kb,gc_reserved_kb,gc_committed_kb,heap_kb,phase,iteration
[monitor_data] 1773928065432,15860,2260,2260,63488,,
[monitor_data] 1773928066658,91304,2385,2385,112640,,
[monitor_data] 1773928067295,151556,2656,2656,239616,Phase 2,Iteration 1
[monitor_data] 1773928067934,276736,2682,2682,858112,Phase 2,Iteration 1
[monitor_data] 1773928068574,939164,20776,20776,948224,Phase 5,Iteration 1
[monitor_data] 1773928069215,999260,20776,20776,948224,Phase 5,Iteration 1
[monitor_data] 1773928069850,999260,20772,20772,837632,Phase 5,Iteration 1
[monitor_data] 1773928070488,1015600,35476,35476,837632,Phase 5,Iteration 1
[monitor_data] 1773928071127,1023476,39109,39109,837632,Phase 5,Iteration 1
[monitor_data] 1773928071761,1025600,32604,32604,837632,Phase 5,Iteration 1
[monitor_data] 1773928072404,1025600,30034,30034,794624,Phase 5,Iteration 1
[monitor_data] 1773928073045,1038608,50550,50550,794624,Phase 5,Iteration 1
[monitor_data] 1773928073685,1065300,57535,57535,794624,Phase 5,Iteration 1
[monitor_data] 1773928074326,1069108,53245,53245,794624,Phase 5,Iteration 1
[monitor_data] 1773928074969,1069108,50704,50704,794624,Phase 5,Iteration 1
[monitor_data] 1773928075613,1069112,49789,49789,796672,Phase 5,Iteration 1
[monitor_data] 1773928076246,1069116,50367,50367,796672,Phase 5,Iteration 1
[monitor_data] 1773928076883,1069116,50367,50367,796672,Phase 5,Iteration 1
[monitor_data] 1773928077513,1069116,50367,50367,796672,Phase 6,Iteration 1
[monitor_data] 1773928078149,1069116,50369,50369,796672,Phase 6,Iteration 1
[monitor_data] 1773928078788,1069116,50369,50369,0,Phase 6,Iteration 1
[monitor_data] 1773928079431,,0,0,0,Phase 6,Iteration 1
[monitor_end] Process 3327884 terminated
