[monitor_start] Monitoring PID 3273433 at 0.0001s intervals
[monitor_header] timestamp_ms,rss_kb,gc_reserved_kb,gc_committed_kb,heap_kb,phase,iteration
[monitor_data] 1773927346830,15868,2262,2262,65536,,
[monitor_data] 1773927348058,94860,2392,2392,118784,,
[monitor_data] 1773927348699,161560,2663,2663,239616,Phase 2,Iteration 1
[monitor_data] 1773927349340,301576,2695,2695,933888,Phase 3,Iteration 1
[monitor_data] 1773927349975,1007744,20846,20846,946176,Phase 5,Iteration 1
[monitor_data] 1773927350612,1007748,20846,20846,946176,Phase 5,Iteration 1
[monitor_data] 1773927351253,1007748,20842,20842,835584,Phase 5,Iteration 1
[monitor_data] 1773927351890,1023072,28725,28725,835584,Phase 5,Iteration 1
[monitor_data] 1773927352529,1024348,30252,30252,835584,Phase 5,Iteration 1
[monitor_data] 1773927353169,1024348,30034,30034,835584,Phase 5,Iteration 1
[monitor_data] 1773927353812,1025500,28308,28308,794624,Phase 5,Iteration 1
[monitor_data] 1773927354453,1047048,49988,49988,794624,Phase 5,Iteration 1
[monitor_data] 1773927355093,1077576,58315,58315,794624,Phase 5,Iteration 1
[monitor_data] 1773927355734,1080676,54417,54417,794624,Phase 5,Iteration 1
[monitor_data] 1773927356380,1080676,52571,52571,794624,Phase 5,Iteration 1
[monitor_data] 1773927357028,1080696,49796,49796,796672,Phase 5,Iteration 1
[monitor_data] 1773927357666,1081404,50630,50630,796672,Phase 5,Iteration 1
[monitor_data] 1773927358303,1081404,50630,50630,796672,Phase 5,Iteration 1
[monitor_data] 1773927358946,1081404,50630,50630,796672,Phase 6,Iteration 1
[monitor_data] 1773927359580,1081408,50632,50632,796672,Phase 6,Iteration 1
[monitor_data] 1773927360216,1081408,0,0,0,Phase 6,Iteration 1
[monitor_data] 1773927360835,,0,0,0,Phase 6,Iteration 1
[monitor_end] Process 3273433 terminated
