[monitor_start] Monitoring PID 3131855 at 0.0001s intervals
[monitor_header] timestamp_ms,rss_kb,gc_reserved_kb,gc_committed_kb,heap_kb,phase,iteration
[monitor_data] 1773925493156,15880,2260,2260,65536,,
[monitor_data] 1773925494373,92740,2389,2389,116736,,
[monitor_data] 1773925495010,166976,2655,2655,241664,Phase 2,Iteration 1
[monitor_data] 1773925495654,309952,2687,2687,944128,Phase 3,Iteration 1
[monitor_data] 1773925496287,1008540,20774,20774,944128,Phase 5,Iteration 1
[monitor_data] 1773925496926,1008540,20773,20773,944128,Phase 5,Iteration 1
[monitor_data] 1773925497567,1008540,20224,20224,833536,Phase 5,Iteration 1
[monitor_data] 1773925498206,1020836,27809,27809,833536,Phase 5,Iteration 1
[monitor_data] 1773925498840,1023352,29652,29652,833536,Phase 5,Iteration 1
[monitor_data] 1773925499478,1023352,29349,29349,833536,Phase 5,Iteration 1
[monitor_data] 1773925500116,1024016,49724,49724,792576,Phase 5,Iteration 1
[monitor_data] 1773925500753,1044092,58683,58683,792576,Phase 5,Iteration 1
[monitor_data] 1773925501388,1107696,103245,103245,792576,Phase 5,Iteration 1
[monitor_data] 1773925502028,1155148,135828,135828,792576,Phase 5,Iteration 1
[monitor_data] 1773925502669,1227152,149567,149567,792576,Phase 5,Iteration 1
[monitor_data] 1773925503314,1242872,49670,49670,794624,Phase 5,Iteration 1
[monitor_data] 1773925503951,1164724,49670,49670,794624,Phase 5,Iteration 1
[monitor_data] 1773925504588,1164724,49670,49670,794624,Phase 5,Iteration 1
[monitor_data] 1773925505226,1164724,49672,49672,794624,Phase 6,Iteration 1
[monitor_data] 1773925505859,1164728,49672,49672,0,Phase 6,Iteration 1
[monitor_data] 1773925506520,,0,0,0,Phase 6,Iteration 1
[monitor_end] Process 3131855 terminated
