[monitor_start] Monitoring PID 2631611 at 0.0001s intervals
[monitor_header] timestamp_ms,rss_kb,gc_reserved_kb,gc_committed_kb,heap_kb,phase,iteration
[monitor_data] 1773918874679,15884,2256,2256,65536,,
[monitor_data] 1773918875922,91984,2385,2385,116736,,
[monitor_data] 1773918876557,154596,2657,2657,241664,Phase 2,Iteration 1
[monitor_data] 1773918877195,276308,2685,2685,878592,Phase 2,Iteration 1
[monitor_data] 1773918877831,959276,20905,20905,948224,Phase 5,Iteration 1
[monitor_data] 1773918878467,998880,20905,20905,948224,Phase 5,Iteration 1
[monitor_data] 1773918879102,998880,20905,20905,833536,Phase 5,Iteration 1
[monitor_data] 1773918879735,1012108,32376,32376,833536,Phase 5,Iteration 1
[monitor_data] 1773918880370,1016904,30349,30349,833536,Phase 5,Iteration 1
[monitor_data] 1773918881002,1016904,30218,30218,833536,Phase 5,Iteration 1
[monitor_data] 1773918881640,1016904,27473,27473,792576,Phase 5,Iteration 1
[monitor_data] 1773918882274,1034752,49718,49718,792576,Phase 5,Iteration 1
[monitor_data] 1773918882911,1059732,52065,52065,792576,Phase 5,Iteration 1
[monitor_data] 1773918883551,1060216,53192,53192,792576,Phase 5,Iteration 1
[monitor_data] 1773918884191,1061760,51204,51204,792576,Phase 5,Iteration 1
[monitor_data] 1773918884832,1061780,49661,49661,794624,Phase 5,Iteration 1
[monitor_data] 1773918885464,1061780,49663,49663,794624,Phase 5,Iteration 1
[monitor_data] 1773918886099,1061780,49663,49663,794624,Phase 5,Iteration 1
[monitor_data] 1773918886733,1061780,49663,49663,794624,Phase 6,Iteration 1
[monitor_data] 1773918887374,1061780,49665,49665,794624,Phase 6,Iteration 1
[monitor_data] 1773918888015,1061780,0,0,0,Phase 6,Iteration 1
[monitor_data] 1773918888661,,0,0,0,Phase 6,Iteration 1
[monitor_end] Process 2631611 terminated
