[monitor_start] Monitoring PID 3848238 at 0.0001s intervals
[monitor_header] timestamp_ms,rss_kb,gc_reserved_kb,gc_committed_kb,heap_kb,phase,iteration
[monitor_data] 1773934745303,15884,2259,2259,63488,,
[monitor_data] 1773934746564,88936,2381,2381,110592,,
[monitor_data] 1773934747202,146392,2655,2655,239616,Phase 2,Iteration 1
[monitor_data] 1773934747844,273760,2673,2673,763904,Phase 2,Iteration 1
[monitor_data] 1773934748475,833764,20774,20774,946176,Phase 3,Iteration 1
[monitor_data] 1773934749110,996288,20774,20774,946176,Phase 5,Iteration 1
[monitor_data] 1773934749748,996288,20774,20774,946176,Phase 5,Iteration 1
[monitor_data] 1773934750386,1008664,29810,29810,835584,Phase 5,Iteration 1
[monitor_data] 1773934751024,1014456,30634,30634,835584,Phase 5,Iteration 1
[monitor_data] 1773934751666,1014620,28762,28762,835584,Phase 5,Iteration 1
[monitor_data] 1773934752307,1014620,27202,27202,794624,Phase 5,Iteration 1
[monitor_data] 1773934752947,1032004,50357,50357,794624,Phase 5,Iteration 1
[monitor_data] 1773934753580,1057104,53618,53618,794624,Phase 5,Iteration 1
[monitor_data] 1773934754229,1060204,53161,53161,794624,Phase 5,Iteration 1
[monitor_data] 1773934754864,1060368,52855,52855,794624,Phase 5,Iteration 1
[monitor_data] 1773934755503,1060964,49788,49788,794624,Phase 5,Iteration 1
[monitor_data] 1773934756150,1060968,50302,50302,796672,Phase 5,Iteration 1
[monitor_data] 1773934756789,1060968,50302,50302,796672,Phase 5,Iteration 1
[monitor_data] 1773934757433,1060968,50302,50302,796672,Phase 5,Iteration 1
[monitor_data] 1773934758074,1060968,50304,50304,796672,Phase 6,Iteration 1
[monitor_data] 1773934758710,1060976,50304,50304,0,Phase 6,Iteration 1
[monitor_data] 1773934759349,,0,0,0,Phase 6,Iteration 1
[monitor_end] Process 3848238 terminated
