[monitor_start] Monitoring PID 1404884 at 0.0001s intervals
[monitor_header] timestamp_ms,rss_kb,gc_reserved_kb,gc_committed_kb,heap_kb,phase
[monitor_data] 1775764930060,13188,2958,2958,67584,
[monitor_data] 1775764931381,90044,3930,3930,59392,
[monitor_data] 1775764931870,101836,5195,5195,124928,
[monitor_data] 1775764932355,148852,6494,6494,598016,Phase 1
[monitor_data] 1775764932782,684528,32045,32045,1505280,Phase 1
[monitor_data] 1775764933221,1615484,32116,32116,2385920,Phase 1
[monitor_data] 1775764933649,2503436,35590,35590,3244032,Phase 1
[monitor_data] 1775764934072,3351436,35659,35659,4048896,Phase 1
[monitor_data] 1775764934495,4251904,152410,152410,4849664,Phase 1
[monitor_data] 1775764934929,5085856,149054,149054,5646336,Phase 1
[monitor_data] 1775764935333,5880152,120051,120051,6451200,Phase 1
[monitor_data] 1775764935744,6687888,144461,144461,6776832,Phase 2
[monitor_data] 1775764936166,7018344,245204,245204,6776832,Phase 2
[monitor_data] 1775764936574,7126352,280542,280542,6776832,Phase 2
[monitor_data] 1775764936992,7162700,314948,314948,6776832,Phase 2
[monitor_data] 1775764937406,7182564,296231,296231,6776832,Phase 2
[monitor_data] 1775764937837,7182564,269547,269547,6776832,Phase 2
[monitor_data] 1775764938248,7182564,301229,301229,6776832,Phase 2
[monitor_data] 1775764938681,7183948,327046,327046,6807552,Phase 3.1
[monitor_data] 1775764939108,7238688,322668,322668,6750208,Phase 3.1
[monitor_data] 1775764939530,7238700,324134,324134,6750208,Phase 3.1
[monitor_data] 1775764939978,7246524,354485,354485,6750208,Phase 3.1
[monitor_data] 1775764940389,7257008,334538,334538,6748160,Phase 3.1
[monitor_data] 1775764940833,7259016,337712,337712,6748160,Phase 3.1
[monitor_data] 1775764941327,7343444,421561,421561,6748160,Phase 3.1
[monitor_data] 1775764941873,7344256,421353,421353,6750208,Phase 3.2
[monitor_data] 1775764942384,7344460,421320,421320,6750208,Phase 3.2
[monitor_data] 1775764942849,7344460,730939,730939,6348800,Phase 3.2
[monitor_data] 1775764943301,7711104,635349,635349,6119424,Phase 3.2
[monitor_data] 1775764943735,7722860,635349,635349,6117376,Phase 3.2
[monitor_data] 1775764944154,7863996,725690,725690,6117376,Phase 3.2
[monitor_data] 1775764944579,7868376,725303,725303,6117376,Phase 3.2
[monitor_data] 1775764945029,7868376,728009,728009,6119424,Phase 3.3
[monitor_data] 1775764945461,7873784,734391,734391,6119424,Phase 3.3
[monitor_data] 1775764945891,7874296,731315,731315,6119424,Phase 3.3
[monitor_data] 1775764946303,7874372,734395,734395,6119424,Phase 3.3
[monitor_data] 1775764946725,7874496,732552,732552,6119424,Phase 3.3
[monitor_data] 1775764947142,7874496,730267,730267,6119424,Phase 3.3
[monitor_data] 1775764947567,7874496,723002,723002,6119424,Phase 3.3
[monitor_data] 1775764947981,7874496,925562,925562,5740544,Phase 3.3
[monitor_data] 1775764948392,8086480,824797,824797,4843520,Phase 3.4
[monitor_data] 1775764948815,8105584,725670,725670,4319232,Phase 3.4
[monitor_data] 1775764949263,8066728,682834,682834,4315136,Phase 3.4
[monitor_data] 1775764949658,8066728,812434,812434,4313088,Phase 3.4
[monitor_data] 1775764950083,8101380,815466,815466,4313088,Phase 3.4
[monitor_data] 1775764950521,8101380,815059,815059,4313088,Phase 3.4
[monitor_data] 1775764950931,8101380,812693,812693,4313088,Phase 3.4
[monitor_data] 1775764951345,8101380,813258,813258,4313088,Phase 3.4
[monitor_data] 1775764951753,8101380,814938,814938,4315136,Phase 3.5
[monitor_data] 1775764952163,8102748,824870,824870,4315136,Phase 3.5
[monitor_data] 1775764952612,8106888,823866,823866,4315136,Phase 3.5
[monitor_data] 1775764953047,8106888,812050,812050,4315136,Phase 3.5
[monitor_data] 1775764953448,8106888,755326,755326,3336192,Phase 3.5
[monitor_data] 1775764953861,8081656,650011,650011,2072576,Phase 3.5
[monitor_data] 1775764954260,8081656,580186,580186,1882112,Phase 3.5
[monitor_data] 1775764954654,8023428,580190,580190,1880064,Phase 3.5
[monitor_data] 1775764955065,8029412,638398,638398,1882112,Phase 3.5
[monitor_data] 1775764955463,8029412,636565,636565,1882112,Phase 3.5
[monitor_data] 1775764955861,8029412,635877,635877,1882112,Phase 3.5
[monitor_data] 1775764956263,8029412,637703,637703,1882112,Phase 3.5
[monitor_data] 1775764956665,8029412,637210,637210,1882112,Phase 3.5
[monitor_data] 1775764957064,8029412,634330,634330,1665024,Phase 3.5
[monitor_data] 1775764957461,7942840,493362,493362,669696,Phase 3.5
[monitor_data] 1775764957863,7942840,455690,455690,669696,Phase 3.5
[monitor_data] 1775764958257,7942840,473663,473663,669696,Phase 3.5
[monitor_data] 1775764958661,7942840,475699,475699,669696,Phase 3.5
[monitor_data] 1775764959061,7942840,471980,471980,669696,Phase 3.5
[monitor_data] 1775764959461,7942840,474504,474504,669696,Phase 3.5
[monitor_data] 1775764959844,7942840,473398,473398,669696,Phase 3.5
[monitor_data] 1775764960249,7942840,42348,42348,667648,Phase 3.5
[monitor_data] 1775764960666,7513500,44414,44414,667648,Phase 3.5
[monitor_data] 1775764961095,7513500,42676,42676,669696,Phase 4
[monitor_data] 1775764961505,7513500,0,0,0,Phase 4
[monitor_data] 1775764961875,,0,0,0,Phase 4
[monitor_data] 1775764962241,,0,0,0,Phase 4
[monitor_data] 1775764962709,,0,0,0,Phase 4
[monitor_end] Process 1404884 terminated
