[monitor_start] Monitoring PID 1090186 at 0.0001s intervals
[monitor_header] timestamp_ms,rss_kb,gc_reserved_kb,gc_committed_kb,heap_kb,phase
[monitor_data] 1775764222659,13176,2957,2957,67584,
[monitor_data] 1775764223987,90508,3957,3957,59392,
[monitor_data] 1775764224509,99596,5057,5057,71680,
[monitor_data] 1775764225024,110944,6322,6322,292864,Phase 1
[monitor_data] 1775764225455,316516,12602,12602,1011712,Phase 1
[monitor_data] 1775764225874,1107664,10748,10748,1888256,Phase 1
[monitor_data] 1775764226301,2025304,52937,52937,2750464,Phase 1
[monitor_data] 1775764226723,2885000,53009,53009,3618816,Phase 1
[monitor_data] 1775764227147,3751356,53076,53076,4464640,Phase 1
[monitor_data] 1775764227561,4600064,62494,62494,5318656,Phase 1
[monitor_data] 1775764228006,5496612,61932,61932,6191104,Phase 1
[monitor_data] 1775764228451,6504244,218706,218706,6787072,Phase 2
[monitor_data] 1775764228878,7099616,251459,251459,6787072,Phase 2
[monitor_data] 1775764229321,7132972,265008,265008,6787072,Phase 2
[monitor_data] 1775764229736,7136480,241207,241207,6787072,Phase 2
[monitor_data] 1775764230160,7136480,217415,217415,6787072,Phase 2
[monitor_data] 1775764230583,7136476,234496,234496,6787072,Phase 2
[monitor_data] 1775764231029,7142532,238049,238049,6780928,Phase 2
[monitor_data] 1775764231459,7144252,268828,268828,6811648,Phase 3.1
[monitor_data] 1775764231881,7200120,307032,307032,6811648,Phase 3.1
[monitor_data] 1775764232299,7235764,330555,330555,6811648,Phase 3.1
[monitor_data] 1775764232745,7244908,308564,308564,6811648,Phase 3.1
[monitor_data] 1775764233186,7244908,283966,283966,6811648,Phase 3.1
[monitor_data] 1775764233615,7244908,359782,359782,6811648,Phase 3.1
[monitor_data] 1775764234050,7257564,402380,402380,6811648,Phase 3.1
[monitor_data] 1775764234482,7300728,401609,401609,6811648,Phase 3.1
[monitor_data] 1775764234922,7300740,396920,396920,6754304,Phase 3.2
[monitor_data] 1775764235351,7300784,396920,396920,6754304,Phase 3.2
[monitor_data] 1775764235798,7307024,421234,421234,6752256,Phase 3.2
[monitor_data] 1775764236211,7442860,422443,422443,6752256,Phase 3.2
[monitor_data] 1775764236678,7443924,421339,421339,6752256,Phase 3.2
[monitor_data] 1775764237103,7443924,422097,422097,6752256,Phase 3.2
[monitor_data] 1775764237517,7443924,422331,422331,6752256,Phase 3.2
[monitor_data] 1775764237942,7444916,424281,424281,6754304,Phase 3.3
[monitor_data] 1775764238358,7445412,422512,422512,6754304,Phase 3.3
[monitor_data] 1775764238780,7445412,421234,421234,6754304,Phase 3.3
[monitor_data] 1775764239206,7445412,760632,760632,6144000,Phase 3.3
[monitor_data] 1775764239650,7822904,666614,666614,5296128,Phase 3.3
[monitor_data] 1775764240096,7836732,576312,576312,4622336,Phase 3.3
[monitor_data] 1775764240537,7787640,536157,536157,4599808,Phase 3.3
[monitor_data] 1775764240954,7787640,651773,651773,4599808,Phase 3.4
[monitor_data] 1775764241390,7919520,659594,659594,4599808,Phase 3.4
[monitor_data] 1775764241796,7919520,659849,659849,4599808,Phase 3.4
[monitor_data] 1775764242188,7919520,660123,660123,4599808,Phase 3.4
[monitor_data] 1775764242583,7919520,659961,659961,4599808,Phase 3.4
[monitor_data] 1775764243003,7919520,656131,656131,4599808,Phase 3.4
[monitor_data] 1775764243407,7919520,656400,656400,4599808,Phase 3.4
[monitor_data] 1775764243843,7919520,658524,658524,4599808,Phase 3.4
[monitor_data] 1775764244252,7919520,656690,656690,4599808,Phase 3.5
[monitor_data] 1775764244672,7919520,654929,654929,4599808,Phase 3.5
[monitor_data] 1775764245075,7919520,764046,764046,3989504,Phase 3.5
[monitor_data] 1775764245489,8062496,704552,704552,3596288,Phase 3.5
[monitor_data] 1775764245905,8077612,645830,645830,3166208,Phase 3.5
[monitor_data] 1775764246327,8094268,606832,606832,3098624,Phase 3.5
[monitor_data] 1775764246763,8072500,698909,698909,3096576,Phase 3.5
[monitor_data] 1775764247169,8104932,703235,703235,3096576,Phase 3.5
[monitor_data] 1775764247558,8105808,700813,700813,3098624,Phase 3.5
[monitor_data] 1775764247980,8105808,698840,698840,3098624,Phase 3.5
[monitor_data] 1775764248394,8105808,702145,702145,3098624,Phase 3.5
[monitor_data] 1775764248809,8105868,700166,700166,3098624,Phase 3.5
[monitor_data] 1775764249216,8105868,700089,700089,3098624,Phase 3.5
[monitor_data] 1775764249634,8105868,555665,555665,2027520,Phase 3.5
[monitor_data] 1775764250128,7968180,423031,423031,669696,Phase 3.5
[monitor_data] 1775764250574,7888372,392724,392724,669696,Phase 3.5
[monitor_data] 1775764250987,7888372,411617,411617,669696,Phase 3.5
[monitor_data] 1775764251414,7890184,410939,410939,669696,Phase 3.5
[monitor_data] 1775764251819,7890184,410692,410692,669696,Phase 3.5
[monitor_data] 1775764252249,7890692,412703,412703,669696,Phase 3.5
[monitor_data] 1775764252640,7890860,409949,409949,669696,Phase 3.5
[monitor_data] 1775764253110,7890860,41482,41482,669696,Phase 3.5
[monitor_data] 1775764253599,7523428,44590,44590,671744,Phase 4
[monitor_data] 1775764254054,7523428,42442,42442,0,Phase 4
[monitor_data] 1775764254469,,0,0,0,Phase 4
[monitor_data] 1775764254875,,0,0,0,Phase 4
[monitor_data] 1775764255279,,0,0,0,Phase 4
[monitor_end] Process 1090186 terminated
