[monitor_start] Monitoring PID 1249591 at 0.0001s intervals
[monitor_header] timestamp_ms,rss_kb,gc_reserved_kb,gc_committed_kb,heap_kb,phase
[monitor_data] 1775764581154,13208,2954,2954,65536,
[monitor_data] 1775764582460,87528,3923,3923,57344,
[monitor_data] 1775764582986,97428,5122,5122,65536,
[monitor_data] 1775764583504,103136,5858,5858,296960,Phase 1
[monitor_data] 1775764583948,309044,8011,8011,991232,Phase 1
[monitor_data] 1775764584387,1075104,8084,8084,1867776,Phase 1
[monitor_data] 1775764584814,1987820,46494,46494,2717696,Phase 1
[monitor_data] 1775764585227,2836524,46563,46563,3600384,Phase 1
[monitor_data] 1775764585656,3719972,53690,53690,4442112,Phase 1
[monitor_data] 1775764586075,4571676,53758,53758,5271552,Phase 1
[monitor_data] 1775764586503,5516108,190600,190600,6031360,Phase 1
[monitor_data] 1775764586913,6315196,222844,222844,6815744,Phase 2
[monitor_data] 1775764587331,7075840,197260,197260,6815744,Phase 2
[monitor_data] 1775764587757,7075840,198333,198333,6815744,Phase 2
[monitor_data] 1775764588179,7081504,199606,199606,6776832,Phase 2
[monitor_data] 1775764588605,7084736,261872,261872,6776832,Phase 2
[monitor_data] 1775764589023,7138244,296045,296045,6776832,Phase 2
[monitor_data] 1775764589441,7172424,323643,323643,6776832,Phase 2
[monitor_data] 1775764589860,7182616,295110,295110,6776832,Phase 2
[monitor_data] 1775764590309,7204564,268296,268296,6807552,Phase 3.1
[monitor_data] 1775764590721,7217376,330637,330637,6807552,Phase 3.1
[monitor_data] 1775764591146,7257324,370830,370830,6807552,Phase 3.1
[monitor_data] 1775764591565,7261116,370228,370228,6750208,Phase 3.1
[monitor_data] 1775764591970,7261960,367409,367409,6750208,Phase 3.1
[monitor_data] 1775764592369,7263800,382807,382807,6750208,Phase 3.1
[monitor_data] 1775764592771,7277016,315153,315153,6748160,Phase 3.1
[monitor_data] 1775764593208,7387324,426208,426208,6750208,Phase 3.2
[monitor_data] 1775764593650,7390220,432289,432289,6750208,Phase 3.2
[monitor_data] 1775764594081,7406136,442144,442144,6750208,Phase 3.2
[monitor_data] 1775764594497,7413732,443653,443653,6750208,Phase 3.2
[monitor_data] 1775764594927,7415864,457686,457686,6750208,Phase 3.2
[monitor_data] 1775764595341,7430136,453039,453039,6737920,Phase 3.2
[monitor_data] 1775764595755,7904220,849031,849031,6275072,Phase 3.2
[monitor_data] 1775764596185,7948156,758369,758369,5885952,Phase 3.2
[monitor_data] 1775764596620,7973912,728213,728213,5885952,Phase 3.3
[monitor_data] 1775764597022,7973916,846965,846965,5883904,Phase 3.3
[monitor_data] 1775764597438,8148408,848999,848999,5883904,Phase 3.3
[monitor_data] 1775764597854,8152576,848389,848389,5883904,Phase 3.3
[monitor_data] 1775764598244,8177332,864833,864833,5883904,Phase 3.3
[monitor_data] 1775764598655,8181492,866307,866307,5883904,Phase 3.3
[monitor_data] 1775764599055,8181492,864832,864832,5883904,Phase 3.3
[monitor_data] 1775764599441,8183580,867379,867379,5883904,Phase 3.3
[monitor_data] 1775764599853,8187708,867706,867706,5885952,Phase 3.4
[monitor_data] 1775764600246,8189208,897572,897572,5885952,Phase 3.4
[monitor_data] 1775764600650,8212600,896259,896259,5885952,Phase 3.4
[monitor_data] 1775764601070,8214652,702604,702604,4759552,Phase 3.4
[monitor_data] 1775764601505,8067776,591021,591021,3821568,Phase 3.4
[monitor_data] 1775764601942,8068480,500387,500387,3100672,Phase 3.4
[monitor_data] 1775764602355,8068612,474766,474766,3100672,Phase 3.4
[monitor_data] 1775764602768,8068612,565964,565964,3100672,Phase 3.5
[monitor_data] 1775764603177,8069448,579153,579153,3100672,Phase 3.5
[monitor_data] 1775764603593,8075976,578726,578726,3100672,Phase 3.5
[monitor_data] 1775764604015,8075976,580688,580688,3100672,Phase 3.5
[monitor_data] 1775764604410,8075976,583240,583240,3100672,Phase 3.5
[monitor_data] 1775764604804,8080404,596673,596673,3100672,Phase 3.5
[monitor_data] 1775764605294,8084500,585751,585751,3100672,Phase 3.5
[monitor_data] 1775764605743,8084500,542071,542071,2506752,Phase 3.5
[monitor_data] 1775764606143,8084596,461369,461369,1886208,Phase 3.5
[monitor_data] 1775764606534,8084660,437735,437735,1886208,Phase 3.5
[monitor_data] 1775764606936,8084660,488819,488819,1886208,Phase 3.5
[monitor_data] 1775764607334,8084688,490309,490309,1886208,Phase 3.5
[monitor_data] 1775764607738,8084688,488636,488636,1886208,Phase 3.5
[monitor_data] 1775764608146,8084688,493615,493615,1886208,Phase 3.5
[monitor_data] 1775764608551,8084688,491437,491437,1886208,Phase 3.5
[monitor_data] 1775764608949,8084688,324972,324972,1306624,Phase 3.5
[monitor_data] 1775764609336,7938284,237195,237195,671744,Phase 3.5
[monitor_data] 1775764609797,7938476,237195,237195,671744,Phase 3.5
[monitor_data] 1775764610287,7938476,252664,252664,671744,Phase 3.5
[monitor_data] 1775764610707,7938476,250774,250774,671744,Phase 3.5
[monitor_data] 1775764611128,7938476,251941,251941,671744,Phase 3.5
[monitor_data] 1775764611551,7938476,41402,41402,671744,Phase 3.5
[monitor_data] 1775764611980,7730972,41402,41402,673792,Phase 4
[monitor_data] 1775764612419,7730972,41572,41572,0,Phase 4
[monitor_data] 1775764613121,,0,0,0,Phase 4
[monitor_data] 1775764613520,,0,0,0,Phase 4
[monitor_data] 1775764613936,,0,0,0,Phase 4
[monitor_end] Process 1249591 terminated
