[monitor_start] Monitoring PID 635446 at 0.0001s intervals
[monitor_header] timestamp_ms,rss_kb,gc_reserved_kb,gc_committed_kb,heap_kb,phase
[monitor_data] 1775763146756,13164,2957,2957,69632,
[monitor_data] 1775763148045,91940,3938,3938,63488,
[monitor_data] 1775763148514,102068,5619,5619,270336,Phase 1
[monitor_data] 1775763148956,289924,11483,11483,872448,Phase 1
[monitor_data] 1775763149379,962224,9929,9929,1720320,Phase 1
[monitor_data] 1775763149791,1843780,50776,50776,2621440,Phase 1
[monitor_data] 1775763150235,2752180,50854,50854,3622912,Phase 1
[monitor_data] 1775763150722,3750904,60115,60115,4585472,Phase 1
[monitor_data] 1775763151200,4724940,60242,60242,5609472,Phase 1
[monitor_data] 1775763151727,5871480,208902,208902,6600704,Phase 1
[monitor_data] 1775763152267,6912664,233304,233304,6815744,Phase 2
[monitor_data] 1775763152761,7095664,205864,205864,6815744,Phase 2
[monitor_data] 1775763153195,7095664,212092,212092,6780928,Phase 2
[monitor_data] 1775763153659,7102424,215163,215163,6776832,Phase 2
[monitor_data] 1775763154102,7105356,270212,270212,6776832,Phase 2
[monitor_data] 1775763154529,7148420,306243,306243,6776832,Phase 2
[monitor_data] 1775763154963,7183744,319631,319631,6805504,Phase 2
[monitor_data] 1775763155403,7216000,294013,294013,6807552,Phase 3.1
[monitor_data] 1775763155827,7201308,339938,339938,6807552,Phase 3.1
[monitor_data] 1775763156237,7224576,339906,339906,6807552,Phase 3.1
[monitor_data] 1775763156662,7273980,388747,388747,6807552,Phase 3.1
[monitor_data] 1775763157090,7293304,391751,391751,6750208,Phase 3.1
[monitor_data] 1775763157511,7298072,391751,391751,6750208,Phase 3.1
[monitor_data] 1775763157924,7309544,400548,400548,6748160,Phase 3.1
[monitor_data] 1775763158334,7318240,440276,440276,6750208,Phase 3.2
[monitor_data] 1775763158771,7462604,498633,498633,6750208,Phase 3.2
[monitor_data] 1775763159194,7516628,562814,562814,6750208,Phase 3.2
[monitor_data] 1775763159639,7533016,563454,563454,6750208,Phase 3.2
[monitor_data] 1775763160050,7537112,561491,561491,6750208,Phase 3.2
[monitor_data] 1775763160514,7557592,557274,557274,6750208,Phase 3.2
[monitor_data] 1775763160928,7602932,1029269,1029269,6326272,Phase 3.2
[monitor_data] 1775763161373,7988940,932718,932718,5900288,Phase 3.2
[monitor_data] 1775763161794,8020336,872535,872535,5814272,Phase 3.3
[monitor_data] 1775763162235,8025272,872541,872541,5812224,Phase 3.3
[monitor_data] 1775763162666,8151108,1002907,1002907,5812224,Phase 3.3
[monitor_data] 1775763163113,8183320,1002754,1002754,5812224,Phase 3.3
[monitor_data] 1775763163546,8211992,1003233,1003233,5812224,Phase 3.3
[monitor_data] 1775763163984,8242712,1005471,1005471,5812224,Phase 3.3
[monitor_data] 1775763164425,8269960,1133789,1133789,5812224,Phase 3.3
[monitor_data] 1775763164850,8289592,1135801,1135801,5814272,Phase 3.4
[monitor_data] 1775763165314,8289592,1138716,1138716,5814272,Phase 3.4
[monitor_data] 1775763165758,8305980,1137389,1137389,5814272,Phase 3.4
[monitor_data] 1775763166219,8318268,840928,840928,4900864,Phase 3.4
[monitor_data] 1775763166673,7990852,700456,700456,3612672,Phase 3.4
[monitor_data] 1775763167110,7990852,585677,585677,3098624,Phase 3.4
[monitor_data] 1775763167558,7947364,585677,585677,3096576,Phase 3.4
[monitor_data] 1775763167991,7960800,680769,680769,3098624,Phase 3.5
[monitor_data] 1775763168414,7973088,690834,690834,3098624,Phase 3.5
[monitor_data] 1775763168843,7991940,691123,691123,3098624,Phase 3.5
[monitor_data] 1775763169256,8006276,693296,693296,3098624,Phase 3.5
[monitor_data] 1775763169683,8022660,691151,691151,3098624,Phase 3.5
[monitor_data] 1775763170086,8036996,690013,690013,3098624,Phase 3.5
[monitor_data] 1775763170562,8049284,677709,677709,2824192,Phase 3.5
[monitor_data] 1775763170966,7967220,554447,554447,2025472,Phase 3.5
[monitor_data] 1775763171369,7967220,496292,496292,1884160,Phase 3.5
[monitor_data] 1775763171778,7967220,496379,496379,1884160,Phase 3.5
[monitor_data] 1775763172213,7969804,552294,552294,1884160,Phase 3.5
[monitor_data] 1775763172637,7975948,550535,550535,1884160,Phase 3.5
[monitor_data] 1775763173079,7980044,552227,552227,1884160,Phase 3.5
[monitor_data] 1775763173488,7984140,551912,551912,1884160,Phase 3.5
[monitor_data] 1775763173909,7988236,550741,550741,1667072,Phase 3.5
[monitor_data] 1775763174326,8032444,493497,493497,667648,Phase 3.5
[monitor_data] 1775763174750,7988192,457747,457747,667648,Phase 3.5
[monitor_data] 1775763175172,7988192,474825,474825,667648,Phase 3.5
[monitor_data] 1775763175615,7988192,475071,475071,667648,Phase 3.5
[monitor_data] 1775763176031,7988192,474867,474867,667648,Phase 3.5
[monitor_data] 1775763176477,7988192,474843,474843,667648,Phase 3.5
[monitor_data] 1775763176893,7988192,40500,40500,667648,Phase 3.5
[monitor_data] 1775763177323,7554628,40500,40500,669696,Phase 4
[monitor_data] 1775763177773,7554628,42214,42214,669696,Phase 4
[monitor_data] 1775763178213,7554440,0,0,0,Phase 4
[monitor_data] 1775763178619,,0,0,0,Phase 4
[monitor_data] 1775763179015,,0,0,0,Phase 4
[monitor_data] 1775763179444,,0,0,0,Phase 4
[monitor_end] Process 635446 terminated
