[monitor_start] Monitoring PID 2414701 at 0.0001s intervals
[monitor_header] timestamp_ms,rss_kb,gc_reserved_kb,gc_committed_kb,heap_kb,phase
[monitor_data] 1776759191268,13268,8352,8352,65536,
[monitor_data] 1776759198228,90092,8398,8398,75776,
[monitor_data] 1776759198752,100552,8404,8404,90112,
[monitor_data] 1776759199273,116060,8560,8560,1296384,
[monitor_data] 1776759199701,452196,8679,8679,1884160,Phase 2
[monitor_data] 1776759200127,1552992,8680,8680,1884160,Phase 2
[monitor_data] 1776759200550,1914616,8680,8680,1884160,Phase 2
[monitor_data] 1776759200976,1914628,8680,8680,1884160,Phase 2
[monitor_data] 1776759201402,1914628,8680,8680,1884160,Phase 2
[monitor_data] 1776759201820,1914628,8680,8680,1884160,Phase 2
[monitor_data] 1776759202258,1914628,8680,8680,1884160,Phase 2
[monitor_data] 1776759202682,1914628,8680,8680,1884160,Phase 2
[monitor_data] 1776759203091,1914628,8680,8680,1884160,Phase 2
[monitor_data] 1776759203513,1914628,8699,8699,2283520,Phase 2
[monitor_data] 1776759203969,2334212,8734,8734,2734080,Phase 2
[monitor_data] 1776759204440,2782788,8770,8770,3153920,Phase 2
[monitor_data] 1776759204880,3204028,57450,57450,3561472,Phase 2
[monitor_data] 1776759205319,3654920,57545,57545,3952640,Phase 2
[monitor_data] 1776759205760,4046516,57577,57577,4368384,Phase 2
[monitor_data] 1776759206228,4462656,57610,57610,4759552,Phase 2
[monitor_data] 1776759206667,4853220,57642,57642,5179392,Phase 2
[monitor_data] 1776759207144,5275308,57674,57674,5562368,Phase 2
[monitor_data] 1776759207575,5655404,57706,57706,5955584,Phase 2
[monitor_data] 1776759208019,6047632,57737,57737,6336512,Phase 2
[monitor_data] 1776759208452,6429124,57766,57766,6707200,Phase 2
[monitor_data] 1776759208870,6799960,57792,57792,7086080,Phase 2
[monitor_data] 1776759209295,7179096,57823,57823,7354368,Phase 2
[monitor_data] 1776759209738,7592560,185785,185785,7759872,Phase 2
[monitor_data] 1776759210170,8022620,185817,185817,8140800,Phase 2
[monitor_data] 1776759210596,8403772,185851,185851,8519680,Phase 2
[monitor_data] 1776759211020,8784712,185878,185878,8914944,Phase 2
[monitor_data] 1776759211459,9179184,185914,185914,9320448,Phase 2
[monitor_data] 1776759211910,9583764,185942,185942,9711616,Phase 2
[monitor_data] 1776759212345,9973568,185973,185973,10113024,Phase 2
[monitor_data] 1776759212796,10376188,186010,186010,10500096,Phase 2
[monitor_data] 1776759213228,10763296,186040,186040,10899456,Phase 2
[monitor_data] 1776759213673,11163488,186072,186072,11280384,Phase 2
[monitor_data] 1776759214100,11546376,186104,186104,11685888,Phase 2
[monitor_data] 1776759214548,11950072,186132,186132,12072960,Phase 2
[monitor_data] 1776759214978,12336684,186162,186162,12322816,Phase 3
[monitor_data] 1776759215410,12568212,186167,186167,12322816,Phase 5
[monitor_data] 1776759215830,12568212,186167,186167,12322816,Phase 5
[monitor_data] 1776759216266,12568212,186167,186167,12322816,Phase 5
[monitor_data] 1776759216667,12568212,186166,186166,12322816,Phase 5
[monitor_data] 1776759217082,12568212,186166,186166,12322816,Phase 5
[monitor_data] 1776759217542,12568212,186167,186167,12322816,Phase 5
[monitor_data] 1776759217973,12568212,186167,186167,12322816,Phase 5
[monitor_data] 1776759218397,12568212,186171,186171,12322816,Phase 5
[monitor_data] 1776759218831,12568212,186166,186166,12322816,Phase 5
[monitor_data] 1776759219257,12568212,186167,186167,12322816,Phase 5
[monitor_data] 1776759219684,12568212,186167,186167,12322816,Phase 5
[monitor_data] 1776759220097,12568212,186167,186167,12322816,Phase 5
[monitor_data] 1776759220505,12568212,186167,186167,12322816,Phase 5
[monitor_data] 1776759220905,12568212,186167,186167,12322816,Phase 5
[monitor_data] 1776759221312,12568212,186171,186171,12322816,Phase 5
[monitor_data] 1776759221723,12568212,186167,186167,12322816,Phase 5
[monitor_data] 1776759222150,12568212,186171,186171,12322816,Phase 5
[monitor_data] 1776759222563,12568212,186167,186167,12322816,Phase 5
[monitor_data] 1776759223018,12568212,186167,186167,12322816,Phase 5
[monitor_data] 1776759223436,12568212,186171,186171,12322816,Phase 5
[monitor_data] 1776759223866,12568212,186167,186167,12322816,Phase 5
[monitor_data] 1776759224302,12568212,186167,186167,12322816,Phase 5
[monitor_data] 1776759224708,12568212,186167,186167,12322816,Phase 5
[monitor_data] 1776759225114,12568212,186170,186170,12322816,Phase 5
[monitor_data] 1776759225517,12568212,186171,186171,12322816,Phase 5
[monitor_data] 1776759225937,12568212,186166,186166,12322816,Phase 5
[monitor_data] 1776759226346,12568212,186166,186166,12322816,Phase 5
[monitor_data] 1776759226760,12568212,186166,186166,12322816,Phase 5
[monitor_data] 1776759227180,12568212,186171,186171,12322816,Phase 5
[monitor_data] 1776759227596,12568212,186167,186167,12322816,Phase 5
[monitor_data] 1776759228026,12568212,186167,186167,12322816,Phase 5
[monitor_data] 1776759228425,12568212,286328,286328,12322816,Phase 5
[monitor_data] 1776759228828,12669672,286168,286168,12322816,Phase 5
[monitor_data] 1776759229236,12670668,286168,286168,12322816,Phase 5
[monitor_data] 1776759229630,12670668,286168,286168,12322816,Phase 5
[monitor_data] 1776759230028,12670668,286168,286168,12322816,Phase 5
[monitor_data] 1776759230448,12670668,286168,286168,12322816,Phase 5
[monitor_data] 1776759230861,12670668,286168,286168,12322816,Phase 5
[monitor_data] 1776759231267,12670688,441572,441572,12322816,Phase 5
[monitor_data] 1776759231673,12827212,444263,444263,12322816,Phase 5
[monitor_data] 1776759232071,12830456,447690,447690,12322816,Phase 5
[monitor_data] 1776759232499,12834128,451483,451483,12322816,Phase 5
[monitor_data] 1776759232983,12838288,455752,455752,12322816,Phase 5
[monitor_data] 1776759233471,12841984,458211,458211,12322816,Phase 5
[monitor_data] 1776759233910,12844780,461707,461707,12322816,Phase 5
[monitor_data] 1776759234316,12848328,465222,465222,12322816,Phase 5
[monitor_data] 1776759234723,12851916,468854,468854,12322816,Phase 5
[monitor_data] 1776759235133,12855536,472345,472345,12322816,Phase 5
[monitor_data] 1776759235536,12859104,475784,475784,12322816,Phase 5
[monitor_data] 1776759235930,12862592,479218,479218,12322816,Phase 5
[monitor_data] 1776759236329,12866000,482766,482766,12322816,Phase 5
[monitor_data] 1776759236757,12869768,486354,486354,12322816,Phase 5
[monitor_data] 1776759237166,12873324,489808,489808,12322816,Phase 5
[monitor_data] 1776759237598,12876988,493432,493432,12322816,Phase 5
[monitor_data] 1776759238006,12880592,497040,497040,12322816,Phase 5
[monitor_data] 1776759238419,12884192,500717,500717,12322816,Phase 5
[monitor_data] 1776759238852,12888016,504385,504385,12322816,Phase 5
[monitor_data] 1776759239281,12891648,507941,507941,12322816,Phase 5
[monitor_data] 1776759239702,12895260,511549,511549,12322816,Phase 5
[monitor_data] 1776759240124,12898940,515096,515096,12322816,Phase 5
[monitor_data] 1776759240526,12902452,518716,518716,12322816,Phase 5
[monitor_data] 1776759240961,12906256,522393,522393,12322816,Phase 5
[monitor_data] 1776759241375,12909880,525823,525823,12322816,Phase 5
[monitor_data] 1776759241775,12913388,529339,529339,12322816,Phase 5
[monitor_data] 1776759242200,12917100,532943,532943,12322816,Phase 5
[monitor_data] 1776759242608,12920688,536502,536502,12322816,Phase 5
[monitor_data] 1776759243013,12924244,539941,539941,12322816,Phase 5
[monitor_data] 1776759243435,12927940,543759,543759,12322816,Phase 5
[monitor_data] 1776759243855,12931644,547270,547270,12322816,Phase 5
[monitor_data] 1776759244262,12935192,550785,550785,12322816,Phase 5
[monitor_data] 1776759244687,12938912,554538,554538,12322816,Phase 5
[monitor_data] 1776759245119,12942696,558190,558190,12322816,Phase 5
[monitor_data] 1776759245540,12946424,561830,561830,12322816,Phase 5
[monitor_data] 1776759245958,12950120,565531,565531,12322816,Phase 5
[monitor_data] 1776759246386,12953832,569296,569296,12322816,Phase 5
[monitor_data] 1776759246865,12958024,573751,573751,12322816,Phase 5
[monitor_data] 1776759247384,12962572,578181,578181,12322816,Phase 5
[monitor_data] 1776759247875,12966828,582083,582083,12322816,Phase 5
[monitor_data] 1776759248318,12970720,585829,585829,12322816,Phase 5
[monitor_data] 1776759248747,12974312,589473,589473,12322816,Phase 5
[monitor_data] 1776759249173,12978024,591364,591364,12322816,Phase 5
[monitor_data] 1776759249597,12979432,565358,565358,12322816,Phase 5
[monitor_data] 1776759250014,12979432,538780,538780,12322816,Phase 5
