[monitor_start] Monitoring PID 1139531 at 0.0001s intervals
[monitor_header] timestamp_ms,rss_kb,gc_reserved_kb,gc_committed_kb,heap_kb,phase
[monitor_data] 1776733064095,13272,8279,8279,61440,
[monitor_data] 1776733071052,85288,8397,8397,71680,
[monitor_data] 1776733071578,100408,8402,8402,81920,
[monitor_data] 1776733072104,111236,8542,8542,1292288,
[monitor_data] 1776733072542,431668,8673,8673,1880064,Phase 2
[monitor_data] 1776733072946,1536124,8675,8675,1880064,Phase 2
[monitor_data] 1776733073373,1915104,8674,8674,1880064,Phase 2
[monitor_data] 1776733073794,1915104,8674,8674,1880064,Phase 2
[monitor_data] 1776733074216,1915104,8674,8674,1880064,Phase 2
[monitor_data] 1776733074639,1915104,8674,8674,1880064,Phase 2
[monitor_data] 1776733075059,1915104,8674,8674,1880064,Phase 2
[monitor_data] 1776733075484,1915104,8674,8674,1880064,Phase 2
[monitor_data] 1776733075911,1915104,8674,8674,1880064,Phase 2
[monitor_data] 1776733076322,1915104,8690,8690,2203648,Phase 2
[monitor_data] 1776733076737,2256180,8720,8720,2590720,Phase 2
[monitor_data] 1776733077139,2643872,8752,8752,2990080,Phase 2
[monitor_data] 1776733077550,3042156,8784,8784,3393536,Phase 2
[monitor_data] 1776733077971,3492056,57714,57714,3780608,Phase 2
[monitor_data] 1776733078398,3881504,57745,57745,4155392,Phase 2
[monitor_data] 1776733078808,4256380,57776,57776,4536320,Phase 2
[monitor_data] 1776733079225,4636648,57806,57806,4931584,Phase 2
[monitor_data] 1776733079658,5033176,57837,57837,5306368,Phase 2
[monitor_data] 1776733080064,5405320,57867,57867,5685248,Phase 2
[monitor_data] 1776733080479,5784804,57897,57897,6055936,Phase 2
[monitor_data] 1776733080884,6156144,57927,57927,6434816,Phase 2
[monitor_data] 1776733081296,6534032,57956,57956,6797312,Phase 2
[monitor_data] 1776733081689,6895572,57986,57986,7159808,Phase 2
[monitor_data] 1776733082086,7259844,58016,58016,7546880,Phase 2
[monitor_data] 1776733082506,7646012,58046,58046,7913472,Phase 2
[monitor_data] 1776733082905,8012340,58074,58074,8263680,Phase 2
[monitor_data] 1776733083288,8363800,58104,58104,8650752,Phase 2
[monitor_data] 1776733083709,8750548,58134,58134,9019392,Phase 2
[monitor_data] 1776733084111,9118884,58165,58165,9388032,Phase 2
[monitor_data] 1776733084513,9487672,58195,58195,9779200,Phase 2
[monitor_data] 1776733084939,9879384,58225,58225,10162176,Phase 2
[monitor_data] 1776733085356,10261592,58257,58257,10539008,Phase 2
[monitor_data] 1776733085769,10640204,58286,58286,10909696,Phase 2
[monitor_data] 1776733086172,11009588,297914,297914,11198464,Phase 2
[monitor_data] 1776733086590,11574356,297941,297941,11563008,Phase 2
[monitor_data] 1776733086998,11939520,297970,297970,11933696,Phase 2
[monitor_data] 1776733087404,12310480,298000,298000,12306432,Phase 2
[monitor_data] 1776733087813,12681196,298020,298020,12320768,Phase 3
[monitor_data] 1776733088235,12681196,298020,298020,12320768,Phase 5
[monitor_data] 1776733088660,12681196,298020,298020,12320768,Phase 5
[monitor_data] 1776733089065,12681196,298024,298024,12320768,Phase 5
[monitor_data] 1776733089462,12681196,298024,298024,12320768,Phase 5
[monitor_data] 1776733089867,12681196,298020,298020,12320768,Phase 5
[monitor_data] 1776733090269,12681196,298024,298024,12320768,Phase 5
[monitor_data] 1776733090693,12681196,298020,298020,12320768,Phase 5
[monitor_data] 1776733091161,12681196,298016,298016,12320768,Phase 5
[monitor_data] 1776733091637,12681196,298016,298016,12320768,Phase 5
[monitor_data] 1776733092066,12681196,298016,298016,12320768,Phase 5
[monitor_data] 1776733092469,12681196,298020,298020,12320768,Phase 5
[monitor_data] 1776733092896,12681196,298020,298020,12320768,Phase 5
[monitor_data] 1776733093329,12681196,298020,298020,12320768,Phase 5
[monitor_data] 1776733093749,12681196,298016,298016,12320768,Phase 5
[monitor_data] 1776733094179,12681196,298015,298015,12320768,Phase 5
[monitor_data] 1776733094607,12681196,298020,298020,12320768,Phase 5
[monitor_data] 1776733095050,12681196,298015,298015,12320768,Phase 5
[monitor_data] 1776733095480,12681196,298016,298016,12320768,Phase 5
[monitor_data] 1776733095902,12681196,298020,298020,12320768,Phase 5
[monitor_data] 1776733096312,12681196,298016,298016,12320768,Phase 5
[monitor_data] 1776733096724,12681196,298016,298016,12320768,Phase 5
[monitor_data] 1776733097168,12681196,298016,298016,12320768,Phase 5
[monitor_data] 1776733097588,12681196,298020,298020,12320768,Phase 5
[monitor_data] 1776733098034,12681196,298020,298020,12320768,Phase 5
[monitor_data] 1776733098470,12681196,298016,298016,12320768,Phase 5
[monitor_data] 1776733098896,12681196,298020,298020,12320768,Phase 5
[monitor_data] 1776733099333,12681196,298016,298016,12320768,Phase 5
[monitor_data] 1776733099848,12681196,298020,298020,12320768,Phase 5
[monitor_data] 1776733100384,12681196,298024,298024,12320768,Phase 5
[monitor_data] 1776733100869,12681196,298015,298015,12320768,Phase 5
[monitor_data] 1776733101287,12681196,298011,298011,12320768,Phase 5
[monitor_data] 1776733101712,12681196,298011,298011,12320768,Phase 5
[monitor_data] 1776733102140,12681196,298007,298007,12320768,Phase 5
[monitor_data] 1776733102564,12681196,297999,297999,12320768,Phase 5
[monitor_data] 1776733103004,12681196,297991,297991,12320768,Phase 5
[monitor_data] 1776733103462,12681196,297991,297991,12320768,Phase 5
[monitor_data] 1776733103882,12785336,400597,400597,12318720,Phase 5
[monitor_data] 1776733104329,12790392,400405,400405,12318720,Phase 5
[monitor_data] 1776733104750,12790392,400405,400405,12318720,Phase 5
[monitor_data] 1776733105185,12790392,400405,400405,12318720,Phase 5
[monitor_data] 1776733105608,12790392,400405,400405,12318720,Phase 5
[monitor_data] 1776733106016,12790392,443868,443868,12318720,Phase 5
[monitor_data] 1776733106434,12836300,448856,448856,12318720,Phase 5
[monitor_data] 1776733106846,12841564,454259,454259,12318720,Phase 5
[monitor_data] 1776733107280,12847244,459767,459767,12318720,Phase 5
[monitor_data] 1776733107711,12852976,465274,465274,12318720,Phase 5
[monitor_data] 1776733108163,12858916,470854,470854,12318720,Phase 5
[monitor_data] 1776733108573,12864364,476216,476216,12318720,Phase 5
[monitor_data] 1776733109009,12870100,481751,481751,12318720,Phase 5
[monitor_data] 1776733109446,12875908,487501,487501,12318720,Phase 5
[monitor_data] 1776733109881,12881864,493281,493281,12318720,Phase 5
[monitor_data] 1776733110319,12887840,499301,499301,12318720,Phase 5
[monitor_data] 1776733110766,12893956,505075,505075,12318720,Phase 5
[monitor_data] 1776733111213,12900092,510988,510988,12318720,Phase 5
[monitor_data] 1776733111666,12906320,517113,517113,12318720,Phase 5
[monitor_data] 1776733112114,12912452,523065,523065,12318720,Phase 5
[monitor_data] 1776733112566,12918652,528964,528964,12318720,Phase 5
[monitor_data] 1776733113001,12924604,534715,534715,12318720,Phase 5
[monitor_data] 1776733113440,12930632,540636,540636,12318720,Phase 5
[monitor_data] 1776733113874,12936588,546477,546477,12318720,Phase 5
[monitor_data] 1776733114327,12942784,552442,552442,12318720,Phase 5
[monitor_data] 1776733114768,12948816,558182,558182,12318720,Phase 5
[monitor_data] 1776733115191,12954604,563623,563623,12318720,Phase 5
[monitor_data] 1776733115620,12960484,569483,569483,12318720,Phase 5
[monitor_data] 1776733116050,12966356,575067,575067,12318720,Phase 5
[monitor_data] 1776733116466,12972056,580542,580542,12318720,Phase 5
[monitor_data] 1776733116901,12978064,586464,586464,12318720,Phase 5
[monitor_data] 1776733117323,12983872,592043,592043,12318720,Phase 5
[monitor_data] 1776733117755,12989836,597896,597896,12318720,Phase 5
[monitor_data] 1776733118177,12995600,603495,603495,12318720,Phase 5
[monitor_data] 1776733118597,13001352,608884,608884,12318720,Phase 5
[monitor_data] 1776733119003,13006940,614508,614508,12318720,Phase 5
[monitor_data] 1776733119434,13012876,620144,620144,12318720,Phase 5
[monitor_data] 1776733119873,13018888,625912,625912,12318720,Phase 5
[monitor_data] 1776733120302,13024788,631784,631784,12318720,Phase 5
[monitor_data] 1776733120721,13030480,637179,637179,12318720,Phase 5
[monitor_data] 1776733121138,13036152,642908,642908,12318720,Phase 5
[monitor_data] 1776733121588,13042324,648870,648870,12318720,Phase 5
[monitor_data] 1776733122033,13048452,654681,654681,12318720,Phase 5
[monitor_data] 1776733122471,13054504,660620,660620,12318720,Phase 5
[monitor_data] 1776733122909,13060500,666514,666514,12318720,Phase 5
[monitor_data] 1776733123353,13075536,689349,689349,12318720,Phase 5
[monitor_data] 1776733123787,13092780,674040,674040,12318720,Phase 5
[monitor_data] 1776733124233,13092784,633715,633715,12318720,Phase 5
[monitor_data] 1776733124665,13088080,595136,595136,12318720,Phase 5
[monitor_data] 1776733125093,13088080,556371,556371,12318720,Phase 5
[monitor_data] 1776733125515,13088080,518478,518478,12318720,Phase 5
[monitor_data] 1776733125933,13088080,480692,480692,12318720,Phase 5
[monitor_data] 1776733126345,13023292,443809,443809,12318720,Phase 5
[monitor_data] 1776733126752,13049244,635292,635292,12318720,Phase 5
[monitor_data] 1776733127192,13049244,635228,635228,12318720,Phase 5
[monitor_data] 1776733127621,13049244,635228,635228,12318720,Phase 5
[monitor_data] 1776733128058,13049244,635228,635228,12318720,Phase 5
[monitor_data] 1776733128507,13049244,635228,635228,12318720,Phase 5
[monitor_data] 1776733128940,13049248,635228,635228,12318720,Phase 5
[monitor_data] 1776733129357,13049248,635241,635241,12318720,Phase 5
[monitor_data] 1776733129821,13049380,635241,635241,12318720,Phase 5
[monitor_data] 1776733130267,13049380,635245,635245,12318720,Phase 5
[monitor_data] 1776733130704,13049380,635241,635241,12318720,Phase 5
[monitor_data] 1776733131143,13049380,635241,635241,12318720,Phase 5
