[monitor_start] Monitoring PID 3902024 at 0.0001s intervals
[monitor_header] timestamp_ms,rss_kb,gc_reserved_kb,gc_committed_kb,heap_kb,phase
[monitor_data] 1776730165235,15324,19583,19583,847872,
[monitor_data] 1776730181132,859304,19584,19584,997376,Phase 1
[monitor_data] 1776730181535,1129984,17918,17918,997376,Phase 1
[monitor_data] 1776730181929,1160308,48038,48038,1187840,Phase 1
[monitor_data] 1776730182328,1355820,48490,48490,1187840,Phase 1
[monitor_data] 1776730182741,1355820,47657,47657,1185792,Phase 1
[monitor_data] 1776730183120,1355968,47679,47679,1699840,Phase 1
[monitor_data] 1776730183506,1859056,66316,66316,2396160,Phase 1
[monitor_data] 1776730183897,2558412,66202,66202,3090432,Phase 1
[monitor_data] 1776730184280,3253328,127863,127863,3786752,Phase 1
[monitor_data] 1776730184705,4041588,124971,124971,4534272,Phase 1
[monitor_data] 1776730185111,4765552,127397,127397,5242880,Phase 1
[monitor_data] 1776730185512,5474996,127262,127262,5959680,Phase 1
[monitor_data] 1776730185911,6269892,231612,231612,6653952,Phase 1
[monitor_data] 1776730186317,6995868,264677,264677,7432192,Phase 1
[monitor_data] 1776730186767,7804512,254506,254506,8253440,Phase 1
[monitor_data] 1776730187218,8624812,229616,229616,8980480,Phase 1
[monitor_data] 1776730187619,9349548,250444,250444,9730048,Phase 1
[monitor_data] 1776730188038,10113096,263143,263143,10504192,Phase 1
[monitor_data] 1776730188468,10890336,262700,262700,11268096,Phase 1
[monitor_data] 1776730188887,11651812,439336,439336,11956224,Phase 1
[monitor_data] 1776730189292,12515088,468239,468239,12627968,Phase 1
[monitor_data] 1776730189689,13214656,496206,496206,13307904,Phase 1
[monitor_data] 1776730190089,13921876,523949,523949,14045184,Phase 1
[monitor_data] 1776730190525,14690432,542690,542690,14766080,Phase 1
[monitor_data] 1776730190931,15416816,522723,522723,15493120,Phase 1
[monitor_data] 1776730191336,16144448,502564,502564,16218112,Phase 1
[monitor_data] 1776730191740,16868964,481992,481992,16932864,Phase 1
[monitor_data] 1776730192137,17585040,460093,460093,17653760,Phase 1
[monitor_data] 1776730192538,18272716,436778,436778,18374656,Phase 1
[monitor_data] 1776730192942,18993040,522700,522700,19120128,Phase 1
[monitor_data] 1776730193361,19775960,526579,526579,19621888,Phase 1
[monitor_data] 1776730193788,20297396,530737,530737,20353024,Phase 1
[monitor_data] 1776730194191,21036796,530795,530795,21116928,Phase 1
[monitor_data] 1776730194611,21800916,530860,530860,22011904,Phase 1
[monitor_data] 1776730195101,22695340,530740,530740,22874112,Phase 1
[monitor_data] 1776730195578,23559968,530805,530805,23642112,Phase 1
[monitor_data] 1776730196017,24656608,926253,926253,24432640,Phase 1
[monitor_data] 1776730196486,25488816,966459,966459,25288704,Phase 1
[monitor_data] 1776730196990,26386736,1006937,1006937,26083328,Phase 1
[monitor_data] 1776730197468,27216840,1042327,1042327,26836992,Phase 1
[monitor_data] 1776730197920,28006356,1077097,1077097,27578368,Phase 1
[monitor_data] 1776730198361,28781084,1109933,1109933,28297216,Phase 1
[monitor_data] 1776730198791,29532500,1141495,1141495,29032448,Phase 1
[monitor_data] 1776730199229,30299456,1142281,1142281,29788160,Phase 1
[monitor_data] 1776730199650,31053152,1123076,1123076,30527488,Phase 1
[monitor_data] 1776730200063,31792288,1103105,1103105,31328256,Phase 1
[monitor_data] 1776730200515,32594120,1082355,1082355,32075776,Phase 1
[monitor_data] 1776730200932,33342120,1062003,1062003,32849920,Phase 1
[monitor_data] 1776730201366,34117848,1042551,1042551,33599488,Phase 1
[monitor_data] 1776730201781,34866624,1023350,1023350,34340864,Phase 1
[monitor_data] 1776730202194,35572540,1003167,1003167,35141632,Phase 1
[monitor_data] 1776730202641,36376084,980009,980009,35948544,Phase 1
[monitor_data] 1776730203090,37180872,957478,957478,36755456,Phase 1
[monitor_data] 1776730203540,37959256,935344,935344,37519360,Phase 1
[monitor_data] 1776730203967,38724928,912498,912498,38330368,Phase 1
[monitor_data] 1776730204420,39484564,991634,991634,39145472,Phase 1
[monitor_data] 1776730204880,40301264,1078571,1078571,39956480,Phase 1
[monitor_data] 1776730205340,41200168,1086814,1086814,40736768,Phase 1
[monitor_data] 1776730205772,41991244,1098340,1098340,41525248,Phase 1
[monitor_data] 1776730206206,42799772,1105557,1105557,42293248,Phase 1
[monitor_data] 1776730206633,43576424,1137069,1137069,43053056,Phase 1
[monitor_data] 1776730207057,44350236,1137909,1137909,43841536,Phase 1
[monitor_data] 1776730207498,45142300,1139816,1139816,44613632,Phase 1
[monitor_data] 1776730207928,45914476,1138175,1138175,45416448,Phase 1
[monitor_data] 1776730208374,46716952,1136242,1136242,46112768,Phase 2
[monitor_data] 1776730208795,47378768,1136776,1136776,46112768,Phase 2
[monitor_data] 1776730209236,47333728,1136199,1136199,46106624,Phase 2
[monitor_data] 1776730209655,47337648,1842808,1842808,46106624,Phase 2
[monitor_data] 1776730210100,47990508,1871278,1871278,46106624,Phase 2
[monitor_data] 1776730210542,48025268,1904572,1904572,46106624,Phase 2
[monitor_data] 1776730210965,48057536,1936084,1936084,46106624,Phase 2
[monitor_data] 1776730211386,48089536,1967189,1967189,46303232,Phase 2
[monitor_data] 1776730211816,48296028,1999872,1999872,46303232,Phase 2
[monitor_data] 1776730212251,48349768,2033391,2033391,46303232,Phase 2
[monitor_data] 1776730212711,48386904,2074891,2074891,46305280,Phase 3.1
[monitor_data] 1776730213142,48432780,2120432,2120432,46305280,Phase 3.1
[monitor_data] 1776730213576,48480376,2168533,2168533,46305280,Phase 3.1
[monitor_data] 1776730214014,48527432,2213135,2213135,46305280,Phase 3.1
[monitor_data] 1776730214463,48570560,2250924,2250924,46305280,Phase 3.1
[monitor_data] 1776730214904,48604544,2283791,2283791,46305280,Phase 3.1
[monitor_data] 1776730215342,48637456,2315924,2315924,46305280,Phase 3.1
[monitor_data] 1776730215800,48671460,2341712,2341712,46305280,Phase 3.1
[monitor_data] 1776730216245,48683316,2342450,2342450,46305280,Phase 3.1
[monitor_data] 1776730216693,48684848,2320911,2320911,46305280,Phase 3.1
[monitor_data] 1776730217125,48684848,2300221,2300221,46305280,Phase 3.2
[monitor_data] 1776730217579,48688648,2284963,2284963,46305280,Phase 3.2
[monitor_data] 1776730218034,48695404,2270346,2270346,46305280,Phase 3.2
[monitor_data] 1776730218488,48702136,2253149,2253149,46305280,Phase 3.2
[monitor_data] 1776730218939,48703032,2230848,2230848,46305280,Phase 3.2
[monitor_data] 1776730219394,48703032,2208982,2208982,46305280,Phase 3.2
[monitor_data] 1776730219836,48703032,2187834,2187834,46305280,Phase 3.2
[monitor_data] 1776730220267,48703032,2168513,2168513,46305280,Phase 3.2
[monitor_data] 1776730220696,48703032,2149409,2149409,46305280,Phase 3.2
[monitor_data] 1776730221111,48703032,2130659,2130659,46305280,Phase 3.2
[monitor_data] 1776730221532,48703032,2113180,2113180,46305280,Phase 3.3
[monitor_data] 1776730221959,48707664,2086555,2086555,46305280,Phase 3.3
[monitor_data] 1776730222391,48707664,2068936,2068936,46305280,Phase 3.3
[monitor_data] 1776730222808,48709728,2047706,2047706,46305280,Phase 3.3
[monitor_data] 1776730223227,48709728,2022645,2022645,46305280,Phase 3.3
[monitor_data] 1776730223659,48709728,1999525,1999525,46305280,Phase 3.3
[monitor_data] 1776730224088,48709728,1977420,1977420,46305280,Phase 3.3
[monitor_data] 1776730224513,48709740,1955167,1955167,46305280,Phase 3.3
[monitor_data] 1776730224936,48709740,1931414,1931414,46305280,Phase 3.3
[monitor_data] 1776730225381,48709740,2102981,2102981,46305280,Phase 3.4
[monitor_data] 1776730225846,48715508,2114030,2114030,46307328,Phase 3.4
[monitor_data] 1776730226304,48720068,2120578,2120578,46307328,Phase 3.4
[monitor_data] 1776730226740,48720068,2120578,2120578,46307328,Phase 3.4
[monitor_data] 1776730227183,48895136,2295949,2295949,46307328,Phase 3.4
[monitor_data] 1776730227598,48908796,2299041,2299041,46307328,Phase 3.4
[monitor_data] 1776730228037,48919328,2299630,2299630,46307328,Phase 3.4
[monitor_data] 1776730228476,48931616,2298952,2298952,46307328,Phase 3.4
[monitor_data] 1776730228920,48939808,2297300,2297300,46307328,Phase 3.5
[monitor_data] 1776730229367,48952624,2301601,2301601,46307328,Phase 3.5
[monitor_data] 1776730229805,48967860,2307583,2307583,46307328,Phase 3.5
[monitor_data] 1776730230250,48987184,2376732,2376732,46307328,Phase 3.5
[monitor_data] 1776730230703,48997624,2375526,2375526,46307328,Phase 3.5
[monitor_data] 1776730231138,49005820,2360679,2360679,46307328,Phase 3.5
[monitor_data] 1776730231579,49005820,2333033,2333033,46307328,Phase 3.5
