[monitor_start] Monitoring PID 3046152 at 0.0001s intervals
[monitor_header] timestamp_ms,rss_kb,gc_reserved_kb,gc_committed_kb,heap_kb,phase
[monitor_data] 1776700577810,15368,15436,15436,57344,
[monitor_data] 1776700592316,84108,15700,15700,57344,
[monitor_data] 1776700592746,109376,16661,16661,71680,
[monitor_data] 1776700593177,134316,18471,18471,1058816,Phase 1
[monitor_data] 1776700593606,1118980,18136,18136,1003520,Phase 1
[monitor_data] 1776700594046,1120600,48811,48811,1003520,Phase 1
[monitor_data] 1776700594448,1151808,48867,48867,1191936,Phase 1
[monitor_data] 1776700594857,1348924,48821,48821,1189888,Phase 1
[monitor_data] 1776700595267,1349104,47586,47586,1454080,Phase 1
[monitor_data] 1776700595700,1609748,61082,61082,2213888,Phase 1
[monitor_data] 1776700596109,2369672,60694,60694,2969600,Phase 1
[monitor_data] 1776700596517,3170840,124962,124962,3698688,Phase 1
[monitor_data] 1776700596929,3917428,112548,112548,4483072,Phase 1
[monitor_data] 1776700597356,4701244,112415,112415,5263360,Phase 1
[monitor_data] 1776700597775,5546832,205034,205034,5963776,Phase 1
[monitor_data] 1776700598184,6282248,236997,236997,6735872,Phase 1
[monitor_data] 1776700598612,7073496,199953,199953,7514112,Phase 1
[monitor_data] 1776700599029,7853584,233595,233595,8327168,Phase 1
[monitor_data] 1776700599470,8680448,239611,239611,9142272,Phase 1
[monitor_data] 1776700599911,9501980,247176,247176,9910272,Phase 1
[monitor_data] 1776700600340,10412808,406212,406212,10641408,Phase 1
[monitor_data] 1776700600757,11176956,440162,440162,11397120,Phase 1
[monitor_data] 1776700601188,11965248,458943,458943,12195840,Phase 1
[monitor_data] 1776700601623,12774908,424658,424658,13027328,Phase 1
[monitor_data] 1776700602067,13605556,391550,391550,13766656,Phase 1
[monitor_data] 1776700602463,14345172,404878,404878,14563328,Phase 1
[monitor_data] 1776700602893,15178172,457796,457796,15343616,Phase 1
[monitor_data] 1776700603311,15980140,474245,474245,16152576,Phase 1
[monitor_data] 1776700603746,16802572,474306,474306,16918528,Phase 1
[monitor_data] 1776700604161,17536344,474174,474174,17690624,Phase 1
[monitor_data] 1776700604574,18309456,738989,738989,18429952,Phase 1
[monitor_data] 1776700604993,19263488,773505,773505,19228672,Phase 1
