[monitor_start] Monitoring PID 3725184 at 0.0001s intervals
[monitor_header] timestamp_ms,rss_kb,gc_reserved_kb,gc_committed_kb,heap_kb,phase
[monitor_data] 1776695358235,15316,19470,19470,849920,
[monitor_data] 1776695374148,881160,19479,19479,997376,Phase 1
[monitor_data] 1776695374559,1139004,17942,17942,997376,Phase 1
[monitor_data] 1776695374973,1169372,48059,48059,1187840,Phase 1
[monitor_data] 1776695375369,1364800,48958,48958,1187840,Phase 1
[monitor_data] 1776695375781,1365004,47420,47420,1185792,Phase 1
[monitor_data] 1776695376198,1365072,47445,47445,1728512,Phase 1
[monitor_data] 1776695376593,1897372,62649,62649,2439168,Phase 1
[monitor_data] 1776695376989,2606368,62708,62708,3166208,Phase 1
[monitor_data] 1776695377402,3382928,128517,128517,3880960,Phase 1
[monitor_data] 1776695377816,4111416,117185,117185,4581376,Phase 1
[monitor_data] 1776695378215,4812308,117045,117045,5279744,Phase 1
[monitor_data] 1776695378600,5509884,201461,201461,5943296,Phase 1
[monitor_data] 1776695378988,6264444,230833,230833,6631424,Phase 1
[monitor_data] 1776695379397,6982380,239349,239349,7370752,Phase 1
[monitor_data] 1776695379810,7724684,213191,213191,8132608,Phase 1
[monitor_data] 1776695380237,8486912,242244,242244,8888320,Phase 1
[monitor_data] 1776695380660,9252240,242300,242300,9613312,Phase 1
[monitor_data] 1776695381063,9978348,242169,242169,10409984,Phase 1
[monitor_data] 1776695381502,10783708,412160,412160,11264000,Phase 1
[monitor_data] 1776695382005,11803792,449670,449670,11956224,Phase 1
[monitor_data] 1776695382414,12530236,482526,482526,12683264,Phase 1
[monitor_data] 1776695382840,13288076,496232,496232,13389824,Phase 1
[monitor_data] 1776695383236,14000184,476276,476276,14137344,Phase 1
[monitor_data] 1776695383652,14748520,455611,455611,14856192,Phase 1
[monitor_data] 1776695384052,15467296,435073,435073,15572992,Phase 1
[monitor_data] 1776695384452,16183732,411823,411823,16340992,Phase 1
[monitor_data] 1776695384882,16906036,432522,432522,17106944,Phase 1
[monitor_data] 1776695385315,17715276,477869,477869,17833984,Phase 1
[monitor_data] 1776695385720,18442912,477926,477926,18554880,Phase 1
[monitor_data] 1776695386120,19163632,477987,477987,19329024,Phase 1
[monitor_data] 1776695386548,19936504,478044,478044,20076544,Phase 1
[monitor_data] 1776695386962,20683564,477793,477793,20848640,Phase 1
[monitor_data] 1776695387389,21458696,477855,477855,21590016,Phase 1
[monitor_data] 1776695387818,22509952,837478,837478,22333440,Phase 1
[monitor_data] 1776695388256,23285404,867075,867075,23087104,Phase 1
[monitor_data] 1776695388699,24068844,896576,896576,23822336,Phase 1
[monitor_data] 1776695389131,24833208,925152,925152,24547328,Phase 1
[monitor_data] 1776695389554,25586892,951177,951177,25249792,Phase 1
[monitor_data] 1776695389963,26315952,978435,978435,26073088,Phase 1
[monitor_data] 1776695390442,27170572,1010276,1010276,27009024,Phase 1
[monitor_data] 1776695390984,28138368,1013802,1013802,28004352,Phase 1
[monitor_data] 1776695391538,29136264,988417,988417,29009920,Phase 1
[monitor_data] 1776695392095,30140672,963262,963262,29857792,Phase 1
[monitor_data] 1776695392567,30987608,941310,941310,30691328,Phase 1
[monitor_data] 1776695393032,31820560,920089,920089,31133696,Phase 1
[monitor_data] 1776695393486,32226516,894795,894795,31664128,Phase 1
[monitor_data] 1776695393954,32752612,871688,871688,32471040,Phase 1
[monitor_data] 1776695394406,33557952,848440,848440,33269760,Phase 1
[monitor_data] 1776695394852,34356368,825067,825067,34093056,Phase 1
[monitor_data] 1776695395322,35137324,892785,892785,34846720,Phase 1
[monitor_data] 1776695395751,35890312,972570,972570,35649536,Phase 1
[monitor_data] 1776695396207,36771528,972632,972632,36442112,Phase 1
[monitor_data] 1776695396650,37564704,972697,972697,37251072,Phase 1
[monitor_data] 1776695397104,38373440,972762,972762,38033408,Phase 1
[monitor_data] 1776695397543,39155720,972828,972828,38875136,Phase 1
[monitor_data] 1776695398014,39995476,972892,972892,39667712,Phase 1
[monitor_data] 1776695398458,40790112,972956,972956,40486912,Phase 1
[monitor_data] 1776695398914,41611840,973023,973023,41299968,Phase 1
[monitor_data] 1776695399365,42424596,973084,973084,42082304,Phase 1
[monitor_data] 1776695399799,43203240,973330,973330,42862592,Phase 1
[monitor_data] 1776695400236,43989564,972946,972946,43646976,Phase 1
[monitor_data] 1776695400674,44836108,1675017,1675017,44369920,Phase 1
[monitor_data] 1776695401119,46210588,1701729,1701729,45099008,Phase 1
[monitor_data] 1776695401551,46970116,1732382,1732382,45852672,Phase 1
[monitor_data] 1776695402000,47755368,1764481,1764481,46110720,Phase 2
[monitor_data] 1776695402481,48014664,1796001,1796001,46110720,Phase 2
[monitor_data] 1776695402933,48045524,1826958,1826958,46110720,Phase 2
[monitor_data] 1776695403391,48076856,1858321,1858321,46110720,Phase 2
[monitor_data] 1776695403851,48108068,1889337,1889337,46110720,Phase 2
[monitor_data] 1776695404332,48140156,1918995,1918995,46110720,Phase 2
