[monitor_start] Monitoring PID 3244067 at 0.0001s intervals
[monitor_header] timestamp_ms,rss_kb,gc_reserved_kb,gc_committed_kb,heap_kb,phase
[monitor_data] 1776719506027,15312,15655,15655,53248,
[monitor_data] 1776719520575,102884,16777,16777,61440,
[monitor_data] 1776719521079,107728,17978,17978,522240,
[monitor_data] 1776719521550,241268,19279,19279,1034240,Phase 1
[monitor_data] 1776719521987,1142620,32514,32514,1036288,Phase 1
[monitor_data] 1776719522414,1156648,31477,31477,1032192,Phase 1
[monitor_data] 1776719522856,1158732,48720,48720,1228800,Phase 1
[monitor_data] 1776719523286,1370256,48659,48659,1187840,Phase 1
[monitor_data] 1776719523722,1371584,54249,54249,1757184,Phase 1
[monitor_data] 1776719524152,1917916,57707,57707,2516992,Phase 1
[monitor_data] 1776719524571,2678696,109553,109553,3295232,Phase 1
[monitor_data] 1776719525023,3517824,104117,104117,4071424,Phase 1
[monitor_data] 1776719525458,4295272,103976,103976,4866048,Phase 1
[monitor_data] 1776719525897,5088896,186308,186308,5617664,Phase 1
[monitor_data] 1776719526334,5921212,219523,219523,6352896,Phase 1
[monitor_data] 1776719526763,6683396,210971,210971,7151616,Phase 1
[monitor_data] 1776719527207,7482256,182346,182346,7954432,Phase 1
[monitor_data] 1776719527658,8290960,224284,224284,8781824,Phase 1
[monitor_data] 1776719528124,9125964,223705,223705,9596928,Phase 1
[monitor_data] 1776719528570,9938848,379598,379598,10377216,Phase 1
[monitor_data] 1776719529031,10875420,410573,410573,11116544,Phase 1
[monitor_data] 1776719529466,11647508,440926,440926,11862016,Phase 1
[monitor_data] 1776719529905,12426108,454949,454949,12630016,Phase 1
[monitor_data] 1776719530335,13196568,431592,431592,13426688,Phase 1
[monitor_data] 1776719530777,13994596,408148,408148,14204928,Phase 1
[monitor_data] 1776719531211,14766664,380135,380135,15001600,Phase 1
[monitor_data] 1776719531660,15548724,401466,401466,15769600,Phase 1
[monitor_data] 1776719532090,16374076,465252,465252,16531456,Phase 1
[monitor_data] 1776719532512,17162936,489891,489891,17311744,Phase 1
[monitor_data] 1776719532947,17979256,489953,489953,18098176,Phase 1
[monitor_data] 1776719533384,18734272,490270,490270,18851840,Phase 1
[monitor_data] 1776719533802,19487808,490331,490331,19619840,Phase 1
[monitor_data] 1776719534250,20528900,812294,812294,20367360,Phase 1
[monitor_data] 1776719534688,21306968,843141,843141,21078016,Phase 1
[monitor_data] 1776719535105,22046048,874167,874167,21846016,Phase 1
[monitor_data] 1776719535556,22846816,904025,904025,22585344,Phase 1
[monitor_data] 1776719535993,23617932,932946,932946,23339008,Phase 1
[monitor_data] 1776719536433,24399044,962992,962992,24156160,Phase 1
[monitor_data] 1776719536920,25263480,970495,970495,25159680,Phase 1
[monitor_data] 1776719537477,26261488,944799,944799,26038272,Phase 1
[monitor_data] 1776719537963,27134640,923320,923320,26836992,Phase 1
[monitor_data] 1776719538409,27932856,901431,901431,27652096,Phase 1
[monitor_data] 1776719538863,28747976,879675,879675,28409856,Phase 1
[monitor_data] 1776719539287,29507164,859305,859305,29175808,Phase 1
[monitor_data] 1776719539714,30271204,838698,838698,29972480,Phase 1
[monitor_data] 1776719540158,31069168,817436,817436,30777344,Phase 1
[monitor_data] 1776719540606,31873656,796178,796178,31586304,Phase 1
[monitor_data] 1776719541059,32588140,861456,861456,32366592,Phase 1
[monitor_data] 1776719541501,33370720,941249,941249,33132544,Phase 1
[monitor_data] 1776719541931,34173564,942153,942153,33941504,Phase 1
[monitor_data] 1776719542381,34984108,940280,940280,34721792,Phase 1
