[monitor_start] Monitoring PID 3104956 at 0.0001s intervals
[monitor_header] timestamp_ms,rss_kb,gc_reserved_kb,gc_committed_kb,heap_kb,phase
[monitor_data] 1776375103551,13664,0,0,12288,
[monitor_data] 1776375134013,58272,38793,38793,14336,
[monitor_data] 1776375134436,62116,38829,38829,16384,
[monitor_data] 1776375134885,63652,38841,38841,51200,
[monitor_data] 1776375135337,68116,38852,38852,53248,
[monitor_data] 1776375135755,71408,38875,38875,57344,
[monitor_data] 1776375136200,78692,38900,38900,59392,
[monitor_data] 1776375136659,82208,38916,38916,63488,
[monitor_data] 1776375137137,87240,38925,38925,65536,
[monitor_data] 1776375137597,89736,38930,38930,67584,
[monitor_data] 1776375138055,91888,38932,38932,69632,
[monitor_data] 1776375138514,94132,38932,38932,71680,
[monitor_data] 1776375138986,96508,38932,38932,73728,
[monitor_data] 1776375139450,98532,38933,38933,75776,
[monitor_data] 1776375139910,101040,38933,38933,79872,
[monitor_data] 1776375140366,103452,38934,38934,81920,
[monitor_data] 1776375140819,105880,38934,38934,83968,
[monitor_data] 1776375141303,108392,38941,38941,88064,
[monitor_data] 1776375141753,113872,39039,39039,108544,
[monitor_data] 1776375142218,142356,39163,39163,8714240,
[monitor_data] 1776375142656,255612,39219,39219,8714240,
[monitor_data] 1776375143100,1409740,39219,39219,8714240,
[monitor_data] 1776375143540,2568056,39219,39219,8714240,
[monitor_data] 1776375143966,3693356,39219,39219,8714240,
[monitor_data] 1776375144381,4783044,39219,39219,8714240,
[monitor_data] 1776375144802,5903116,39219,39219,8714240,
[monitor_data] 1776375145243,7104320,39219,39219,8714240,
[monitor_data] 1776375145673,8277200,39219,39219,13012992,Phase 2
[monitor_data] 1776375146115,9443544,39219,39219,13012992,Phase 2
[monitor_data] 1776375146547,10603312,39219,39219,13012992,Phase 2
[monitor_data] 1776375146974,11768068,39219,39219,13012992,Phase 2
[monitor_data] 1776375147389,12901816,39219,39219,13012992,Phase 2
[monitor_data] 1776375147803,13047240,39221,39221,13012992,Phase 2
[monitor_data] 1776375148249,13047240,39221,39221,13012992,Phase 2
[monitor_data] 1776375148690,13047248,39221,39221,13012992,Phase 2
[monitor_data] 1776375149104,13047248,39221,39221,13012992,Phase 2
[monitor_data] 1776375149574,13047248,39221,39221,13012992,Phase 2
[monitor_data] 1776375150008,13047248,39221,39221,13012992,Phase 2
[monitor_data] 1776375150453,13047248,39221,39221,13012992,Phase 2
[monitor_data] 1776375150862,13047248,39221,39221,13012992,Phase 2
[monitor_data] 1776375151301,13047248,39221,39221,13012992,Phase 2
[monitor_data] 1776375151740,13047248,39221,39221,13012992,Phase 2
[monitor_data] 1776375152173,13047248,39221,39221,13012992,Phase 2
[monitor_data] 1776375152593,13047248,39221,39221,13012992,Phase 2
[monitor_data] 1776375153008,13047248,39221,39221,13012992,Phase 2
[monitor_data] 1776375153435,13047248,39221,39221,13012992,Phase 2
[monitor_data] 1776375153886,13047248,39221,39221,13012992,Phase 2
[monitor_data] 1776375154303,13047248,39221,39221,13012992,Phase 2
[monitor_data] 1776375154736,13047248,39221,39221,13012992,Phase 2
[monitor_data] 1776375155148,13047248,39221,39221,13012992,Phase 2
[monitor_data] 1776375155569,13047248,39221,39221,13012992,Phase 2
[monitor_data] 1776375155999,13047248,39221,39221,13012992,Phase 2
[monitor_data] 1776375156442,13047248,39221,39221,13012992,Phase 2
[monitor_data] 1776375156866,13047248,39221,39221,13012992,Phase 2
[monitor_data] 1776375157306,13047248,39221,39221,13012992,Phase 2
[monitor_data] 1776375157728,13047248,39221,39221,13012992,Phase 2
[monitor_data] 1776375158159,13047248,39221,39221,13012992,Phase 2
[monitor_data] 1776375158622,13047248,39221,39221,13012992,Phase 2
