[monitor_start] Monitoring PID 3030578 at 0.0001s intervals
[monitor_header] timestamp_ms,rss_kb,gc_reserved_kb,gc_committed_kb,heap_kb,phase
[monitor_data] 1776458380031,13808,0,0,0,
[monitor_data] 1776458411478,13808,45067,45067,59392,
[monitor_data] 1776458420561,107088,45758,45758,102400,
[monitor_data] 1776458421080,120648,46053,46053,1200128,
[monitor_data] 1776458421526,850424,47240,47240,2349056,
[monitor_data] 1776458421983,2128252,83755,83755,2926592,Phase 1
[monitor_data] 1776458422410,3069324,83696,83696,2926592,Phase 1
[monitor_data] 1776458422820,3069476,82686,82686,2920448,Phase 1
[monitor_data] 1776458423248,3069476,117663,117663,2920448,Phase 1
[monitor_data] 1776458423668,3105320,117535,117535,2922496,Phase 1
[monitor_data] 1776458424074,3105320,117535,117535,2922496,Phase 1
[monitor_data] 1776458424502,3105332,117697,117697,2883584,Phase 1
[monitor_data] 1776458424910,3106196,117743,117743,2883584,Phase 1
[monitor_data] 1776458425339,3123048,136176,136176,3457024,Phase 1
[monitor_data] 1776458425743,3538416,136176,136176,3457024,Phase 1
[monitor_data] 1776458426154,3696488,134316,134316,3452928,Phase 1
[monitor_data] 1776458426559,3696544,134571,134571,3452928,Phase 1
[monitor_data] 1776458427002,3696552,134571,134571,3452928,Phase 1
[monitor_data] 1776458427417,3696552,134251,134251,3450880,Phase 1
[monitor_data] 1776458427861,3696896,134251,134251,3450880,Phase 1
[monitor_data] 1776458428264,3714860,152365,152365,3450880,Phase 1
[monitor_data] 1776458428703,3714860,152381,152381,3919872,Phase 1
[monitor_data] 1776458429112,4150056,152246,152246,4659200,Phase 1
[monitor_data] 1776458429544,4923924,190487,190487,5310464,Phase 1
[monitor_data] 1776458429945,5581912,185640,185640,6060032,Phase 1
[monitor_data] 1776458430388,6336148,185503,185503,6825984,Phase 1
[monitor_data] 1776458430822,7099104,271746,271746,7555072,Phase 1
[monitor_data] 1776458431278,7920312,300741,300741,8228864,Phase 1
[monitor_data] 1776458431701,8616652,286224,286224,8945664,Phase 1
[monitor_data] 1776458432135,9333388,295773,295773,9641984,Phase 1
[monitor_data] 1776458432553,10026792,295995,295995,10356736,Phase 1
[monitor_data] 1776458432978,10742248,296052,296052,11063296,Phase 1
[monitor_data] 1776458433394,11448736,296103,296103,11724800,Phase 1
[monitor_data] 1776458433796,12112088,295967,295967,12408832,Phase 1
[monitor_data] 1776458434185,12794816,476777,476777,13084672,Phase 1
[monitor_data] 1776458434619,13651448,511947,511947,13770752,Phase 1
[monitor_data] 1776458435043,14370748,543287,543287,14419968,Phase 1
[monitor_data] 1776458435441,15051280,569506,569506,15089664,Phase 1
[monitor_data] 1776458435844,15735296,546236,546236,15820800,Phase 1
[monitor_data] 1776458436266,16464456,522104,522104,16535552,Phase 1
[monitor_data] 1776458436686,17172456,492484,492484,17260544,Phase 1
[monitor_data] 1776458437110,17896680,511348,511348,18034688,Phase 1
[monitor_data] 1776458437566,18679708,544625,544625,18728960,Phase 1
[monitor_data] 1776458437978,19398732,544682,544682,19458048,Phase 1
[monitor_data] 1776458438403,20127660,544742,544742,20199424,Phase 1
[monitor_data] 1776458438840,20872256,544801,544801,20969472,Phase 1
[monitor_data] 1776458439294,21639892,544862,544862,21680128,Phase 1
[monitor_data] 1776458439713,22349100,544918,544918,22372352,Phase 1
[monitor_data] 1776458440124,23043620,545005,545005,23068672,Phase 1
[monitor_data] 1776458440543,23740960,544740,544740,23769088,Phase 1
[monitor_data] 1776458440953,24440864,905308,905308,24389632,Phase 1
[monitor_data] 1776458441356,25380032,934642,934642,25075712,Phase 1
[monitor_data] 1776458441794,26100232,966818,966818,25722880,Phase 1
[monitor_data] 1776458442207,26778764,997039,997039,26368000,Phase 1
[monitor_data] 1776458442617,27453880,1027681,1027681,27000832,Phase 1
[monitor_data] 1776458443022,28117012,1057123,1057123,27674624,Phase 1
[monitor_data] 1776458443451,28822444,1088528,1088528,28350464,Phase 1
[monitor_data] 1776458443876,29531868,1120216,1120216,29059072,Phase 1
[monitor_data] 1776458444306,30262244,1107145,1107145,29878272,Phase 1
[monitor_data] 1776458444785,31082116,1083372,1083372,30640128,Phase 1
[monitor_data] 1776458445231,31842352,1061606,1061606,31356928,Phase 1
[monitor_data] 1776458445653,32561052,1039901,1039901,32120832,Phase 1
[monitor_data] 1776458446102,33325956,1018820,1018820,32825344,Phase 1
[monitor_data] 1776458446516,34029616,994008,994008,33564672,Phase 1
[monitor_data] 1776458446955,34715528,965233,965233,34293760,Phase 1
[monitor_data] 1776458447385,35444252,937067,937067,35037184,Phase 1
[monitor_data] 1776458447823,36189044,910066,910066,35780608,Phase 1
[monitor_data] 1776458448261,36940160,997693,997693,36497408,Phase 1
[monitor_data] 1776458448685,37656932,1074652,1074652,37218304,Phase 1
[monitor_data] 1776458449115,38455384,1074709,1074709,37924864,Phase 1
[monitor_data] 1776458449533,39160340,1074764,1074764,38610944,Phase 1
[monitor_data] 1776458449940,39847036,1074819,1074819,39323648,Phase 1
[monitor_data] 1776458450362,40559464,1074877,1074877,40030208,Phase 1
[monitor_data] 1776458450775,41267280,1074934,1074934,40761344,Phase 1
[monitor_data] 1776458451199,41999864,1074996,1074996,41625600,Phase 1
[monitor_data] 1776458451703,42866008,1075071,1075071,42592256,Phase 1
[monitor_data] 1776458452270,43834544,1075150,1075150,43540480,Phase 1
[monitor_data] 1776458452824,44778408,1075219,1075219,44335104,Phase 1
[monitor_data] 1776458453290,45571124,1075280,1075280,45086720,Phase 1
[monitor_data] 1776458453731,46324888,1075341,1075341,45840384,Phase 1
[monitor_data] 1776458454173,47077808,1075400,1075400,46565376,Phase 1
[monitor_data] 1776458454597,47802668,1075444,1075444,47147008,Phase 1
[monitor_data] 1776458455379,48385392,1075052,1075052,47859712,Phase 1
[monitor_data] 1776458455802,49097092,1075111,1075111,48623616,Phase 1
[monitor_data] 1776458456245,49866588,1074982,1074982,49360896,Phase 1
[monitor_data] 1776458456689,50951184,1874358,1874358,50124800,Phase 1
[monitor_data] 1776458457169,52099516,1908319,1908319,50917376,Phase 1
[monitor_data] 1776458457662,52925164,1943391,1943391,51650560,Phase 1
[monitor_data] 1776458458117,53692720,1978379,1978379,52414464,Phase 1
[monitor_data] 1776458458595,54495984,2012591,2012591,53121024,Phase 1
[monitor_data] 1776458459034,55233696,2043944,2043944,53803008,Phase 1
[monitor_data] 1776458459457,55945372,2076068,2076068,54521856,Phase 1
[monitor_data] 1776458459908,56700972,2111468,2111468,55285760,Phase 1
[monitor_data] 1776458460383,57499760,2145596,2145596,56016896,Phase 1
[monitor_data] 1776458460837,58264428,2177567,2177567,56725504,Phase 1
[monitor_data] 1776458461278,59006328,2209766,2209766,57423872,Phase 1
[monitor_data] 1776458461711,59734996,2241706,2241706,58173440,Phase 1
[monitor_data] 1776458462176,60522284,2275303,2275303,58912768,Phase 1
[monitor_data] 1776458462633,61292244,2304893,2304893,59609088,Phase 1
[monitor_data] 1776458463065,62016820,2335396,2335396,60309504,Phase 1
[monitor_data] 1776458463504,62751508,2346647,2346647,61075456,Phase 1
[monitor_data] 1776458463959,63521600,2325501,2325501,61825024,Phase 1
[monitor_data] 1776458464400,64270752,2304124,2304124,62560256,Phase 1
[monitor_data] 1776458464833,65005588,2283656,2283656,63297536,Phase 1
[monitor_data] 1776458465268,65741592,2263129,2263129,64069632,Phase 1
[monitor_data] 1776458465723,66513068,2242496,2242496,64835584,Phase 1
[monitor_data] 1776458466175,67278288,2221120,2221120,65583104,Phase 1
[monitor_data] 1776458466618,68030240,2199809,2199809,66410496,Phase 1
[monitor_data] 1776458467105,68856100,2177731,2177731,67198976,Phase 1
[monitor_data] 1776458467570,69644512,2157507,2157507,67940352,Phase 1
[monitor_data] 1776458468007,70385432,2137520,2137520,68716544,Phase 1
