run_prefix,run_id,benchmark,variant,metric,units,sample_index,total_avg,total_max,source_log
local-20260529-160736,local-20260529-160736-multi,multi,none,Contention: Mark Segment Reset Contention,ops/s,1,5.0,27.0,run_multi_none_run10_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Contention: Mark SeqNum Reset Contention,ops/s,1,1.0,6.0,run_multi_none_run10_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Critical: Allocation Stall,ops/s,1,0.0,0.0,run_multi_none_run10_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Critical: Allocation Stall,ops/s,2,0.0,0.0,run_multi_none_run10_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Critical: JNI Critical Stall,ops/s,1,0.0,0.0,run_multi_none_run10_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Critical: JNI Critical Stall,ops/s,2,0.0,0.0,run_multi_none_run10_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Critical: Relocation Stall,ops/s,1,0.0,0.0,run_multi_none_run10_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Critical: Relocation Stall,ops/s,2,0.0,0.0,run_multi_none_run10_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Major Collection: Major Collection,ms,1,138.74,247.171,run_multi_none_run10_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Memory: Allocation Rate,MB/s,1,100.0,564.0,run_multi_none_run10_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Memory: Defragment,ops/s,1,0.0,0.0,run_multi_none_run10_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Memory: Mapped Cache Harvest,MB/s,1,0.0,0.0,run_multi_none_run10_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Memory: Out Of Memory,ops/s,1,0.0,0.0,run_multi_none_run10_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Memory: Uncommit,MB/s,1,0.0,0.0,run_multi_none_run10_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Memory: Undo Object Allocation Failed,ops/s,1,0.0,0.0,run_multi_none_run10_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Memory: Undo Object Allocation Succeeded,ops/s,1,0.0,3.0,run_multi_none_run10_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Memory: Undo Page Allocation,ops/s,1,0.0,0.0,run_multi_none_run10_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Minor Collection: Minor Collection,ms,1,0.0,0.0,run_multi_none_run10_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Old Generation: Old Generation,ms,1,110.415,146.821,run_multi_none_run10_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Old Pause: Pause Mark End,ms,1,0.011,0.014,run_multi_none_run10_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Old Pause: Pause Relocate Start,ms,1,0.007,0.008,run_multi_none_run10_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Old Phase: Concurrent Mark,ms,1,77.327,107.409,run_multi_none_run10_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Old Phase: Concurrent Mark Continue,ms,1,0.0,0.0,run_multi_none_run10_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Old Phase: Concurrent Mark Free,ms,1,0.006,0.009,run_multi_none_run10_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Old Phase: Concurrent Process Non-Strong,ms,1,6.344,11.834,run_multi_none_run10_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Old Phase: Concurrent Relocate,ms,1,22.924,35.572,run_multi_none_run10_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Old Phase: Concurrent Remap Roots,ms,1,1.468,2.428,run_multi_none_run10_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Old Phase: Concurrent Reset Relocation Set,ms,1,0.007,0.012,run_multi_none_run10_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Old Phase: Concurrent Select Relocation Set,ms,1,2.039,5.189,run_multi_none_run10_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Old Subphase: Concurrent Classes Purge,ms,1,0.067,0.275,run_multi_none_run10_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Old Subphase: Concurrent Classes Unlink,ms,1,0.706,0.784,run_multi_none_run10_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Old Subphase: Concurrent Mark Follow,ms,1,77.254,107.34,run_multi_none_run10_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Old Subphase: Concurrent Mark Root Colored,ms,1,0.013,0.057,run_multi_none_run10_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Old Subphase: Concurrent Mark Root Uncolored,ms,1,0.008,0.038,run_multi_none_run10_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Old Subphase: Concurrent Mark Roots,ms,1,0.07,0.115,run_multi_none_run10_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Old Subphase: Concurrent References Enqueue,ms,1,0.002,0.004,run_multi_none_run10_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Old Subphase: Concurrent References Process,ms,1,5.189,10.389,run_multi_none_run10_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Old Subphase: Concurrent Remap Remembered,ms,1,1.138,2.047,run_multi_none_run10_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Old Subphase: Concurrent Remap Roots Colored,ms,1,0.044,0.069,run_multi_none_run10_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Old Subphase: Concurrent Remap Roots Uncolored,ms,1,0.156,0.197,run_multi_none_run10_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Old Subphase: Concurrent Roots ClassLoaderDataGraph,ms,1,0.026,0.048,run_multi_none_run10_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Old Subphase: Concurrent Roots CodeCache,ms,1,0.155,0.195,run_multi_none_run10_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Old Subphase: Concurrent Roots JavaThreads,ms,1,0.004,0.038,run_multi_none_run10_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Old Subphase: Concurrent Roots OopStorageSet,ms,1,0.003,0.008,run_multi_none_run10_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Old Subphase: Concurrent Weak Roots OopStorageSet,ms,1,0.046,0.129,run_multi_none_run10_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,System: Java Threads,threads,1,14.0,14.0,run_multi_none_run10_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Young Generation: Young Generation,ms,1,0.0,0.0,run_multi_none_run10_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Young Generation: Young Generation,ms,2,0.0,0.0,run_multi_none_run10_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Young Generation: Young Generation (Collect Roots),ms,1,1.438,3.408,run_multi_none_run10_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Young Generation: Young Generation (Promote All),ms,1,26.814,117.438,run_multi_none_run10_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Young Pause: Pause Mark End,ms,1,0.006,0.01,run_multi_none_run10_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Young Pause: Pause Mark Start,ms,1,0.009,0.01,run_multi_none_run10_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Young Pause: Pause Mark Start (Major),ms,1,0.006,0.012,run_multi_none_run10_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Young Pause: Pause Relocate Start,ms,1,0.004,0.009,run_multi_none_run10_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Young Phase: Concurrent Mark,ms,1,9.053,70.658,run_multi_none_run10_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Young Phase: Concurrent Mark Continue,ms,1,0.0,0.0,run_multi_none_run10_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Young Phase: Concurrent Mark Free,ms,1,0.001,0.003,run_multi_none_run10_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Young Phase: Concurrent Relocate,ms,1,2.705,26.884,run_multi_none_run10_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Young Phase: Concurrent Reset Relocation Set,ms,1,0.006,0.058,run_multi_none_run10_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Young Phase: Concurrent Select Relocation Set,ms,1,2.127,19.62,run_multi_none_run10_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Young Subphase: Concurrent Mark Follow,ms,1,8.229,69.123,run_multi_none_run10_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Young Subphase: Concurrent Mark Root Colored,ms,1,0.515,1.132,run_multi_none_run10_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Young Subphase: Concurrent Mark Root Uncolored,ms,1,0.178,0.308,run_multi_none_run10_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Young Subphase: Concurrent Mark Roots,ms,1,0.823,1.533,run_multi_none_run10_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Young Subphase: Concurrent Relocate Remset FP,ms,1,2.451,24.46,run_multi_none_run10_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Young Subphase: Concurrent Roots ClassLoaderDataGraph,ms,1,0.416,0.606,run_multi_none_run10_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Young Subphase: Concurrent Roots CodeCache,ms,1,0.159,0.28,run_multi_none_run10_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Young Subphase: Concurrent Roots JavaThreads,ms,1,0.01,0.093,run_multi_none_run10_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Young Subphase: Concurrent Roots OopStorageSet,ms,1,0.019,0.069,run_multi_none_run10_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Young Subphase: Concurrent Weak Roots OopStorageSet,ms,1,0.102,0.481,run_multi_none_run10_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Contention: Mark Segment Reset Contention,ops/s,1,3.0,22.0,run_multi_none_run11_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Contention: Mark SeqNum Reset Contention,ops/s,1,0.0,4.0,run_multi_none_run11_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Critical: Allocation Stall,ops/s,1,0.0,0.0,run_multi_none_run11_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Critical: Allocation Stall,ops/s,2,0.0,0.0,run_multi_none_run11_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Critical: JNI Critical Stall,ops/s,1,0.0,0.0,run_multi_none_run11_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Critical: JNI Critical Stall,ops/s,2,0.0,0.0,run_multi_none_run11_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Critical: Relocation Stall,ops/s,1,0.0,0.0,run_multi_none_run11_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Critical: Relocation Stall,ops/s,2,0.0,0.0,run_multi_none_run11_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Major Collection: Major Collection,ms,1,145.848,266.43,run_multi_none_run11_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Memory: Allocation Rate,MB/s,1,97.0,562.0,run_multi_none_run11_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Memory: Defragment,ops/s,1,0.0,0.0,run_multi_none_run11_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Memory: Mapped Cache Harvest,MB/s,1,0.0,0.0,run_multi_none_run11_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Memory: Out Of Memory,ops/s,1,0.0,0.0,run_multi_none_run11_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Memory: Uncommit,MB/s,1,0.0,0.0,run_multi_none_run11_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Memory: Undo Object Allocation Failed,ops/s,1,0.0,0.0,run_multi_none_run11_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Memory: Undo Object Allocation Succeeded,ops/s,1,0.0,0.0,run_multi_none_run11_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Memory: Undo Page Allocation,ops/s,1,0.0,0.0,run_multi_none_run11_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Minor Collection: Minor Collection,ms,1,0.0,0.0,run_multi_none_run11_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Old Generation: Old Generation,ms,1,114.133,148.031,run_multi_none_run11_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Old Pause: Pause Mark End,ms,1,0.013,0.014,run_multi_none_run11_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Old Pause: Pause Relocate Start,ms,1,0.011,0.014,run_multi_none_run11_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Old Phase: Concurrent Mark,ms,1,79.422,106.255,run_multi_none_run11_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Old Phase: Concurrent Mark Continue,ms,1,0.0,0.0,run_multi_none_run11_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Old Phase: Concurrent Mark Free,ms,1,0.007,0.014,run_multi_none_run11_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Old Phase: Concurrent Process Non-Strong,ms,1,7.749,12.955,run_multi_none_run11_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Old Phase: Concurrent Relocate,ms,1,22.916,36.49,run_multi_none_run11_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Old Phase: Concurrent Remap Roots,ms,1,1.556,2.495,run_multi_none_run11_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Old Phase: Concurrent Reset Relocation Set,ms,1,0.012,0.019,run_multi_none_run11_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Old Phase: Concurrent Select Relocation Set,ms,1,2.177,4.975,run_multi_none_run11_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Old Subphase: Concurrent Classes Purge,ms,1,0.078,0.313,run_multi_none_run11_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Old Subphase: Concurrent Classes Unlink,ms,1,0.754,0.815,run_multi_none_run11_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Old Subphase: Concurrent Mark Follow,ms,1,79.358,106.202,run_multi_none_run11_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Old Subphase: Concurrent Mark Root Colored,ms,1,0.014,0.051,run_multi_none_run11_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Old Subphase: Concurrent Mark Root Uncolored,ms,1,0.007,0.022,run_multi_none_run11_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Old Subphase: Concurrent Mark Roots,ms,1,0.061,0.072,run_multi_none_run11_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Old Subphase: Concurrent References Enqueue,ms,1,0.002,0.003,run_multi_none_run11_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Old Subphase: Concurrent References Process,ms,1,6.495,11.413,run_multi_none_run11_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Old Subphase: Concurrent Remap Remembered,ms,1,1.21,2.079,run_multi_none_run11_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Old Subphase: Concurrent Remap Roots Colored,ms,1,0.052,0.078,run_multi_none_run11_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Old Subphase: Concurrent Remap Roots Uncolored,ms,1,0.13,0.161,run_multi_none_run11_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Old Subphase: Concurrent Roots ClassLoaderDataGraph,ms,1,0.03,0.044,run_multi_none_run11_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Old Subphase: Concurrent Roots CodeCache,ms,1,0.128,0.16,run_multi_none_run11_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Old Subphase: Concurrent Roots JavaThreads,ms,1,0.004,0.022,run_multi_none_run11_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Old Subphase: Concurrent Roots OopStorageSet,ms,1,0.003,0.01,run_multi_none_run11_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Old Subphase: Concurrent Weak Roots OopStorageSet,ms,1,0.042,0.142,run_multi_none_run11_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,System: Java Threads,threads,1,11.0,11.0,run_multi_none_run11_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Young Generation: Young Generation,ms,1,0.0,0.0,run_multi_none_run11_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Young Generation: Young Generation,ms,2,0.0,0.0,run_multi_none_run11_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Young Generation: Young Generation (Collect Roots),ms,1,1.529,2.412,run_multi_none_run11_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Young Generation: Young Generation (Promote All),ms,1,30.087,130.319,run_multi_none_run11_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Young Pause: Pause Mark End,ms,1,0.009,0.016,run_multi_none_run11_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Young Pause: Pause Mark Start,ms,1,0.01,0.011,run_multi_none_run11_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Young Pause: Pause Mark Start (Major),ms,1,0.008,0.014,run_multi_none_run11_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Young Pause: Pause Relocate Start,ms,1,0.004,0.009,run_multi_none_run11_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Young Phase: Concurrent Mark,ms,1,9.931,75.88,run_multi_none_run11_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Young Phase: Concurrent Mark Continue,ms,1,0.0,0.0,run_multi_none_run11_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Young Phase: Concurrent Mark Free,ms,1,0.001,0.008,run_multi_none_run11_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Young Phase: Concurrent Relocate,ms,1,3.367,33.348,run_multi_none_run11_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Young Phase: Concurrent Reset Relocation Set,ms,1,0.008,0.073,run_multi_none_run11_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Young Phase: Concurrent Select Relocation Set,ms,1,2.268,20.74,run_multi_none_run11_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Young Subphase: Concurrent Mark Follow,ms,1,9.14,74.555,run_multi_none_run11_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Young Subphase: Concurrent Mark Root Colored,ms,1,0.492,0.906,run_multi_none_run11_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Young Subphase: Concurrent Mark Root Uncolored,ms,1,0.213,0.332,run_multi_none_run11_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Young Subphase: Concurrent Mark Roots,ms,1,0.789,1.323,run_multi_none_run11_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Young Subphase: Concurrent Relocate Remset FP,ms,1,3.079,30.732,run_multi_none_run11_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Young Subphase: Concurrent Roots ClassLoaderDataGraph,ms,1,0.392,0.519,run_multi_none_run11_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Young Subphase: Concurrent Roots CodeCache,ms,1,0.195,0.303,run_multi_none_run11_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Young Subphase: Concurrent Roots JavaThreads,ms,1,0.01,0.088,run_multi_none_run11_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Young Subphase: Concurrent Roots OopStorageSet,ms,1,0.01,0.118,run_multi_none_run11_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Young Subphase: Concurrent Weak Roots OopStorageSet,ms,1,0.096,0.395,run_multi_none_run11_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Contention: Mark Segment Reset Contention,ops/s,1,5.0,29.0,run_multi_none_run12_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Contention: Mark SeqNum Reset Contention,ops/s,1,0.0,3.0,run_multi_none_run12_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Critical: Allocation Stall,ops/s,1,0.0,0.0,run_multi_none_run12_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Critical: Allocation Stall,ops/s,2,0.0,0.0,run_multi_none_run12_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Critical: JNI Critical Stall,ops/s,1,0.0,0.0,run_multi_none_run12_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Critical: JNI Critical Stall,ops/s,2,0.0,0.0,run_multi_none_run12_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Critical: Relocation Stall,ops/s,1,0.0,0.0,run_multi_none_run12_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Critical: Relocation Stall,ops/s,2,0.0,0.0,run_multi_none_run12_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Major Collection: Major Collection,ms,1,138.649,240.017,run_multi_none_run12_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Memory: Allocation Rate,MB/s,1,97.0,560.0,run_multi_none_run12_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Memory: Defragment,ops/s,1,0.0,0.0,run_multi_none_run12_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Memory: Mapped Cache Harvest,MB/s,1,0.0,0.0,run_multi_none_run12_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Memory: Out Of Memory,ops/s,1,0.0,0.0,run_multi_none_run12_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Memory: Uncommit,MB/s,1,0.0,0.0,run_multi_none_run12_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Memory: Undo Object Allocation Failed,ops/s,1,0.0,0.0,run_multi_none_run12_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Memory: Undo Object Allocation Succeeded,ops/s,1,0.0,1.0,run_multi_none_run12_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Memory: Undo Page Allocation,ops/s,1,0.0,0.0,run_multi_none_run12_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Minor Collection: Minor Collection,ms,1,0.0,0.0,run_multi_none_run12_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Old Generation: Old Generation,ms,1,111.14,151.421,run_multi_none_run12_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Old Pause: Pause Mark End,ms,1,0.013,0.018,run_multi_none_run12_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Old Pause: Pause Relocate Start,ms,1,0.009,0.01,run_multi_none_run12_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Old Phase: Concurrent Mark,ms,1,78.22,111.119,run_multi_none_run12_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Old Phase: Concurrent Mark Continue,ms,1,0.0,0.0,run_multi_none_run12_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Old Phase: Concurrent Mark Free,ms,1,0.007,0.01,run_multi_none_run12_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Old Phase: Concurrent Process Non-Strong,ms,1,6.37,9.626,run_multi_none_run12_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Old Phase: Concurrent Relocate,ms,1,22.761,37.091,run_multi_none_run12_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Old Phase: Concurrent Remap Roots,ms,1,1.422,1.976,run_multi_none_run12_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Old Phase: Concurrent Reset Relocation Set,ms,1,0.014,0.031,run_multi_none_run12_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Old Phase: Concurrent Select Relocation Set,ms,1,2.073,5.19,run_multi_none_run12_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Old Subphase: Concurrent Classes Purge,ms,1,0.074,0.301,run_multi_none_run12_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Old Subphase: Concurrent Classes Unlink,ms,1,0.697,0.777,run_multi_none_run12_local-20260529-160736-multi.log
local-20260529-160736,local-20260529-160736-multi,multi,none,Old Subphase: Concurrent Mark Follow,ms,1,78.152,111.044,run_multi_none_run12_local-20260529-160736-multi.log
