run_prefix,run_id,benchmark,variant,metric,units,sample_index,total_avg,total_max,source_log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Old Subphase: Concurrent Roots JavaThreads,ms,1,0.004,0.027,run_multi_sep_only_run72_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Old Subphase: Concurrent Roots OopStorageSet,ms,1,0.003,0.011,run_multi_sep_only_run72_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Old Subphase: Concurrent Weak Roots OopStorageSet,ms,1,0.043,0.06,run_multi_sep_only_run72_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,System: Java Threads,threads,1,11.0,11.0,run_multi_sep_only_run72_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Young Generation: Young Generation,ms,1,0.0,0.0,run_multi_sep_only_run72_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Young Generation: Young Generation,ms,2,0.0,0.0,run_multi_sep_only_run72_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Young Generation: Young Generation (Collect Roots),ms,1,2.253,3.854,run_multi_sep_only_run72_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Young Generation: Young Generation (Promote All),ms,1,71.216,324.841,run_multi_sep_only_run72_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Young Pause: Pause Mark End,ms,1,0.006,0.012,run_multi_sep_only_run72_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Young Pause: Pause Mark Start,ms,1,0.021,0.023,run_multi_sep_only_run72_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Young Pause: Pause Mark Start (Major),ms,1,0.014,0.024,run_multi_sep_only_run72_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Young Pause: Pause Relocate Start,ms,1,0.003,0.012,run_multi_sep_only_run72_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Young Phase: Concurrent Mark,ms,1,22.399,191.094,run_multi_sep_only_run72_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Young Phase: Concurrent Mark Continue,ms,1,0.0,0.0,run_multi_sep_only_run72_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Young Phase: Concurrent Mark Free,ms,1,0.001,0.003,run_multi_sep_only_run72_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Young Phase: Concurrent Relocate,ms,1,7.105,70.76,run_multi_sep_only_run72_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Young Phase: Concurrent Reset Relocation Set,ms,1,0.014,0.134,run_multi_sep_only_run72_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Young Phase: Concurrent Select Relocation Set,ms,1,7.1,62.789,run_multi_sep_only_run72_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Young Subphase: Concurrent Mark Follow,ms,1,21.712,189.75,run_multi_sep_only_run72_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Young Subphase: Concurrent Mark Root Colored,ms,1,0.371,0.889,run_multi_sep_only_run72_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Young Subphase: Concurrent Mark Root Uncolored,ms,1,0.287,0.416,run_multi_sep_only_run72_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Young Subphase: Concurrent Mark Roots,ms,1,0.685,1.342,run_multi_sep_only_run72_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Young Subphase: Concurrent Relocate Remset FP,ms,1,6.696,66.878,run_multi_sep_only_run72_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Young Subphase: Concurrent Roots ClassLoaderDataGraph,ms,1,0.267,0.461,run_multi_sep_only_run72_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Young Subphase: Concurrent Roots CodeCache,ms,1,0.262,0.367,run_multi_sep_only_run72_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Young Subphase: Concurrent Roots JavaThreads,ms,1,0.013,0.11,run_multi_sep_only_run72_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Young Subphase: Concurrent Roots OopStorageSet,ms,1,0.011,0.13,run_multi_sep_only_run72_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Young Subphase: Concurrent Weak Roots OopStorageSet,ms,1,0.093,0.412,run_multi_sep_only_run72_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Contention: Mark Segment Reset Contention,ops/s,1,6.0,50.0,run_multi_sep_only_run73_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Contention: Mark SeqNum Reset Contention,ops/s,1,0.0,6.0,run_multi_sep_only_run73_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Critical: Allocation Stall,ops/s,1,0.0,0.0,run_multi_sep_only_run73_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Critical: Allocation Stall,ops/s,2,0.0,0.0,run_multi_sep_only_run73_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Critical: JNI Critical Stall,ops/s,1,0.0,0.0,run_multi_sep_only_run73_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Critical: JNI Critical Stall,ops/s,2,0.0,0.0,run_multi_sep_only_run73_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Critical: Relocation Stall,ops/s,1,0.0,0.0,run_multi_sep_only_run73_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Critical: Relocation Stall,ops/s,2,0.0,0.0,run_multi_sep_only_run73_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Major Collection: Major Collection,ms,1,527.044,876.119,run_multi_sep_only_run73_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Memory: Allocation Rate,MB/s,1,113.0,714.0,run_multi_sep_only_run73_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Memory: Defragment,ops/s,1,0.0,0.0,run_multi_sep_only_run73_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Memory: Mapped Cache Harvest,MB/s,1,0.0,0.0,run_multi_sep_only_run73_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Memory: Out Of Memory,ops/s,1,0.0,0.0,run_multi_sep_only_run73_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Memory: Uncommit,MB/s,1,0.0,0.0,run_multi_sep_only_run73_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Memory: Undo Object Allocation Failed,ops/s,1,0.0,0.0,run_multi_sep_only_run73_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Memory: Undo Object Allocation Succeeded,ops/s,1,0.0,0.0,run_multi_sep_only_run73_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Memory: Undo Page Allocation,ops/s,1,0.0,0.0,run_multi_sep_only_run73_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Minor Collection: Minor Collection,ms,1,0.0,0.0,run_multi_sep_only_run73_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Old Generation: Old Generation,ms,1,419.004,518.677,run_multi_sep_only_run73_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Old Pause: Pause Mark End,ms,1,0.012,0.014,run_multi_sep_only_run73_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Old Pause: Pause Relocate Start,ms,1,0.008,0.011,run_multi_sep_only_run73_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Old Phase: Concurrent Mark,ms,1,301.167,398.518,run_multi_sep_only_run73_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Old Phase: Concurrent Mark Continue,ms,1,0.0,0.0,run_multi_sep_only_run73_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Old Phase: Concurrent Mark Free,ms,1,0.003,0.005,run_multi_sep_only_run73_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Old Phase: Concurrent Process Non-Strong,ms,1,18.271,32.61,run_multi_sep_only_run73_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Old Phase: Concurrent Relocate,ms,1,90.636,121.213,run_multi_sep_only_run73_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Old Phase: Concurrent Remap Roots,ms,1,3.218,5.429,run_multi_sep_only_run73_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Old Phase: Concurrent Reset Relocation Set,ms,1,0.037,0.061,run_multi_sep_only_run73_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Old Phase: Concurrent Select Relocation Set,ms,1,5.586,7.029,run_multi_sep_only_run73_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Old Subphase: Concurrent Classes Purge,ms,1,0.066,0.289,run_multi_sep_only_run73_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Old Subphase: Concurrent Classes Unlink,ms,1,0.877,0.894,run_multi_sep_only_run73_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Old Subphase: Concurrent Mark Follow,ms,1,301.092,398.46,run_multi_sep_only_run73_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Old Subphase: Concurrent Mark Root Colored,ms,1,0.024,0.093,run_multi_sep_only_run73_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Old Subphase: Concurrent Mark Root Uncolored,ms,1,0.012,0.024,run_multi_sep_only_run73_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Old Subphase: Concurrent Mark Roots,ms,1,0.072,0.108,run_multi_sep_only_run73_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Old Subphase: Concurrent References Enqueue,ms,1,0.001,0.003,run_multi_sep_only_run73_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Old Subphase: Concurrent References Process,ms,1,17.17,31.25,run_multi_sep_only_run73_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Old Subphase: Concurrent Remap Remembered,ms,1,2.822,5.023,run_multi_sep_only_run73_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Old Subphase: Concurrent Remap Roots Colored,ms,1,0.075,0.08,run_multi_sep_only_run73_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Old Subphase: Concurrent Remap Roots Uncolored,ms,1,0.285,0.301,run_multi_sep_only_run73_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Old Subphase: Concurrent Roots ClassLoaderDataGraph,ms,1,0.036,0.088,run_multi_sep_only_run73_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Old Subphase: Concurrent Roots CodeCache,ms,1,0.283,0.299,run_multi_sep_only_run73_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Old Subphase: Concurrent Roots JavaThreads,ms,1,0.006,0.024,run_multi_sep_only_run73_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Old Subphase: Concurrent Roots OopStorageSet,ms,1,0.003,0.012,run_multi_sep_only_run73_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Old Subphase: Concurrent Weak Roots OopStorageSet,ms,1,0.044,0.062,run_multi_sep_only_run73_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,System: Java Threads,threads,1,11.0,12.0,run_multi_sep_only_run73_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Young Generation: Young Generation,ms,1,0.0,0.0,run_multi_sep_only_run73_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Young Generation: Young Generation,ms,2,0.0,0.0,run_multi_sep_only_run73_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Young Generation: Young Generation (Collect Roots),ms,1,2.295,3.863,run_multi_sep_only_run73_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Young Generation: Young Generation (Promote All),ms,1,105.636,492.737,run_multi_sep_only_run73_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Young Pause: Pause Mark End,ms,1,0.005,0.01,run_multi_sep_only_run73_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Young Pause: Pause Mark Start,ms,1,0.017,0.019,run_multi_sep_only_run73_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Young Pause: Pause Mark Start (Major),ms,1,0.013,0.018,run_multi_sep_only_run73_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Young Pause: Pause Relocate Start,ms,1,0.003,0.007,run_multi_sep_only_run73_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Young Phase: Concurrent Mark,ms,1,39.684,359.367,run_multi_sep_only_run73_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Young Phase: Concurrent Mark Continue,ms,1,0.0,0.0,run_multi_sep_only_run73_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Young Phase: Concurrent Mark Free,ms,1,0.001,0.003,run_multi_sep_only_run73_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Young Phase: Concurrent Relocate,ms,1,7.032,70.038,run_multi_sep_only_run73_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Young Phase: Concurrent Reset Relocation Set,ms,1,0.017,0.173,run_multi_sep_only_run73_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Young Phase: Concurrent Select Relocation Set,ms,1,7.136,63.154,run_multi_sep_only_run73_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Young Subphase: Concurrent Mark Follow,ms,1,39.01,358.022,run_multi_sep_only_run73_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Young Subphase: Concurrent Mark Root Colored,ms,1,0.338,0.893,run_multi_sep_only_run73_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Young Subphase: Concurrent Mark Root Uncolored,ms,1,0.308,0.412,run_multi_sep_only_run73_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Young Subphase: Concurrent Mark Roots,ms,1,0.673,1.343,run_multi_sep_only_run73_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Young Subphase: Concurrent Relocate Remset FP,ms,1,6.646,66.367,run_multi_sep_only_run73_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Young Subphase: Concurrent Roots ClassLoaderDataGraph,ms,1,0.231,0.477,run_multi_sep_only_run73_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Young Subphase: Concurrent Roots CodeCache,ms,1,0.282,0.364,run_multi_sep_only_run73_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Young Subphase: Concurrent Roots JavaThreads,ms,1,0.013,0.124,run_multi_sep_only_run73_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Young Subphase: Concurrent Roots OopStorageSet,ms,1,0.012,0.157,run_multi_sep_only_run73_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Young Subphase: Concurrent Weak Roots OopStorageSet,ms,1,0.097,0.431,run_multi_sep_only_run73_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Contention: Mark Segment Reset Contention,ops/s,1,7.0,54.0,run_multi_sep_only_run74_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Contention: Mark SeqNum Reset Contention,ops/s,1,1.0,12.0,run_multi_sep_only_run74_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Critical: Allocation Stall,ops/s,1,0.0,0.0,run_multi_sep_only_run74_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Critical: Allocation Stall,ops/s,2,0.0,0.0,run_multi_sep_only_run74_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Critical: JNI Critical Stall,ops/s,1,0.0,0.0,run_multi_sep_only_run74_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Critical: JNI Critical Stall,ops/s,2,0.0,0.0,run_multi_sep_only_run74_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Critical: Relocation Stall,ops/s,1,0.0,0.0,run_multi_sep_only_run74_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Critical: Relocation Stall,ops/s,2,0.0,0.0,run_multi_sep_only_run74_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Major Collection: Major Collection,ms,1,458.988,822.154,run_multi_sep_only_run74_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Memory: Allocation Rate,MB/s,1,127.0,750.0,run_multi_sep_only_run74_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Memory: Defragment,ops/s,1,0.0,0.0,run_multi_sep_only_run74_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Memory: Mapped Cache Harvest,MB/s,1,0.0,0.0,run_multi_sep_only_run74_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Memory: Out Of Memory,ops/s,1,0.0,0.0,run_multi_sep_only_run74_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Memory: Uncommit,MB/s,1,0.0,0.0,run_multi_sep_only_run74_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Memory: Undo Object Allocation Failed,ops/s,1,0.0,0.0,run_multi_sep_only_run74_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Memory: Undo Object Allocation Succeeded,ops/s,1,0.0,0.0,run_multi_sep_only_run74_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Memory: Undo Page Allocation,ops/s,1,0.0,0.0,run_multi_sep_only_run74_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Minor Collection: Minor Collection,ms,1,0.0,0.0,run_multi_sep_only_run74_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Old Generation: Old Generation,ms,1,359.146,453.262,run_multi_sep_only_run74_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Old Pause: Pause Mark End,ms,1,0.013,0.013,run_multi_sep_only_run74_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Old Pause: Pause Relocate Start,ms,1,0.007,0.009,run_multi_sep_only_run74_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Old Phase: Concurrent Mark,ms,1,257.903,361.343,run_multi_sep_only_run74_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Old Phase: Concurrent Mark Continue,ms,1,0.0,0.0,run_multi_sep_only_run74_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Old Phase: Concurrent Mark Free,ms,1,0.003,0.004,run_multi_sep_only_run74_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Old Phase: Concurrent Process Non-Strong,ms,1,21.657,39.692,run_multi_sep_only_run74_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Old Phase: Concurrent Relocate,ms,1,72.344,96.651,run_multi_sep_only_run74_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Old Phase: Concurrent Remap Roots,ms,1,3.876,6.525,run_multi_sep_only_run74_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Old Phase: Concurrent Reset Relocation Set,ms,1,0.009,0.016,run_multi_sep_only_run74_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Old Phase: Concurrent Select Relocation Set,ms,1,3.263,4.768,run_multi_sep_only_run74_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Old Subphase: Concurrent Classes Purge,ms,1,0.067,0.282,run_multi_sep_only_run74_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Old Subphase: Concurrent Classes Unlink,ms,1,0.807,0.906,run_multi_sep_only_run74_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Old Subphase: Concurrent Mark Follow,ms,1,257.846,361.286,run_multi_sep_only_run74_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Old Subphase: Concurrent Mark Root Colored,ms,1,0.017,0.052,run_multi_sep_only_run74_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Old Subphase: Concurrent Mark Root Uncolored,ms,1,0.01,0.025,run_multi_sep_only_run74_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Old Subphase: Concurrent Mark Roots,ms,1,0.056,0.067,run_multi_sep_only_run74_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Old Subphase: Concurrent References Enqueue,ms,1,0.001,0.006,run_multi_sep_only_run74_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Old Subphase: Concurrent References Process,ms,1,20.613,38.683,run_multi_sep_only_run74_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Old Subphase: Concurrent Remap Remembered,ms,1,3.542,6.22,run_multi_sep_only_run74_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Old Subphase: Concurrent Remap Roots Colored,ms,1,0.065,0.077,run_multi_sep_only_run74_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Old Subphase: Concurrent Remap Roots Uncolored,ms,1,0.237,0.275,run_multi_sep_only_run74_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Old Subphase: Concurrent Roots ClassLoaderDataGraph,ms,1,0.03,0.046,run_multi_sep_only_run74_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Old Subphase: Concurrent Roots CodeCache,ms,1,0.235,0.273,run_multi_sep_only_run74_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Old Subphase: Concurrent Roots JavaThreads,ms,1,0.005,0.025,run_multi_sep_only_run74_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Old Subphase: Concurrent Roots OopStorageSet,ms,1,0.003,0.012,run_multi_sep_only_run74_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Old Subphase: Concurrent Weak Roots OopStorageSet,ms,1,0.044,0.071,run_multi_sep_only_run74_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,System: Java Threads,threads,1,11.0,11.0,run_multi_sep_only_run74_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Young Generation: Young Generation,ms,1,0.0,0.0,run_multi_sep_only_run74_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Young Generation: Young Generation,ms,2,0.0,0.0,run_multi_sep_only_run74_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Young Generation: Young Generation (Collect Roots),ms,1,2.228,3.708,run_multi_sep_only_run74_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Young Generation: Young Generation (Promote All),ms,1,97.462,450.806,run_multi_sep_only_run74_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Young Pause: Pause Mark End,ms,1,0.006,0.013,run_multi_sep_only_run74_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Young Pause: Pause Mark Start,ms,1,0.023,0.029,run_multi_sep_only_run74_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Young Pause: Pause Mark Start (Major),ms,1,0.014,0.023,run_multi_sep_only_run74_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Young Pause: Pause Relocate Start,ms,1,0.003,0.01,run_multi_sep_only_run74_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Young Phase: Concurrent Mark,ms,1,35.634,318.348,run_multi_sep_only_run74_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Young Phase: Concurrent Mark Continue,ms,1,0.0,0.0,run_multi_sep_only_run74_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Young Phase: Concurrent Mark Free,ms,1,0.001,0.003,run_multi_sep_only_run74_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Young Phase: Concurrent Relocate,ms,1,7.069,70.401,run_multi_sep_only_run74_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Young Phase: Concurrent Reset Relocation Set,ms,1,0.015,0.145,run_multi_sep_only_run74_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Young Phase: Concurrent Select Relocation Set,ms,1,7.007,61.844,run_multi_sep_only_run74_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Young Subphase: Concurrent Mark Follow,ms,1,34.97,317.045,run_multi_sep_only_run74_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Young Subphase: Concurrent Mark Root Colored,ms,1,0.348,0.849,run_multi_sep_only_run74_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Young Subphase: Concurrent Mark Root Uncolored,ms,1,0.282,0.401,run_multi_sep_only_run74_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Young Subphase: Concurrent Mark Roots,ms,1,0.663,1.301,run_multi_sep_only_run74_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Young Subphase: Concurrent Relocate Remset FP,ms,1,6.71,67.018,run_multi_sep_only_run74_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Young Subphase: Concurrent Roots ClassLoaderDataGraph,ms,1,0.252,0.446,run_multi_sep_only_run74_slurm-5076215-multi.log
slurm-5076215,slurm-5076215-multi,multi,sep_only,Young Subphase: Concurrent Roots CodeCache,ms,1,0.256,0.348,run_multi_sep_only_run74_slurm-5076215-multi.log
