run_prefix,run_id,benchmark,variant,timestamp_ms,rss_kb,gc_reserved_kb,gc_committed_kb,heap_kb,phase,source_log
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776997769094,,0,0,0,Phase 4,monitor_multi_clear_path_only_run92_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776997769442,,0,0,0,Phase 4,monitor_multi_clear_path_only_run92_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776997769772,,0,0,0,Phase 4,monitor_multi_clear_path_only_run92_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776997770109,,0,0,0,Phase 4,monitor_multi_clear_path_only_run92_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776997770482,,0,0,0,Phase 4,monitor_multi_clear_path_only_run92_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776997770837,,0,0,0,Phase 4,monitor_multi_clear_path_only_run92_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776997771194,,0,0,0,Phase 4,monitor_multi_clear_path_only_run92_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776997771533,,0,0,0,Phase 4,monitor_multi_clear_path_only_run92_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776997771868,,0,0,0,Phase 4,monitor_multi_clear_path_only_run92_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776997772214,,0,0,0,Phase 4,monitor_multi_clear_path_only_run92_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776997772543,,0,0,0,Phase 4,monitor_multi_clear_path_only_run92_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776997772890,,0,0,0,Phase 4,monitor_multi_clear_path_only_run92_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776997773232,,0,0,0,Phase 4,monitor_multi_clear_path_only_run92_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776997773582,,0,0,0,Phase 4,monitor_multi_clear_path_only_run92_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776997773926,,0,0,0,Phase 4,monitor_multi_clear_path_only_run92_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776997774291,,0,0,0,Phase 4,monitor_multi_clear_path_only_run92_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776997774626,,0,0,0,Phase 4,monitor_multi_clear_path_only_run92_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776997774970,,0,0,0,Phase 4,monitor_multi_clear_path_only_run92_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776997775305,,0,0,0,Phase 4,monitor_multi_clear_path_only_run92_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776997775656,,0,0,0,Phase 4,monitor_multi_clear_path_only_run92_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776997775992,,0,0,0,Phase 4,monitor_multi_clear_path_only_run92_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776997776339,,0,0,0,Phase 4,monitor_multi_clear_path_only_run92_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776997776662,,0,0,0,Phase 4,monitor_multi_clear_path_only_run92_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776997777001,,0,0,0,Phase 4,monitor_multi_clear_path_only_run92_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776997777331,,0,0,0,Phase 4,monitor_multi_clear_path_only_run92_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776997777676,,0,0,0,Phase 4,monitor_multi_clear_path_only_run92_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776997778019,,0,0,0,Phase 4,monitor_multi_clear_path_only_run92_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776997778352,,0,0,0,Phase 4,monitor_multi_clear_path_only_run92_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776997778684,,0,0,0,Phase 4,monitor_multi_clear_path_only_run92_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776997779018,,0,0,0,Phase 4,monitor_multi_clear_path_only_run92_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776997779351,,0,0,0,Phase 4,monitor_multi_clear_path_only_run92_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776997779686,,0,0,0,Phase 4,monitor_multi_clear_path_only_run92_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776997780030,,0,0,0,Phase 4,monitor_multi_clear_path_only_run92_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776998287782,21196,0,0,73728,,monitor_multi_clear_path_only_run93_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776998313150,109828,25684,25684,151552,Phase 1,monitor_multi_clear_path_only_run93_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776998313501,235016,25903,25903,968704,Phase 1,monitor_multi_clear_path_only_run93_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776998313878,1067496,25941,25941,1036288,Phase 2,monitor_multi_clear_path_only_run93_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776998314252,1094148,25941,25941,1036288,Phase 2,monitor_multi_clear_path_only_run93_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776998314604,1094148,25941,25941,1036288,Phase 2,monitor_multi_clear_path_only_run93_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776998314968,1094148,25941,25941,1036288,Phase 2,monitor_multi_clear_path_only_run93_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776998315319,1094148,25941,25941,1036288,Phase 2,monitor_multi_clear_path_only_run93_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776998315675,1094148,25941,25941,1036288,Phase 2,monitor_multi_clear_path_only_run93_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776998316039,1094148,25941,25941,1036288,Phase 2,monitor_multi_clear_path_only_run93_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776998316394,1094148,25941,25941,1036288,Phase 2,monitor_multi_clear_path_only_run93_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776998316760,1094148,56694,56694,1036288,Phase 3.1,monitor_multi_clear_path_only_run93_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776998317108,1129516,85865,85865,954368,Phase 3.1,monitor_multi_clear_path_only_run93_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776998317462,1191228,141117,141117,796672,Phase 3.2,monitor_multi_clear_path_only_run93_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776998317844,1306592,160438,160438,624640,Phase 3.3,monitor_multi_clear_path_only_run93_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776998318220,1310440,152497,152497,624640,Phase 3.3,monitor_multi_clear_path_only_run93_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776998318580,1310440,110308,110308,460800,Phase 3.4,monitor_multi_clear_path_only_run93_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776998318936,1291016,85064,85064,280576,Phase 3.5,monitor_multi_clear_path_only_run93_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776998319300,1279272,88076,88076,133120,Phase 4,monitor_multi_clear_path_only_run93_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776998319650,1279272,88078,88078,133120,Phase 4,monitor_multi_clear_path_only_run93_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776998320020,1279272,88078,88078,133120,Phase 4,monitor_multi_clear_path_only_run93_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776998320377,1279272,88078,88078,133120,Phase 4,monitor_multi_clear_path_only_run93_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776998320734,1279272,88078,88078,133120,Phase 4,monitor_multi_clear_path_only_run93_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776998321088,1279272,88078,88078,133120,Phase 4,monitor_multi_clear_path_only_run93_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776998321431,1279272,0,0,0,Phase 4,monitor_multi_clear_path_only_run93_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776998321773,,0,0,0,Phase 4,monitor_multi_clear_path_only_run93_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776998322140,,0,0,0,Phase 4,monitor_multi_clear_path_only_run93_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776998322484,,0,0,0,Phase 4,monitor_multi_clear_path_only_run93_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776998322856,,0,0,0,Phase 4,monitor_multi_clear_path_only_run93_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776998323195,,0,0,0,Phase 4,monitor_multi_clear_path_only_run93_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776998323528,,0,0,0,Phase 4,monitor_multi_clear_path_only_run93_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776998323868,,0,0,0,Phase 4,monitor_multi_clear_path_only_run93_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776998324220,,0,0,0,Phase 4,monitor_multi_clear_path_only_run93_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776998324567,,0,0,0,Phase 4,monitor_multi_clear_path_only_run93_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776998324926,,0,0,0,Phase 4,monitor_multi_clear_path_only_run93_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776998325293,,0,0,0,Phase 4,monitor_multi_clear_path_only_run93_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776998325644,,0,0,0,Phase 4,monitor_multi_clear_path_only_run93_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776998325994,,0,0,0,Phase 4,monitor_multi_clear_path_only_run93_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776998326371,,0,0,0,Phase 4,monitor_multi_clear_path_only_run93_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776998326707,,0,0,0,Phase 4,monitor_multi_clear_path_only_run93_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776998327067,,0,0,0,Phase 4,monitor_multi_clear_path_only_run93_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776998327428,,0,0,0,Phase 4,monitor_multi_clear_path_only_run93_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776998327764,,0,0,0,Phase 4,monitor_multi_clear_path_only_run93_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776998328109,,0,0,0,Phase 4,monitor_multi_clear_path_only_run93_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776998328447,,0,0,0,Phase 4,monitor_multi_clear_path_only_run93_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776998328789,,0,0,0,Phase 4,monitor_multi_clear_path_only_run93_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776998329115,,0,0,0,Phase 4,monitor_multi_clear_path_only_run93_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776998329441,,0,0,0,Phase 4,monitor_multi_clear_path_only_run93_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776998329784,,0,0,0,Phase 4,monitor_multi_clear_path_only_run93_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776998330125,,0,0,0,Phase 4,monitor_multi_clear_path_only_run93_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776998330458,,0,0,0,Phase 4,monitor_multi_clear_path_only_run93_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776998330804,,0,0,0,Phase 4,monitor_multi_clear_path_only_run93_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776998331138,,0,0,0,Phase 4,monitor_multi_clear_path_only_run93_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776998331476,,0,0,0,Phase 4,monitor_multi_clear_path_only_run93_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776998331816,,0,0,0,Phase 4,monitor_multi_clear_path_only_run93_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776998332145,,0,0,0,Phase 4,monitor_multi_clear_path_only_run93_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776998332478,,0,0,0,Phase 4,monitor_multi_clear_path_only_run93_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776998332812,,0,0,0,Phase 4,monitor_multi_clear_path_only_run93_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776998333141,,0,0,0,Phase 4,monitor_multi_clear_path_only_run93_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776998333478,,0,0,0,Phase 4,monitor_multi_clear_path_only_run93_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776998333820,,0,0,0,Phase 4,monitor_multi_clear_path_only_run93_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776998334178,,0,0,0,Phase 4,monitor_multi_clear_path_only_run93_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776998334508,,0,0,0,Phase 4,monitor_multi_clear_path_only_run93_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776998334847,,0,0,0,Phase 4,monitor_multi_clear_path_only_run93_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776998335188,,0,0,0,Phase 4,monitor_multi_clear_path_only_run93_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776998335527,,0,0,0,Phase 4,monitor_multi_clear_path_only_run93_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776998335862,,0,0,0,Phase 4,monitor_multi_clear_path_only_run93_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776998336216,,0,0,0,Phase 4,monitor_multi_clear_path_only_run93_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776998336556,,0,0,0,Phase 4,monitor_multi_clear_path_only_run93_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776998336896,,0,0,0,Phase 4,monitor_multi_clear_path_only_run93_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776998337239,,0,0,0,Phase 4,monitor_multi_clear_path_only_run93_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776998848623,19292,0,0,61440,,monitor_multi_clear_path_only_run94_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776998874002,90536,25567,25567,112640,,monitor_multi_clear_path_only_run94_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776998874353,152432,25880,25880,628736,Phase 1,monitor_multi_clear_path_only_run94_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776998874698,717312,25940,25940,1034240,Phase 2,monitor_multi_clear_path_only_run94_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776998875077,1082664,25940,25940,1034240,Phase 2,monitor_multi_clear_path_only_run94_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776998875424,1082664,25940,25940,1034240,Phase 2,monitor_multi_clear_path_only_run94_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776998875787,1082664,25940,25940,1034240,Phase 2,monitor_multi_clear_path_only_run94_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776998876155,1082664,25940,25940,1034240,Phase 2,monitor_multi_clear_path_only_run94_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776998876500,1082664,25940,25940,1034240,Phase 2,monitor_multi_clear_path_only_run94_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776998876873,1082664,25940,25940,1034240,Phase 2,monitor_multi_clear_path_only_run94_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776998877226,1082664,25940,25940,1034240,Phase 2,monitor_multi_clear_path_only_run94_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776998877583,1082664,25940,25940,1034240,Phase 3.1,monitor_multi_clear_path_only_run94_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776998877952,1116720,56539,56539,1034240,Phase 3.1,monitor_multi_clear_path_only_run94_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776998878312,1116720,86009,86009,954368,Phase 3.1,monitor_multi_clear_path_only_run94_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776998878656,1177144,149695,149695,796672,Phase 3.2,monitor_multi_clear_path_only_run94_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776998879003,1292984,159940,159940,628736,Phase 3.3,monitor_multi_clear_path_only_run94_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776998879388,1299340,152302,152302,530432,Phase 3.3,monitor_multi_clear_path_only_run94_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776998879753,1280680,123238,123238,321536,Phase 3.5,monitor_multi_clear_path_only_run94_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776998880105,1260732,92881,92881,133120,Phase 4,monitor_multi_clear_path_only_run94_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776998880462,1269296,88749,88749,133120,Phase 4,monitor_multi_clear_path_only_run94_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776998880819,1269296,88749,88749,133120,Phase 4,monitor_multi_clear_path_only_run94_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776998881177,1269296,88749,88749,133120,Phase 4,monitor_multi_clear_path_only_run94_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776998881528,1269296,88749,88749,133120,Phase 4,monitor_multi_clear_path_only_run94_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776998881871,1269296,88749,88749,133120,Phase 4,monitor_multi_clear_path_only_run94_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776998882222,1269296,88749,88749,133120,Phase 4,monitor_multi_clear_path_only_run94_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776998882580,1269296,0,0,0,Phase 4,monitor_multi_clear_path_only_run94_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776998882904,,0,0,0,Phase 4,monitor_multi_clear_path_only_run94_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776998883251,,0,0,0,Phase 4,monitor_multi_clear_path_only_run94_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776998883593,,0,0,0,Phase 4,monitor_multi_clear_path_only_run94_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776998883917,,0,0,0,Phase 4,monitor_multi_clear_path_only_run94_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776998884251,,0,0,0,Phase 4,monitor_multi_clear_path_only_run94_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776998884595,,0,0,0,Phase 4,monitor_multi_clear_path_only_run94_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776998884944,,0,0,0,Phase 4,monitor_multi_clear_path_only_run94_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776998885277,,0,0,0,Phase 4,monitor_multi_clear_path_only_run94_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776998885624,,0,0,0,Phase 4,monitor_multi_clear_path_only_run94_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776998885959,,0,0,0,Phase 4,monitor_multi_clear_path_only_run94_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776998886302,,0,0,0,Phase 4,monitor_multi_clear_path_only_run94_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776998886638,,0,0,0,Phase 4,monitor_multi_clear_path_only_run94_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776998886973,,0,0,0,Phase 4,monitor_multi_clear_path_only_run94_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776998887302,,0,0,0,Phase 4,monitor_multi_clear_path_only_run94_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776998887640,,0,0,0,Phase 4,monitor_multi_clear_path_only_run94_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776998887981,,0,0,0,Phase 4,monitor_multi_clear_path_only_run94_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776998888321,,0,0,0,Phase 4,monitor_multi_clear_path_only_run94_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776998888653,,0,0,0,Phase 4,monitor_multi_clear_path_only_run94_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776998889004,,0,0,0,Phase 4,monitor_multi_clear_path_only_run94_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776998889328,,0,0,0,Phase 4,monitor_multi_clear_path_only_run94_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776998889677,,0,0,0,Phase 4,monitor_multi_clear_path_only_run94_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776998890016,,0,0,0,Phase 4,monitor_multi_clear_path_only_run94_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776998890346,,0,0,0,Phase 4,monitor_multi_clear_path_only_run94_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776998890682,,0,0,0,Phase 4,monitor_multi_clear_path_only_run94_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776998891019,,0,0,0,Phase 4,monitor_multi_clear_path_only_run94_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776998891354,,0,0,0,Phase 4,monitor_multi_clear_path_only_run94_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776998891703,,0,0,0,Phase 4,monitor_multi_clear_path_only_run94_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776998892054,,0,0,0,Phase 4,monitor_multi_clear_path_only_run94_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776998892399,,0,0,0,Phase 4,monitor_multi_clear_path_only_run94_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776998892771,,0,0,0,Phase 4,monitor_multi_clear_path_only_run94_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776998893127,,0,0,0,Phase 4,monitor_multi_clear_path_only_run94_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776998893459,,0,0,0,Phase 4,monitor_multi_clear_path_only_run94_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776998893806,,0,0,0,Phase 4,monitor_multi_clear_path_only_run94_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776998894154,,0,0,0,Phase 4,monitor_multi_clear_path_only_run94_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776998894507,,0,0,0,Phase 4,monitor_multi_clear_path_only_run94_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776998894842,,0,0,0,Phase 4,monitor_multi_clear_path_only_run94_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776998895188,,0,0,0,Phase 4,monitor_multi_clear_path_only_run94_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776998895529,,0,0,0,Phase 4,monitor_multi_clear_path_only_run94_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776998895867,,0,0,0,Phase 4,monitor_multi_clear_path_only_run94_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776998896223,,0,0,0,Phase 4,monitor_multi_clear_path_only_run94_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776998896558,,0,0,0,Phase 4,monitor_multi_clear_path_only_run94_slurm-5076215-multi.csv
slurm-5076215,slurm-5076215-multi,multi,clear_path_only,1776998896901,,0,0,0,Phase 4,monitor_multi_clear_path_only_run94_slurm-5076215-multi.csv
