[monitor_start] Monitoring PID 2747878 at 0.0001s intervals
[monitor_header] timestamp_ms,rss_kb,gc_reserved_kb,gc_committed_kb,heap_kb,phase
[monitor_data] 1775768091774,13200,2959,2959,69632,
[monitor_data] 1775768093083,93836,3954,3954,67584,
[monitor_data] 1775768093539,109608,6478,6478,237568,Phase 2
[monitor_data] 1775768093932,285772,6505,6505,430080,Phase 3
[monitor_data] 1775768094331,469968,21810,21810,432128,Phase 5
[monitor_data] 1775768094733,472780,17387,17387,337920,Phase 5
[monitor_data] 1775768095150,474300,18224,18224,337920,Phase 5
[monitor_data] 1775768095635,474300,14016,14016,333824,Phase 5
[monitor_data] 1775768096076,476612,57127,57127,333824,Phase 5
[monitor_data] 1775768096514,615116,220334,220334,333824,Phase 5
[monitor_data] 1775768096949,688864,218630,218630,323584,Phase 5
[monitor_data] 1775768097382,536580,22815,22815,321536,Phase 5
[monitor_data] 1775768097797,536816,25678,25678,321536,Phase 5
[monitor_data] 1775768098273,536888,25622,25622,321536,Phase 5
[monitor_data] 1775768098742,536888,20796,20796,321536,Phase 5
[monitor_data] 1775768099162,536888,20826,20826,321536,Phase 6
[monitor_data] 1775768099560,536888,20802,20802,0,Phase 6
[monitor_data] 1775768099986,,0,0,0,Phase 6
[monitor_data] 1775768100421,,0,0,0,Phase 6
[monitor_data] 1775768100833,,0,0,0,Phase 6
[monitor_end] Process 2747878 terminated
