[monitor_start] Monitoring PID 2727562 at 0.0001s intervals
[monitor_header] timestamp_ms,rss_kb,gc_reserved_kb,gc_committed_kb,heap_kb,phase
[monitor_data] 1775768024921,13180,2727,2727,67584,
[monitor_data] 1775768025979,92640,2819,2819,86016,
[monitor_data] 1775768026422,113828,3025,3025,243712,Phase 2
[monitor_data] 1775768026842,275492,3110,3110,655360,Phase 2
[monitor_data] 1775768027265,704052,21203,21203,948224,Phase 3
[monitor_data] 1775768027692,993624,21209,21209,831488,Phase 5
[monitor_data] 1775768028105,1008688,31862,31862,831488,Phase 5
[monitor_data] 1775768028522,1012008,30540,30540,831488,Phase 5
[monitor_data] 1775768028998,1012604,50039,50039,790528,Phase 5
[monitor_data] 1775768029491,1194252,197449,197449,790528,Phase 5
[monitor_data] 1775768029951,1302756,344900,344900,790528,Phase 5
[monitor_data] 1775768030381,1347812,344904,344904,790528,Phase 5
[monitor_data] 1775768030804,1392868,344900,344900,790528,Phase 5
[monitor_data] 1775768031222,1456384,639812,639812,790528,Phase 5
[monitor_data] 1775768031639,1474812,639812,639812,790528,Phase 5
[monitor_data] 1775768032058,1517812,639811,639811,790528,Phase 5
[monitor_data] 1775768032502,1566964,639811,639811,790528,Phase 5
[monitor_data] 1775768032932,1126596,49986,49986,792576,Phase 5
[monitor_data] 1775768033377,1126596,49986,49986,792576,Phase 5
[monitor_data] 1775768033790,1126596,49986,49986,792576,Phase 5
[monitor_data] 1775768034200,1126596,49986,49986,792576,Phase 5
[monitor_data] 1775768034600,1126596,49986,49986,792576,Phase 6
[monitor_data] 1775768034994,1126596,49988,49988,792576,Phase 6
[monitor_data] 1775768035427,1126596,49988,49988,0,Phase 6
[monitor_data] 1775768035828,,0,0,0,Phase 6
[monitor_data] 1775768036219,,0,0,0,Phase 6
[monitor_data] 1775768036617,,0,0,0,Phase 6
[monitor_end] Process 2727562 terminated
