[monitor_start] Monitoring PID 2947135 at 0.0001s intervals
[monitor_header] timestamp_ms,rss_kb,gc_reserved_kb,gc_committed_kb,heap_kb,phase
[monitor_data] 1775768768445,13156,2728,2728,65536,
[monitor_data] 1775768769519,89800,2816,2816,81920,
[monitor_data] 1775768769955,105032,2897,2897,200704,Phase 2
[monitor_data] 1775768770385,250600,3100,3100,526336,Phase 2
[monitor_data] 1775768770823,580672,21194,21194,944128,Phase 3
[monitor_data] 1775768771247,995244,21209,21209,944128,Phase 3
[monitor_data] 1775768771674,995244,31756,31756,831488,Phase 5
[monitor_data] 1775768772124,1012908,32779,32779,831488,Phase 5
[monitor_data] 1775768772524,1013584,50034,50034,790528,Phase 5
[monitor_data] 1775768772957,1031468,51580,51580,790528,Phase 5
[monitor_data] 1775768773389,1058496,56309,56309,790528,Phase 5
[monitor_data] 1775768773809,1060948,50843,50843,790528,Phase 5
[monitor_data] 1775768774214,1060948,49974,49974,790528,Phase 5
[monitor_data] 1775768774621,1060948,49974,49974,792576,Phase 5
[monitor_data] 1775768775045,1060944,49975,49975,792576,Phase 5
[monitor_data] 1775768775473,1060944,49975,49975,792576,Phase 5
[monitor_data] 1775768775891,1060944,49975,49975,792576,Phase 5
[monitor_data] 1775768776292,1060944,49975,49975,792576,Phase 5
[monitor_data] 1775768776704,1060944,49976,49976,792576,Phase 6
[monitor_data] 1775768777116,1060944,49976,49976,792576,Phase 6
[monitor_data] 1775768777521,1060944,0,0,0,Phase 6
[monitor_data] 1775768777916,,0,0,0,Phase 6
[monitor_data] 1775768778315,,0,0,0,Phase 6
[monitor_data] 1775768778685,,0,0,0,Phase 6
[monitor_end] Process 2947135 terminated
