[monitor_start] Monitoring PID 2549049 at 0.0001s intervals
[monitor_header] timestamp_ms,rss_kb,gc_reserved_kb,gc_committed_kb,heap_kb,phase
[monitor_data] 1775767657438,13164,2729,2729,67584,
[monitor_data] 1775767658525,91160,2821,2821,88064,
[monitor_data] 1775767658929,113700,3045,3045,239616,Phase 2
[monitor_data] 1775767659319,275068,3112,3112,643072,Phase 2
[monitor_data] 1775767659744,695812,21076,21076,946176,Phase 3
[monitor_data] 1775767660168,996064,21083,21083,833536,Phase 5
[monitor_data] 1775767660558,1008516,27364,27364,833536,Phase 5
[monitor_data] 1775767661019,1008516,27361,27361,833536,Phase 5
[monitor_data] 1775767661514,1008516,27360,27360,792576,Phase 5
[monitor_data] 1775767661935,1032644,50317,50317,792576,Phase 5
[monitor_data] 1775767662360,1159324,148418,148418,792576,Phase 5
[monitor_data] 1775767662791,1235112,246717,246717,792576,Phase 5
[monitor_data] 1775767663206,1282216,312249,312249,792576,Phase 5
[monitor_data] 1775767663623,1329336,443325,443325,792576,Phase 5
[monitor_data] 1775767664033,1374392,443325,443325,792576,Phase 5
[monitor_data] 1775767664434,1417400,50263,50263,794624,Phase 5
[monitor_data] 1775767664840,1104024,50263,50263,794624,Phase 5
[monitor_data] 1775767665272,1104024,50263,50263,794624,Phase 5
[monitor_data] 1775767665683,1106388,50263,50263,794624,Phase 5
[monitor_data] 1775767666111,1106388,50263,50263,794624,Phase 5
[monitor_data] 1775767666519,1106388,50264,50264,794624,Phase 6
[monitor_data] 1775767666919,1106388,50264,50264,794624,Phase 6
[monitor_data] 1775767667320,1106388,0,0,0,Phase 6
[monitor_data] 1775767667709,,0,0,0,Phase 6
[monitor_data] 1775767668090,,0,0,0,Phase 6
[monitor_end] Process 2549049 terminated
