[monitor_start] Monitoring PID 3293857 at 0.0001s intervals
[monitor_header] timestamp_ms,rss_kb,gc_reserved_kb,gc_committed_kb,heap_kb,phase
[monitor_data] 1775769963015,13176,2960,2960,69632,
[monitor_data] 1775769964305,92896,3948,3948,61440,
[monitor_data] 1775769964757,107020,6326,6326,196608,Phase 2
[monitor_data] 1775769965181,259352,6375,6375,432128,Phase 3
[monitor_data] 1775769965604,476776,20009,20009,434176,Phase 5
[monitor_data] 1775769966015,478332,15235,15235,335872,Phase 5
[monitor_data] 1775769966403,483356,14718,14718,335872,Phase 5
[monitor_data] 1775769966803,483356,22876,22876,335872,Phase 5
[monitor_data] 1775769967191,586892,123312,123312,335872,Phase 5
[monitor_data] 1775769967590,676680,218616,218616,325632,Phase 5
[monitor_data] 1775769967986,542368,22645,22645,325632,Phase 5
[monitor_data] 1775769968390,542368,24126,24126,323584,Phase 5
[monitor_data] 1775769968787,542764,28430,28430,323584,Phase 5
[monitor_data] 1775769969195,542764,23641,23641,323584,Phase 5
[monitor_data] 1775769969593,542764,21428,21428,323584,Phase 6
[monitor_data] 1775769970029,542788,27238,27238,323584,Phase 6
[monitor_data] 1775769970425,542788,0,0,0,Phase 6
[monitor_data] 1775769970809,,0,0,0,Phase 6
[monitor_data] 1775769971176,,0,0,0,Phase 6
[monitor_data] 1775769971544,,0,0,0,Phase 6
[monitor_end] Process 3293857 terminated
