[monitor_start] Monitoring PID 2267991 at 0.0001s intervals
[monitor_header] timestamp_ms,rss_kb,gc_reserved_kb,gc_committed_kb,heap_kb,phase,iteration
[monitor_data] 1773990940343,15888,2489,2489,55296,,
[monitor_data] 1773990941799,88824,3566,3566,86016,,
[monitor_data] 1773990942448,143432,6349,6349,190464,Phase 1,Iteration 1
[monitor_data] 1773990943087,312784,9019,9019,765952,Phase 1,Iteration 1
[monitor_data] 1773990943731,902716,46997,46997,1972224,Phase 1,Iteration 1
[monitor_data] 1773990944376,2159916,46793,46793,3166208,Phase 1,Iteration 1
[monitor_data] 1773990945018,3360756,46434,46434,4374528,Phase 1,Iteration 1
[monitor_data] 1773990945654,4669756,177581,177581,5599232,Phase 1,Iteration 1
[monitor_data] 1773990946302,5919632,153657,153657,6791168,Phase 2,Iteration 1
[monitor_data] 1773990946943,7053596,128537,128537,6791168,Phase 2,Iteration 1
[monitor_data] 1773990947586,7054700,160247,160247,6791168,Phase 2,Iteration 1
[monitor_data] 1773990948224,7073128,280759,280759,6791168,Phase 2,Iteration 1
[monitor_data] 1773990948861,7197004,332005,332005,6791168,Phase 2,Iteration 1
[monitor_data] 1773990949503,7216728,308856,308856,6819840,Phase 2,Iteration 1
[monitor_data] 1773990950142,7245400,287420,287420,6821888,Phase 3,Iteration 1
[monitor_data] 1773990950781,7246580,264040,264040,6821888,Phase 3,Iteration 1
[monitor_data] 1773990951422,7214680,333582,333582,6821888,Phase 3,Iteration 1
[monitor_data] 1773990952059,7252604,333565,333565,6821888,Phase 3,Iteration 1
[monitor_data] 1773990952697,7252616,328300,328300,6762496,Phase 3,Iteration 1
[monitor_data] 1773990953337,7253912,361791,361791,6764544,Phase 3,Iteration 1
[monitor_data] 1773990953983,7294632,359243,359243,6764544,Phase 3,Iteration 1
[monitor_data] 1773990954623,7294632,349486,349486,6762496,Phase 3,Iteration 1
[monitor_data] 1773990955268,7372940,429079,429079,6762496,Phase 3,Iteration 1
[monitor_data] 1773990955902,7375420,429320,429320,6762496,Phase 3,Iteration 1
[monitor_data] 1773990956545,7376316,429183,429183,6762496,Phase 3,Iteration 1
[monitor_data] 1773990957182,7376316,428381,428381,6762496,Phase 3,Iteration 1
[monitor_data] 1773990957818,7376316,420821,420821,6539264,Phase 3,Iteration 1
[monitor_data] 1773990958472,7720860,624107,624107,6090752,Phase 3,Iteration 1
[monitor_data] 1773990959118,7747764,613228,613228,6088704,Phase 3,Iteration 1
[monitor_data] 1773990959753,7914404,720176,720176,6090752,Phase 3,Iteration 1
[monitor_data] 1773990960389,7918168,718160,718160,6090752,Phase 3,Iteration 1
[monitor_data] 1773990961025,7918168,720086,720086,6090752,Phase 3,Iteration 1
[monitor_data] 1773990961666,7918168,718071,718071,6090752,Phase 3,Iteration 1
[monitor_data] 1773990962301,7918168,722138,722138,6090752,Phase 3,Iteration 1
