[monitor_start] Monitoring PID 1826956 at 0.0001s intervals
[monitor_header] timestamp_ms,rss_kb,gc_reserved_kb,gc_committed_kb,heap_kb,phase,iteration
[monitor_data] 1773954351029,15884,2485,2485,55296,,
[monitor_data] 1773954352483,90440,3592,3592,75776,,
[monitor_data] 1773954353117,134968,4385,4385,161792,Phase 1,Iteration 1
[monitor_data] 1773954353761,306372,8859,8859,567296,Phase 1,Iteration 1
[monitor_data] 1773954354401,706780,40396,40396,1755136,Phase 1,Iteration 1
[monitor_data] 1773954355048,1943788,40649,40649,2955264,Phase 1,Iteration 1
[monitor_data] 1773954355691,3150876,121104,121104,4165632,Phase 1,Iteration 1
[monitor_data] 1773954356335,4469760,147340,147340,5367808,Phase 1,Iteration 1
[monitor_data] 1773954356977,5672232,123253,123253,6590464,Phase 1,Iteration 1
[monitor_data] 1773954357629,6878988,139837,139837,6791168,Phase 2,Iteration 1
[monitor_data] 1773954358265,7030836,245702,245702,6791168,Phase 2,Iteration 1
[monitor_data] 1773954358908,7160468,312226,312226,6791168,Phase 2,Iteration 1
[monitor_data] 1773954359551,7212740,316402,316402,6791168,Phase 2,Iteration 1
[monitor_data] 1773954360192,7212740,293444,293444,6819840,Phase 2,Iteration 1
[monitor_data] 1773954360831,7241412,269942,269942,6821888,Phase 3,Iteration 1
[monitor_data] 1773954361470,7242656,247373,247373,6821888,Phase 3,Iteration 1
[monitor_data] 1773954362112,7275588,317783,317783,6821888,Phase 3,Iteration 1
[monitor_data] 1773954362753,7275680,313456,313456,6764544,Phase 3,Iteration 1
[monitor_data] 1773954363382,7275708,328727,328727,6764544,Phase 3,Iteration 1
[monitor_data] 1773954364022,7302156,352913,352913,6766592,Phase 3,Iteration 1
[monitor_data] 1773954364659,7307880,335054,335054,6766592,Phase 3,Iteration 1
[monitor_data] 1773954365299,7307880,357139,357139,6764544,Phase 3,Iteration 1
[monitor_data] 1773954365938,7379736,428806,428806,6764544,Phase 3,Iteration 1
[monitor_data] 1773954366576,7380800,428127,428127,6764544,Phase 3,Iteration 1
[monitor_data] 1773954367208,7380800,428720,428720,6764544,Phase 3,Iteration 1
[monitor_data] 1773954367849,7380800,421269,421269,6676480,Phase 3,Iteration 1
[monitor_data] 1773954368497,7671184,603721,603721,6176768,Phase 3,Iteration 1
[monitor_data] 1773954369160,7700172,587080,587080,6174720,Phase 3,Iteration 1
[monitor_data] 1773954369804,7869876,669937,669937,6174720,Phase 3,Iteration 1
[monitor_data] 1773954370440,7870840,673785,673785,6176768,Phase 3,Iteration 1
[monitor_data] 1773954371078,7876320,679461,679461,6176768,Phase 3,Iteration 1
[monitor_data] 1773954371722,7876320,681584,681584,6176768,Phase 3,Iteration 1
