[monitor_start] Monitoring PID 3450194 at 0.0001s intervals
[monitor_header] timestamp_ms,rss_kb,gc_reserved_kb,gc_committed_kb,heap_kb,phase,iteration
[monitor_data] 1774000272935,15872,2493,2493,53248,,
[monitor_data] 1774000274392,95912,3546,3546,81920,,
[monitor_data] 1774000275024,144460,5106,5106,192512,Phase 1,Iteration 1
[monitor_data] 1774000275664,317988,9279,9279,813056,Phase 1,Iteration 1
[monitor_data] 1774000276302,960016,47790,47790,2002944,Phase 1,Iteration 1
[monitor_data] 1774000276943,2204232,48301,48301,3184640,Phase 1,Iteration 1
[monitor_data] 1774000277580,3390812,47814,47814,4405248,Phase 1,Iteration 1
[monitor_data] 1774000278226,4708708,186060,186060,5607424,Phase 1,Iteration 1
[monitor_data] 1774000278869,5944816,162478,162478,6791168,Phase 2,Iteration 1
[monitor_data] 1774000279512,7072132,137418,137418,6791168,Phase 2,Iteration 1
[monitor_data] 1774000280156,7073308,165853,165853,6791168,Phase 2,Iteration 1
[monitor_data] 1774000280789,7074880,268271,268271,6791168,Phase 2,Iteration 1
[monitor_data] 1774000281426,7197544,332626,332626,6791168,Phase 2,Iteration 1
[monitor_data] 1774000282066,7230796,314401,314401,6819840,Phase 2,Iteration 1
[monitor_data] 1774000282705,7259468,293714,293714,6821888,Phase 3,Iteration 1
[monitor_data] 1774000283348,7259984,270470,270470,6821888,Phase 3,Iteration 1
[monitor_data] 1774000283988,7259984,298997,298997,6821888,Phase 3,Iteration 1
[monitor_data] 1774000284636,7299508,337203,337203,6821888,Phase 3,Iteration 1
[monitor_data] 1774000285273,7299508,332373,332373,6762496,Phase 3,Iteration 1
[monitor_data] 1774000285912,7299524,353939,353939,6764544,Phase 3,Iteration 1
[monitor_data] 1774000286550,7308232,366916,366916,6764544,Phase 3,Iteration 1
[monitor_data] 1774000287187,7308232,342041,342041,6762496,Phase 3,Iteration 1
[monitor_data] 1774000287828,7309540,429955,429955,6762496,Phase 3,Iteration 1
[monitor_data] 1774000288469,7391348,429942,429942,6762496,Phase 3,Iteration 1
[monitor_data] 1774000289108,7391820,429495,429495,6762496,Phase 3,Iteration 1
[monitor_data] 1774000289749,7391820,428664,428664,6762496,Phase 3,Iteration 1
[monitor_data] 1774000290386,7391820,420781,420781,6746112,Phase 3,Iteration 1
[monitor_data] 1774000291025,7731484,673308,673308,6066176,Phase 3,Iteration 1
[monitor_data] 1774000291688,7743592,621000,621000,6064128,Phase 3,Iteration 1
[monitor_data] 1774000292328,7920844,728842,728842,6066176,Phase 3,Iteration 1
[monitor_data] 1774000292969,7921624,729778,729778,6066176,Phase 3,Iteration 1
[monitor_data] 1774000293605,7921624,728560,728560,6066176,Phase 3,Iteration 1
[monitor_data] 1774000294246,7921624,729719,729719,6066176,Phase 3,Iteration 1
[monitor_data] 1774000294892,7921624,728856,728856,6066176,Phase 3,Iteration 1
[monitor_data] 1774000295531,7921624,731292,731292,6066176,Phase 3,Iteration 1
[monitor_data] 1774000296171,7921644,729582,729582,6066176,Phase 3,Iteration 1
[monitor_data] 1774000296809,7921644,725325,725325,6066176,Phase 3,Iteration 1
[monitor_data] 1774000297453,7921644,716006,716006,6066176,Phase 3,Iteration 1
[monitor_data] 1774000298096,7953464,652725,652725,3835904,Phase 3,Iteration 1
[monitor_data] 1774000298756,7987236,470111,470111,3100672,Phase 3,Iteration 1
[monitor_data] 1774000299401,7896428,562685,562685,3100672,Phase 3,Iteration 1
[monitor_data] 1774000300048,7922768,564905,564905,3100672,Phase 3,Iteration 1
[monitor_data] 1774000300688,7923308,563269,563269,3100672,Phase 3,Iteration 1
[monitor_data] 1774000301325,7923308,562356,562356,3100672,Phase 3,Iteration 1
[monitor_data] 1774000301963,7923308,565429,565429,3100672,Phase 3,Iteration 1
[monitor_data] 1774000302603,7923436,564232,564232,3100672,Phase 3,Iteration 1
[monitor_data] 1774000303245,7923436,562817,562817,3100672,Phase 3,Iteration 1
[monitor_data] 1774000303883,7923436,562271,562271,3100672,Phase 3,Iteration 1
[monitor_data] 1774000304520,7921700,458649,458649,673792,Phase 4,Iteration 1
[monitor_data] 1774000305172,7921748,392205,392205,671744,Phase 4,Iteration 1
[monitor_data] 1774000305816,7921748,408531,408531,671744,Phase 4,Iteration 1
[monitor_data] 1774000306458,7921748,408535,408535,671744,Phase 4,Iteration 1
[monitor_data] 1774000307096,7921748,408540,408540,673792,Phase 4,Iteration 1
[monitor_data] 1774000307736,7921748,408544,408544,673792,Phase 4,Iteration 1
[monitor_data] 1774000308373,7612052,41256,41256,10240,Phase 4,Iteration 1
[monitor_data] 1774000309018,7469964,3768,3768,10240,Phase 4,Iteration 1
[monitor_data] 1774000309656,7469964,3832,3832,6144,Phase 4,Iteration 1
[monitor_data] 1774000310292,7469964,3190,3190,6144,Phase 4,Iteration 1
[monitor_data] 1774000310935,7469452,3190,3190,6144,Phase 4,Iteration 1
[monitor_data] 1774000311575,7469452,3190,3190,6144,Phase 4,Iteration 1
[monitor_data] 1774000312215,7469452,3191,3191,180224,Phase 1,Iteration 2
[monitor_data] 1774000312857,7469452,3312,3312,2158592,Phase 1,Iteration 2
[monitor_data] 1774000313504,7473284,27300,27300,6322176,Phase 1,Iteration 2
[monitor_data] 1774000314146,7473284,27504,27504,6789120,Phase 2,Iteration 2
[monitor_data] 1774000314781,7473284,32016,32016,6789120,Phase 2,Iteration 2
[monitor_data] 1774000315421,7482420,267017,267017,6789120,Phase 2,Iteration 2
[monitor_data] 1774000316055,7527752,311341,311341,6789120,Phase 2,Iteration 2
[monitor_data] 1774000316698,7540112,288484,288484,6817792,Phase 2,Iteration 2
[monitor_data] 1774000317340,7540788,267165,267165,6819840,Phase 3,Iteration 2
[monitor_data] 1774000317982,7540788,244353,244353,6819840,Phase 3,Iteration 2
[monitor_data] 1774000318620,7527152,219614,219614,6791168,Phase 3,Iteration 2
[monitor_data] 1774000319256,7527152,238029,238029,6760448,Phase 3,Iteration 2
[monitor_data] 1774000319894,7527664,271472,271472,6760448,Phase 3,Iteration 2
[monitor_data] 1774000320535,7531504,316435,316435,6762496,Phase 3,Iteration 2
[monitor_data] 1774000321179,7534100,295671,295671,6762496,Phase 3,Iteration 2
[monitor_data] 1774000321814,7534100,273139,273139,6762496,Phase 3,Iteration 2
[monitor_data] 1774000322451,7528080,249534,249534,6760448,Phase 3,Iteration 2
[monitor_data] 1774000323101,7545424,399035,399035,6760448,Phase 3,Iteration 2
[monitor_data] 1774000323750,7545424,424017,424017,6760448,Phase 3,Iteration 2
[monitor_data] 1774000324386,7610896,460012,460012,6625280,Phase 3,Iteration 2
[monitor_data] 1774000325025,7610896,480597,480597,6623232,Phase 3,Iteration 2
[monitor_data] 1774000325664,7710052,482956,482956,6623232,Phase 3,Iteration 2
[monitor_data] 1774000326295,7710292,481553,481553,6623232,Phase 3,Iteration 2
[monitor_data] 1774000326935,7710292,487723,487723,6625280,Phase 3,Iteration 2
[monitor_data] 1774000327575,7710292,491641,491641,6625280,Phase 3,Iteration 2
[monitor_data] 1774000328212,7710292,490186,490186,6625280,Phase 3,Iteration 2
[monitor_data] 1774000328844,7710292,482980,482980,6625280,Phase 3,Iteration 2
[monitor_data] 1774000329485,7710292,478807,478807,6625280,Phase 3,Iteration 2
[monitor_data] 1774000330129,8049316,716488,716488,4132864,Phase 3,Iteration 2
[monitor_data] 1774000330789,8049320,505035,505035,3096576,Phase 3,Iteration 2
[monitor_data] 1774000331432,8056756,596639,596639,3094528,Phase 3,Iteration 2
[monitor_data] 1774000332069,8068092,597916,597916,3094528,Phase 3,Iteration 2
[monitor_data] 1774000332709,8068092,597916,597916,3094528,Phase 3,Iteration 2
[monitor_data] 1774000333342,8068092,596753,596753,3096576,Phase 3,Iteration 2
[monitor_data] 1774000333982,8068100,599540,599540,3096576,Phase 3,Iteration 2
[monitor_data] 1774000334619,8068108,598448,598448,3096576,Phase 3,Iteration 2
[monitor_data] 1774000335258,8068108,597033,597033,3096576,Phase 3,Iteration 2
[monitor_data] 1774000335886,8068108,596802,596802,3096576,Phase 3,Iteration 2
[monitor_data] 1774000336523,8028804,475920,475920,669696,Phase 3,Iteration 2
[monitor_data] 1774000337170,8028804,389163,389163,667648,Phase 3,Iteration 2
[monitor_data] 1774000337812,8028804,407776,407776,667648,Phase 3,Iteration 2
[monitor_data] 1774000338452,8028804,406762,406762,667648,Phase 3,Iteration 2
[monitor_data] 1774000339091,8028804,405524,405524,667648,Phase 3,Iteration 2
[monitor_data] 1774000339733,8028804,407105,407105,669696,Phase 4,Iteration 2
[monitor_data] 1774000340378,8028804,407456,407456,669696,Phase 4,Iteration 2
[monitor_data] 1774000341020,8028804,39151,39151,6144,Phase 4,Iteration 2
[monitor_data] 1774000341657,7653328,2741,2741,6144,Phase 4,Iteration 2
[monitor_data] 1774000342298,7653328,2741,2741,6144,Phase 4,Iteration 2
[monitor_data] 1774000342936,7653328,2741,2741,6144,Phase 4,Iteration 2
[monitor_data] 1774000343577,7653328,2741,2741,6144,Phase 4,Iteration 2
[monitor_data] 1774000344214,7653328,2741,2741,6144,Phase 4,Iteration 2
[monitor_data] 1774000344854,7653328,2741,2741,6144,Phase 4,Iteration 2
[monitor_data] 1774000345494,7653328,2742,2742,180224,Phase 1,Iteration 3
[monitor_data] 1774000346142,7653328,7408,7408,2416640,Phase 1,Iteration 3
[monitor_data] 1774000346789,7653328,133972,133972,6068224,Phase 1,Iteration 3
[monitor_data] 1774000347444,7653328,188427,188427,6791168,Phase 2,Iteration 3
[monitor_data] 1774000348089,7653328,163683,163683,6791168,Phase 2,Iteration 3
[monitor_data] 1774000348731,7653328,138664,138664,6791168,Phase 2,Iteration 3
[monitor_data] 1774000349375,7653840,133000,133000,6791168,Phase 2,Iteration 3
