[monitor_start] Monitoring PID 887918 at 0.0001s intervals
[monitor_header] timestamp_ms,rss_kb,gc_reserved_kb,gc_committed_kb,heap_kb,phase,iteration
[monitor_data] 1773946941429,15868,2488,2488,55296,,
[monitor_data] 1773946942865,89260,3522,3522,110592,,
[monitor_data] 1773946943498,124316,7447,7447,196608,Phase 1,Iteration 1
[monitor_data] 1773946944136,318308,10107,10107,610304,Phase 1,Iteration 1
[monitor_data] 1773946944778,721624,41881,41881,1622016,Phase 1,Iteration 1
[monitor_data] 1773946945420,1760376,40506,40506,2658304,Phase 1,Iteration 1
[monitor_data] 1773946946062,2842880,108424,108424,3874816,Phase 1,Iteration 1
[monitor_data] 1773946946706,4160064,139204,139204,5095424,Phase 1,Iteration 1
[monitor_data] 1773946947353,5382700,114986,114986,6320128,Phase 1,Iteration 1
[monitor_data] 1773946948002,6609380,132414,132414,6791168,Phase 2,Iteration 1
[monitor_data] 1773946948637,7026628,247654,247654,6791168,Phase 2,Iteration 1
[monitor_data] 1773946949278,7167284,315174,315174,6791168,Phase 2,Iteration 1
[monitor_data] 1773946949917,7216472,316125,316125,6791168,Phase 2,Iteration 1
[monitor_data] 1773946950553,7216472,293252,293252,6791168,Phase 2,Iteration 1
[monitor_data] 1773946951188,7216472,269929,269929,6821888,Phase 3,Iteration 1
[monitor_data] 1773946951828,7245976,281866,281866,6821888,Phase 3,Iteration 1
[monitor_data] 1773946952472,7243712,312910,312910,6821888,Phase 3,Iteration 1
[monitor_data] 1773946953112,7245996,311378,311378,6764544,Phase 3,Iteration 1
[monitor_data] 1773946953748,7248232,328464,328464,6764544,Phase 3,Iteration 1
[monitor_data] 1773946954389,7272116,352507,352507,6766592,Phase 3,Iteration 1
[monitor_data] 1773946955029,7278036,334795,334795,6766592,Phase 3,Iteration 1
[monitor_data] 1773946955671,7278040,366537,366537,6764544,Phase 3,Iteration 1
[monitor_data] 1773946956312,7345760,435877,435877,6764544,Phase 3,Iteration 1
[monitor_data] 1773946956955,7369196,442948,442948,6764544,Phase 3,Iteration 1
[monitor_data] 1773946957589,7370336,444282,444282,6764544,Phase 3,Iteration 1
[monitor_data] 1773946958224,7390744,704373,704373,6508544,Phase 3,Iteration 1
[monitor_data] 1773946958870,7660680,594687,594687,6209536,Phase 3,Iteration 1
[monitor_data] 1773946959517,7676500,670505,670505,6207488,Phase 3,Iteration 1
[monitor_data] 1773946960158,7855476,672085,672085,6207488,Phase 3,Iteration 1
[monitor_data] 1773946960794,7859024,676828,676828,6209536,Phase 3,Iteration 1
[monitor_data] 1773946961435,7863648,698488,698488,6209536,Phase 3,Iteration 1
[monitor_data] 1773946962070,7873748,698351,698351,6209536,Phase 3,Iteration 1
[monitor_data] 1773946962706,7876672,700528,700528,6209536,Phase 3,Iteration 1
[monitor_data] 1773946963346,7879580,733421,733421,6209536,Phase 3,Iteration 1
[monitor_data] 1773946963986,7917868,730559,730559,6209536,Phase 3,Iteration 1
[monitor_data] 1773946964620,7922656,719388,719388,6209536,Phase 3,Iteration 1
[monitor_data] 1773946965265,7917040,694853,694853,3928064,Phase 3,Iteration 1
[monitor_data] 1773946965915,7991984,495324,495324,3098624,Phase 3,Iteration 1
[monitor_data] 1773946966558,7991984,587751,587751,3096576,Phase 3,Iteration 1
[monitor_data] 1773946967195,8057068,591762,591762,3098624,Phase 3,Iteration 1
[monitor_data] 1773946967833,8057148,589889,589889,3098624,Phase 3,Iteration 1
[monitor_data] 1773946968467,8057148,587889,587889,3098624,Phase 3,Iteration 1
[monitor_data] 1773946969100,8057148,588048,588048,3098624,Phase 3,Iteration 1
[monitor_data] 1773946969740,8057148,591064,591064,3098624,Phase 3,Iteration 1
[monitor_data] 1773946970381,8066008,606944,606944,3098624,Phase 3,Iteration 1
[monitor_data] 1773946971027,8067712,603884,603884,2996224,Phase 3,Iteration 1
[monitor_data] 1773946971668,8057840,446370,446370,669696,Phase 3,Iteration 1
[monitor_data] 1773946972310,7878616,391972,391972,669696,Phase 3,Iteration 1
[monitor_data] 1773946972955,7822868,408597,408597,671744,Phase 4,Iteration 1
[monitor_data] 1773946973585,7822868,408938,408938,671744,Phase 4,Iteration 1
[monitor_data] 1773946974230,7822868,409378,409378,671744,Phase 4,Iteration 1
[monitor_data] 1773946974875,7822868,412419,412419,671744,Phase 4,Iteration 1
[monitor_data] 1773946975513,7822868,409098,409098,671744,Phase 4,Iteration 1
[monitor_data] 1773946976154,7408500,40672,40672,10240,Phase 4,Iteration 1
[monitor_data] 1773946976786,7408372,3694,3694,8192,Phase 4,Iteration 1
[monitor_data] 1773946977424,7287388,3624,3624,6144,Phase 4,Iteration 1
[monitor_data] 1773946978067,7287388,3182,3182,6144,Phase 4,Iteration 1
[monitor_data] 1773946978706,7286876,3182,3182,6144,Phase 4,Iteration 1
[monitor_data] 1773946979340,7286876,3182,3182,6144,Phase 4,Iteration 1
[monitor_data] 1773946979979,7286876,3183,3183,151552,Phase 1,Iteration 2
[monitor_data] 1773946980620,7286876,7813,7813,1484800,Phase 1,Iteration 2
[monitor_data] 1773946981266,7291212,8054,8054,5130240,Phase 1,Iteration 2
[monitor_data] 1773946981915,7303892,155523,155523,6789120,Phase 2,Iteration 2
[monitor_data] 1773946982557,7313272,130279,130279,6789120,Phase 2,Iteration 2
[monitor_data] 1773946983200,7313272,112136,112136,6789120,Phase 2,Iteration 2
[monitor_data] 1773946983837,7299128,227780,227780,6789120,Phase 2,Iteration 2
[monitor_data] 1773946984479,7375664,301621,301621,6789120,Phase 2,Iteration 2
[monitor_data] 1773946985121,7427628,302250,302250,6819840,Phase 3,Iteration 2
[monitor_data] 1773946985758,7428584,279706,279706,6819840,Phase 3,Iteration 2
[monitor_data] 1773946986397,7428584,256675,256675,6819840,Phase 3,Iteration 2
[monitor_data] 1773946987037,7420120,232809,232809,6819840,Phase 3,Iteration 2
[monitor_data] 1773946987676,7420120,318952,318952,6819840,Phase 3,Iteration 2
[monitor_data] 1773946988316,7420120,316943,316943,6760448,Phase 3,Iteration 2
[monitor_data] 1773946988951,7420124,339114,339114,6760448,Phase 3,Iteration 2
[monitor_data] 1773946989594,7432900,346214,346214,6760448,Phase 3,Iteration 2
[monitor_data] 1773946990232,7432900,323775,323775,6758400,Phase 3,Iteration 2
[monitor_data] 1773946990872,7432900,422389,422389,6758400,Phase 3,Iteration 2
[monitor_data] 1773946991506,7538308,439640,439640,6760448,Phase 3,Iteration 2
[monitor_data] 1773946992140,7556624,461157,461157,6760448,Phase 3,Iteration 2
[monitor_data] 1773946992775,7583360,459407,459407,6760448,Phase 3,Iteration 2
[monitor_data] 1773946993423,7583372,602394,602394,5552128,Phase 3,Iteration 2
[monitor_data] 1773946994084,7709156,502166,502166,5545984,Phase 3,Iteration 2
[monitor_data] 1773946994723,7838260,571730,571730,5548032,Phase 3,Iteration 2
[monitor_data] 1773946995356,7870880,581603,581603,5548032,Phase 3,Iteration 2
[monitor_data] 1773946995990,7874184,580111,580111,5548032,Phase 3,Iteration 2
[monitor_data] 1773946996631,7885664,598765,598765,5548032,Phase 3,Iteration 2
[monitor_data] 1773946997267,7890416,597358,597358,5548032,Phase 3,Iteration 2
[monitor_data] 1773946997906,7897188,628800,628800,5548032,Phase 3,Iteration 2
[monitor_data] 1773946998541,7945140,637665,637665,5548032,Phase 3,Iteration 2
[monitor_data] 1773946999176,7949740,618262,618262,5548032,Phase 3,Iteration 2
[monitor_data] 1773946999818,7949744,841266,841266,4055040,Phase 3,Iteration 2
[monitor_data] 1773947000465,8179504,623807,623807,3100672,Phase 3,Iteration 2
[monitor_data] 1773947001119,8182600,598389,598389,3100672,Phase 3,Iteration 2
[monitor_data] 1773947001756,8231572,691732,691732,3100672,Phase 3,Iteration 2
[monitor_data] 1773947002399,8233796,691740,691740,3100672,Phase 3,Iteration 2
[monitor_data] 1773947003035,8235292,690587,690587,3100672,Phase 3,Iteration 2
[monitor_data] 1773947003668,8236972,692058,692058,3100672,Phase 3,Iteration 2
[monitor_data] 1773947004299,8239056,693061,693061,3100672,Phase 3,Iteration 2
[monitor_data] 1773947004934,8240728,693319,693319,3100672,Phase 3,Iteration 2
[monitor_data] 1773947005577,8242396,690312,690312,3100672,Phase 3,Iteration 2
[monitor_data] 1773947006217,8243608,489175,489175,669696,Phase 3,Iteration 2
[monitor_data] 1773947006861,8097920,391782,391782,667648,Phase 3,Iteration 2
[monitor_data] 1773947007502,8097944,412144,412144,669696,Phase 4,Iteration 2
[monitor_data] 1773947008141,8097944,412386,412386,669696,Phase 4,Iteration 2
[monitor_data] 1773947008781,8097944,412402,412402,669696,Phase 4,Iteration 2
[monitor_data] 1773947009419,8097944,411657,411657,669696,Phase 4,Iteration 2
