[monitor_start] Monitoring PID 2857204 at 0.0001s intervals
[monitor_header] timestamp_ms,rss_kb,gc_reserved_kb,gc_committed_kb,heap_kb,phase,iteration
[monitor_data] 1773962482690,15888,2490,2490,57344,,
[monitor_data] 1773962484163,95632,3610,3610,86016,,
[monitor_data] 1773962484805,147528,5153,5153,192512,Phase 1,Iteration 1
[monitor_data] 1773962485443,309428,9372,9372,950272,Phase 1,Iteration 1
[monitor_data] 1773962486087,1081788,54491,54491,2146304,Phase 1,Iteration 1
[monitor_data] 1773962486736,2333980,49550,49550,3352576,Phase 1,Iteration 1
[monitor_data] 1773962487375,3548972,138693,138693,4562944,Phase 1,Iteration 1
[monitor_data] 1773962488028,4852720,133409,133409,5765120,Phase 1,Iteration 1
[monitor_data] 1773962488679,6056708,153327,153327,6449152,Phase 2,Iteration 1
[monitor_data] 1773962489319,6690636,249814,249814,6449152,Phase 2,Iteration 1
[monitor_data] 1773962489957,6814572,309029,309029,6449152,Phase 2,Iteration 1
[monitor_data] 1773962490600,6849188,277304,277304,6449152,Phase 2,Iteration 1
[monitor_data] 1773962491241,6825484,313636,313636,6449152,Phase 2,Iteration 1
[monitor_data] 1773962491884,6875428,342872,342872,6422528,Phase 3,Iteration 1
[monitor_data] 1773962492525,6930228,340294,340294,6422528,Phase 3,Iteration 1
[monitor_data] 1773962493160,6942552,374450,374450,6422528,Phase 3,Iteration 1
[monitor_data] 1773962493801,6959056,368092,368092,6420480,Phase 3,Iteration 1
[monitor_data] 1773962494446,7039172,468468,468468,6420480,Phase 3,Iteration 1
[monitor_data] 1773962495086,7092188,468234,468234,6422528,Phase 3,Iteration 1
[monitor_data] 1773962495725,7106892,673188,673188,5892096,Phase 3,Iteration 1
[monitor_data] 1773962496388,7257984,548656,548656,5763072,Phase 3,Iteration 1
[monitor_data] 1773962497033,7258012,635577,635577,5761024,Phase 3,Iteration 1
[monitor_data] 1773962497669,7433720,633412,633412,5761024,Phase 3,Iteration 1
[monitor_data] 1773962498306,7517152,701935,701935,5763072,Phase 3,Iteration 1
