[monitor_start] Monitoring PID 8105 at 0.0001s intervals
[monitor_header] timestamp_ms,rss_kb,gc_reserved_kb,gc_committed_kb,heap_kb,phase,iteration
[monitor_data] 1773940001226,15888,2493,2493,55296,,
[monitor_data] 1773940002674,97408,3547,3547,90112,,
[monitor_data] 1773940003310,143568,6823,6823,190464,Phase 1,Iteration 1
[monitor_data] 1773940003947,322028,8931,8931,731136,Phase 1,Iteration 1
[monitor_data] 1773940004592,871888,45618,45618,1925120,Phase 1,Iteration 1
[monitor_data] 1773940005239,2115552,45538,45538,3119104,Phase 1,Iteration 1
[monitor_data] 1773940005883,3308692,44920,44920,4304896,Phase 1,Iteration 1
[monitor_data] 1773940006547,4586944,174211,174211,5476352,Phase 1,Iteration 1
[monitor_data] 1773940007195,5791204,151600,151600,6688768,Phase 1,Iteration 1
[monitor_data] 1773940007840,7002060,127369,127369,6793216,Phase 2,Iteration 1
[monitor_data] 1773940008481,7036096,156750,156750,6793216,Phase 2,Iteration 1
[monitor_data] 1773940009119,7037572,275574,275574,6793216,Phase 2,Iteration 1
[monitor_data] 1773940009758,7182708,333640,333640,6793216,Phase 2,Iteration 1
[monitor_data] 1773940010400,7207352,310767,310767,6821888,Phase 2,Iteration 1
[monitor_data] 1773940011040,7236024,288222,288222,6823936,Phase 3,Iteration 1
[monitor_data] 1773940011685,7237224,265349,265349,6823936,Phase 3,Iteration 1
[monitor_data] 1773940012330,7222440,331344,331344,6823936,Phase 3,Iteration 1
[monitor_data] 1773940012972,7258868,331460,331460,6766592,Phase 3,Iteration 1
[monitor_data] 1773940013609,7258876,326405,326405,6766592,Phase 3,Iteration 1
[monitor_data] 1773940014249,7259948,360306,360306,6768640,Phase 3,Iteration 1
[monitor_data] 1773940014891,7279976,357094,357094,6768640,Phase 3,Iteration 1
[monitor_data] 1773940015532,7279976,350176,350176,6766592,Phase 3,Iteration 1
[monitor_data] 1773940016175,7352256,429586,429586,6766592,Phase 3,Iteration 1
[monitor_data] 1773940016812,7359628,428654,428654,6766592,Phase 3,Iteration 1
[monitor_data] 1773940017453,7359848,432694,432694,6766592,Phase 3,Iteration 1
[monitor_data] 1773940018093,7364232,428855,428855,6766592,Phase 3,Iteration 1
[monitor_data] 1773940018730,7364232,742778,742778,6418432,Phase 3,Iteration 1
[monitor_data] 1773940019390,7713588,610309,610309,6096896,Phase 3,Iteration 1
[monitor_data] 1773940020035,7729524,701580,701580,6094848,Phase 3,Iteration 1
[monitor_data] 1773940020679,7913892,710709,710709,6096896,Phase 3,Iteration 1
[monitor_data] 1773940021316,7913892,715930,715930,6096896,Phase 3,Iteration 1
[monitor_data] 1773940021964,7913892,715207,715207,6096896,Phase 3,Iteration 1
[monitor_data] 1773940022605,7913892,715054,715054,6096896,Phase 3,Iteration 1
[monitor_data] 1773940023245,7913892,714615,714615,6096896,Phase 3,Iteration 1
[monitor_data] 1773940023889,7913892,715856,715856,6096896,Phase 3,Iteration 1
[monitor_data] 1773940024531,7913892,714046,714046,6096896,Phase 3,Iteration 1
[monitor_data] 1773940025171,7913892,701523,701523,6096896,Phase 3,Iteration 1
[monitor_data] 1773940025809,7913892,751471,751471,5021696,Phase 3,Iteration 1
[monitor_data] 1773940026450,7966176,542049,542049,3098624,Phase 3,Iteration 1
[monitor_data] 1773940027105,7966176,471786,471786,3098624,Phase 3,Iteration 1
[monitor_data] 1773940027750,7998764,564831,564831,3098624,Phase 3,Iteration 1
[monitor_data] 1773940028384,7999780,566468,566468,3098624,Phase 3,Iteration 1
[monitor_data] 1773940029020,8000120,564621,564621,3098624,Phase 3,Iteration 1
[monitor_data] 1773940029656,8000120,564257,564257,3098624,Phase 3,Iteration 1
[monitor_data] 1773940030295,8000120,567425,567425,3098624,Phase 3,Iteration 1
[monitor_data] 1773940030927,8000624,565051,565051,3098624,Phase 3,Iteration 1
[monitor_data] 1773940031569,8000624,565140,565140,3098624,Phase 3,Iteration 1
[monitor_data] 1773940032206,8000624,560326,560326,1572864,Phase 3,Iteration 1
[monitor_data] 1773940032854,7896332,392131,392131,671744,Phase 4,Iteration 1
[monitor_data] 1773940033499,7896332,408398,408398,669696,Phase 4,Iteration 1
[monitor_data] 1773940034143,7896332,408394,408394,669696,Phase 4,Iteration 1
[monitor_data] 1773940034784,7896332,408398,408398,669696,Phase 4,Iteration 1
[monitor_data] 1773940035425,7896332,408407,408407,671744,Phase 4,Iteration 1
[monitor_data] 1773940036066,7896332,41760,41760,669696,Phase 4,Iteration 1
[monitor_data] 1773940036709,7529952,3695,3695,8192,Phase 4,Iteration 1
[monitor_data] 1773940037348,7458840,3310,3310,8192,Phase 4,Iteration 1
[monitor_data] 1773940037985,7458840,3694,3694,8192,Phase 4,Iteration 1
[monitor_data] 1773940038624,7458840,3694,3694,6144,Phase 4,Iteration 1
[monitor_data] 1773940039265,7458840,3721,3721,6144,Phase 4,Iteration 1
[monitor_data] 1773940039906,7458328,3181,3181,151552,Phase 1,Iteration 2
[monitor_data] 1773940040544,7458328,3246,3246,180224,Phase 1,Iteration 2
[monitor_data] 1773940041190,7458328,7885,7885,3057664,Phase 1,Iteration 2
[monitor_data] 1773940041841,7463188,129820,129820,5425152,Phase 1,Iteration 2
[monitor_data] 1773940042495,7463204,159835,159835,6791168,Phase 2,Iteration 2
[monitor_data] 1773940043140,7463208,135692,135692,6791168,Phase 2,Iteration 2
[monitor_data] 1773940043778,7463208,116296,116296,6789120,Phase 2,Iteration 2
[monitor_data] 1773940044421,7463820,224077,224077,6789120,Phase 2,Iteration 2
[monitor_data] 1773940045059,7502728,298599,298599,6789120,Phase 2,Iteration 2
[monitor_data] 1773940045700,7558252,303134,303134,6819840,Phase 3,Iteration 2
[monitor_data] 1773940046345,7560924,280414,280414,6819840,Phase 3,Iteration 2
[monitor_data] 1773940046988,7560924,257307,257307,6819840,Phase 3,Iteration 2
[monitor_data] 1773940047633,7560924,233418,233418,6819840,Phase 3,Iteration 2
[monitor_data] 1773940048281,7528724,323017,323017,6819840,Phase 3,Iteration 2
[monitor_data] 1773940048929,7533012,320681,320681,6762496,Phase 3,Iteration 2
[monitor_data] 1773940049571,7532500,336130,336130,6762496,Phase 3,Iteration 2
[monitor_data] 1773940050215,7535068,349433,349433,6762496,Phase 3,Iteration 2
[monitor_data] 1773940050858,7535068,326755,326755,6760448,Phase 3,Iteration 2
[monitor_data] 1773940051513,7535068,422395,422395,6760448,Phase 3,Iteration 2
[monitor_data] 1773940052155,7574064,425029,425029,6762496,Phase 3,Iteration 2
[monitor_data] 1773940052790,7574064,427959,427959,6762496,Phase 3,Iteration 2
[monitor_data] 1773940053437,7574064,425786,425786,6762496,Phase 3,Iteration 2
[monitor_data] 1773940054080,7574064,627916,627916,5830656,Phase 3,Iteration 2
[monitor_data] 1773940054738,7787124,487851,487851,5500928,Phase 3,Iteration 2
[monitor_data] 1773940055383,7748144,562165,562165,5500928,Phase 3,Iteration 2
[monitor_data] 1773940056025,7860500,571509,571509,5500928,Phase 3,Iteration 2
[monitor_data] 1773940056659,7861856,568595,568595,5500928,Phase 3,Iteration 2
[monitor_data] 1773940057296,7861856,567696,567696,5500928,Phase 3,Iteration 2
