[monitor_start] Monitoring PID 826909 at 0.0001s intervals
[monitor_header] timestamp_ms,rss_kb,gc_reserved_kb,gc_committed_kb,heap_kb,phase,iteration
[monitor_data] 1773946460984,15888,2490,2490,57344,,
[monitor_data] 1773946462429,95148,3606,3606,83968,,
[monitor_data] 1773946463069,146864,6860,6860,194560,Phase 1,Iteration 1
[monitor_data] 1773946463709,311256,9175,9175,800768,Phase 1,Iteration 1
[monitor_data] 1773946464352,938684,48829,48829,1996800,Phase 1,Iteration 1
[monitor_data] 1773946464998,2187632,46729,46729,3147776,Phase 1,Iteration 1
[monitor_data] 1773946465636,3342540,121437,121437,4339712,Phase 1,Iteration 1
[monitor_data] 1773946466279,4634724,169572,169572,5537792,Phase 1,Iteration 1
[monitor_data] 1773946466927,5851152,145740,145740,6754304,Phase 1,Iteration 1
[monitor_data] 1773946467570,7048268,157411,157411,6791168,Phase 2,Iteration 1
[monitor_data] 1773946468212,7029352,156148,156148,6791168,Phase 2,Iteration 1
[monitor_data] 1773946468846,7124140,289474,289474,6791168,Phase 2,Iteration 1
[monitor_data] 1773946469483,7190796,328174,328174,6791168,Phase 2,Iteration 1
[monitor_data] 1773946470123,7201636,304688,304688,6819840,Phase 2,Iteration 1
[monitor_data] 1773946470766,7230308,284688,284688,6821888,Phase 3,Iteration 1
[monitor_data] 1773946471414,7231752,260097,260097,6821888,Phase 3,Iteration 1
[monitor_data] 1773946472057,7208124,329387,329387,6821888,Phase 3,Iteration 1
[monitor_data] 1773946472695,7246096,328750,328750,6764544,Phase 3,Iteration 1
[monitor_data] 1773946473327,7246096,324708,324708,6764544,Phase 3,Iteration 1
[monitor_data] 1773946473965,7251236,369162,369162,6766592,Phase 3,Iteration 1
[monitor_data] 1773946474608,7275796,351291,351291,6766592,Phase 3,Iteration 1
[monitor_data] 1773946475249,7275796,352756,352756,6764544,Phase 3,Iteration 1
[monitor_data] 1773946475893,7353732,428346,428346,6764544,Phase 3,Iteration 1
[monitor_data] 1773946476529,7355404,428858,428858,6764544,Phase 3,Iteration 1
[monitor_data] 1773946477167,7355404,433877,433877,6764544,Phase 3,Iteration 1
[monitor_data] 1773946477806,7360652,421264,421264,6764544,Phase 3,Iteration 1
[monitor_data] 1773946478447,7360652,711054,711054,6225920,Phase 3,Iteration 1
[monitor_data] 1773946479108,7729540,608933,608933,6111232,Phase 3,Iteration 1
[monitor_data] 1773946479748,7735144,699881,699881,6109184,Phase 3,Iteration 1
[monitor_data] 1773946480387,7920760,710977,710977,6111232,Phase 3,Iteration 1
[monitor_data] 1773946481029,7922408,713437,713437,6111232,Phase 3,Iteration 1
[monitor_data] 1773946481666,7922408,712191,712191,6111232,Phase 3,Iteration 1
[monitor_data] 1773946482300,7922408,713340,713340,6111232,Phase 3,Iteration 1
[monitor_data] 1773946482939,7922408,713335,713335,6111232,Phase 3,Iteration 1
[monitor_data] 1773946483579,7922408,711436,711436,6111232,Phase 3,Iteration 1
[monitor_data] 1773946484219,7922408,709481,709481,6111232,Phase 3,Iteration 1
[monitor_data] 1773946484860,7922408,698032,698032,6111232,Phase 3,Iteration 1
[monitor_data] 1773946485505,7922408,714546,714546,4286464,Phase 3,Iteration 1
