[monitor_start] Monitoring PID 190533 at 0.0001s intervals
[monitor_header] timestamp_ms,rss_kb,gc_reserved_kb,gc_committed_kb,heap_kb,phase,iteration
[monitor_data] 1773941440297,15888,2489,2489,51200,,
[monitor_data] 1773941441736,95672,3537,3537,83968,,
[monitor_data] 1773941442372,151012,4752,4752,194560,Phase 1,Iteration 1
[monitor_data] 1773941443018,334076,9375,9375,851968,Phase 1,Iteration 1
[monitor_data] 1773941443654,994532,9787,9787,2045952,Phase 1,Iteration 1
[monitor_data] 1773941444295,2250576,54149,54149,3241984,Phase 1,Iteration 1
[monitor_data] 1773941444937,3446424,51377,51377,4444160,Phase 1,Iteration 1
[monitor_data] 1773941445577,4742920,184722,184722,5650432,Phase 1,Iteration 1
[monitor_data] 1773941446219,5999484,179075,179075,6791168,Phase 2,Iteration 1
[monitor_data] 1773941446857,7084684,154894,154894,6791168,Phase 2,Iteration 1
[monitor_data] 1773941447496,7084684,177623,177623,6789120,Phase 2,Iteration 1
[monitor_data] 1773941448137,7079428,176781,176781,6789120,Phase 2,Iteration 1
[monitor_data] 1773941448775,7171440,308005,308005,6789120,Phase 2,Iteration 1
[monitor_data] 1773941449414,7232572,326118,326118,6817792,Phase 2,Iteration 1
[monitor_data] 1773941450047,7261244,305415,305415,6819840,Phase 3,Iteration 1
[monitor_data] 1773941450683,7262664,281551,281551,6819840,Phase 3,Iteration 1
[monitor_data] 1773941451329,7262664,302996,302996,6819840,Phase 3,Iteration 1
[monitor_data] 1773941451978,7304680,345663,345663,6819840,Phase 3,Iteration 1
[monitor_data] 1773941452617,7305360,343269,343269,6762496,Phase 3,Iteration 1
[monitor_data] 1773941453247,7305360,339785,339785,6762496,Phase 3,Iteration 1
[monitor_data] 1773941453889,7309804,368075,368075,6762496,Phase 3,Iteration 1
[monitor_data] 1773941454525,7317364,345248,345248,6760448,Phase 3,Iteration 1
[monitor_data] 1773941455172,7317364,421107,421107,6760448,Phase 3,Iteration 1
[monitor_data] 1773941455807,7401872,422280,422280,6760448,Phase 3,Iteration 1
[monitor_data] 1773941456449,7402308,422507,422507,6762496,Phase 3,Iteration 1
[monitor_data] 1773941457088,7403080,422945,422945,6762496,Phase 3,Iteration 1
[monitor_data] 1773941457726,7403080,420672,420672,6762496,Phase 3,Iteration 1
[monitor_data] 1773941458365,7654516,595223,595223,5292032,Phase 3,Iteration 1
[monitor_data] 1773941459028,7635904,499862,499862,5273600,Phase 3,Iteration 1
[monitor_data] 1773941459669,7767140,581008,581008,5273600,Phase 3,Iteration 1
[monitor_data] 1773941460309,7785000,585687,585687,5273600,Phase 3,Iteration 1
[monitor_data] 1773941460945,7785820,583901,583901,5273600,Phase 3,Iteration 1
[monitor_data] 1773941461582,7785820,584348,584348,5273600,Phase 3,Iteration 1
[monitor_data] 1773941462215,7785820,584840,584840,5273600,Phase 3,Iteration 1
[monitor_data] 1773941462850,7785920,584421,584421,5273600,Phase 3,Iteration 1
[monitor_data] 1773941463490,7785984,582804,582804,5273600,Phase 3,Iteration 1
[monitor_data] 1773941464124,7785984,582466,582466,5273600,Phase 3,Iteration 1
[monitor_data] 1773941464758,7785984,579591,579591,5277696,Phase 3,Iteration 1
[monitor_data] 1773941465398,8012436,678550,678550,3291136,Phase 3,Iteration 1
[monitor_data] 1773941466054,8015156,578012,578012,3098624,Phase 3,Iteration 1
