[monitor_start] Monitoring PID 4143962 at 0.0001s intervals
[monitor_header] timestamp_ms,rss_kb,gc_reserved_kb,gc_committed_kb,heap_kb,phase,iteration
[monitor_data] 1773972642412,15884,2489,2489,57344,,
[monitor_data] 1773972643849,94276,3604,3604,83968,,
[monitor_data] 1773972644484,152712,6377,6377,192512,Phase 1,Iteration 1
[monitor_data] 1773972645124,317212,9322,9322,837632,Phase 1,Iteration 1
[monitor_data] 1773972645759,984116,49522,49522,2007040,Phase 1,Iteration 1
[monitor_data] 1773972646394,2203744,47970,47970,3207168,Phase 1,Iteration 1
[monitor_data] 1773972647041,3414604,47674,47674,4409344,Phase 1,Iteration 1
[monitor_data] 1773972647682,4716140,181481,181481,5601280,Phase 1,Iteration 1
[monitor_data] 1773972648323,5934856,157645,157645,6791168,Phase 2,Iteration 1
[monitor_data] 1773972648968,7067352,133139,133139,6791168,Phase 2,Iteration 1
[monitor_data] 1773972649616,7045704,163343,163343,6791168,Phase 2,Iteration 1
[monitor_data] 1773972650252,7047004,273026,273026,6791168,Phase 2,Iteration 1
[monitor_data] 1773972650892,7192396,335587,335587,6791168,Phase 2,Iteration 1
[monitor_data] 1773972651532,7220288,312686,312686,6819840,Phase 2,Iteration 1
[monitor_data] 1773972652169,7248960,291270,291270,6821888,Phase 3,Iteration 1
[monitor_data] 1773972652812,7250628,266906,266906,6821888,Phase 3,Iteration 1
[monitor_data] 1773972653458,7232632,335205,335205,6821888,Phase 3,Iteration 1
[monitor_data] 1773972654098,7271064,334685,334685,6821888,Phase 3,Iteration 1
[monitor_data] 1773972654739,7271064,330756,330756,6764544,Phase 3,Iteration 1
[monitor_data] 1773972655372,7271100,363829,363829,6766592,Phase 3,Iteration 1
[monitor_data] 1773972656013,7289376,360960,360960,6766592,Phase 3,Iteration 1
[monitor_data] 1773972656657,7289376,349176,349176,6764544,Phase 3,Iteration 1
[monitor_data] 1773972657298,7357124,429626,429626,6764544,Phase 3,Iteration 1
[monitor_data] 1773972657935,7358296,428215,428215,6764544,Phase 3,Iteration 1
[monitor_data] 1773972658573,7358296,434762,434762,6764544,Phase 3,Iteration 1
[monitor_data] 1773972659209,7362016,430866,430866,6764544,Phase 3,Iteration 1
[monitor_data] 1773972659849,7362016,760132,760132,6481920,Phase 3,Iteration 1
[monitor_data] 1773972660498,7719656,629569,629569,6072320,Phase 3,Iteration 1
[monitor_data] 1773972661150,7734876,623171,623171,6070272,Phase 3,Iteration 1
[monitor_data] 1773972661790,7893188,726493,726493,6072320,Phase 3,Iteration 1
[monitor_data] 1773972662427,7894116,730247,730247,6072320,Phase 3,Iteration 1
[monitor_data] 1773972663061,7894116,729883,729883,6072320,Phase 3,Iteration 1
[monitor_data] 1773972663698,7894116,730362,730362,6072320,Phase 3,Iteration 1
[monitor_data] 1773972664332,7894116,732695,732695,6072320,Phase 3,Iteration 1
[monitor_data] 1773972664975,7894924,732071,732071,6072320,Phase 3,Iteration 1
[monitor_data] 1773972665612,7894924,730099,730099,6072320,Phase 3,Iteration 1
[monitor_data] 1773972666248,7894924,723323,723323,6072320,Phase 3,Iteration 1
[monitor_data] 1773972666879,7894924,717463,717463,5709824,Phase 3,Iteration 1
[monitor_data] 1773972667518,7925836,594550,594550,3325952,Phase 3,Iteration 1
[monitor_data] 1773972668182,7875412,470291,470291,3098624,Phase 3,Iteration 1
[monitor_data] 1773972668820,7875412,562595,562595,3098624,Phase 3,Iteration 1
[monitor_data] 1773972669458,7928840,563437,563437,3098624,Phase 3,Iteration 1
[monitor_data] 1773972670096,7928840,563216,563216,3098624,Phase 3,Iteration 1
[monitor_data] 1773972670734,7928840,562788,562788,3098624,Phase 3,Iteration 1
[monitor_data] 1773972671373,7928840,564931,564931,3098624,Phase 3,Iteration 1
[monitor_data] 1773972672011,7928840,566874,566874,3098624,Phase 3,Iteration 1
[monitor_data] 1773972672650,7928840,564754,564754,3098624,Phase 3,Iteration 1
[monitor_data] 1773972673288,7928840,562323,562323,2639872,Phase 3,Iteration 1
[monitor_data] 1773972673934,7926808,419518,419518,673792,Phase 4,Iteration 1
[monitor_data] 1773972674574,7848972,392246,392246,671744,Phase 4,Iteration 1
[monitor_data] 1773972675211,7848972,408486,408486,671744,Phase 4,Iteration 1
[monitor_data] 1773972675852,7848972,408489,408489,671744,Phase 4,Iteration 1
[monitor_data] 1773972676485,7848972,408494,408494,673792,Phase 4,Iteration 1
[monitor_data] 1773972677123,7848972,408498,408498,673792,Phase 4,Iteration 1
[monitor_data] 1773972677759,7800976,40732,40732,10240,Phase 4,Iteration 1
[monitor_data] 1773972678393,7342004,3755,3755,10240,Phase 4,Iteration 1
[monitor_data] 1773972679033,7193572,3819,3819,8192,Phase 4,Iteration 1
[monitor_data] 1773972679671,7193604,3690,3690,8192,Phase 4,Iteration 1
[monitor_data] 1773972680308,7193604,3690,3690,8192,Phase 4,Iteration 1
[monitor_data] 1773972680946,7193620,3690,3690,8192,Phase 4,Iteration 1
[monitor_data] 1773972681581,7193620,3627,3627,180224,Phase 1,Iteration 2
[monitor_data] 1773972682223,7193108,3307,3307,3024896,Phase 1,Iteration 2
[monitor_data] 1773972682870,7198516,49049,49049,6791168,Phase 2,Iteration 2
[monitor_data] 1773972683516,7198592,49183,49183,6791168,Phase 2,Iteration 2
[monitor_data] 1773972684152,7198592,49183,49183,6791168,Phase 2,Iteration 2
[monitor_data] 1773972684789,7198592,54526,54526,6791168,Phase 2,Iteration 2
[monitor_data] 1773972685421,7198464,54499,54499,6791168,Phase 2,Iteration 2
[monitor_data] 1773972686068,7302908,282493,282493,6819840,Phase 2,Iteration 2
[monitor_data] 1773972686716,7374688,309316,309316,6821888,Phase 3,Iteration 2
[monitor_data] 1773972687362,7374688,286371,286371,6821888,Phase 3,Iteration 2
[monitor_data] 1773972688001,7374688,263066,263066,6821888,Phase 3,Iteration 2
[monitor_data] 1773972688643,7355896,239000,239000,6821888,Phase 3,Iteration 2
[monitor_data] 1773972689292,7355896,261358,261358,6764544,Phase 3,Iteration 2
[monitor_data] 1773972689930,7356836,259832,259832,6764544,Phase 3,Iteration 2
[monitor_data] 1773972690571,7356884,295927,295927,6764544,Phase 3,Iteration 2
