[monitor_start] Monitoring PID 1512271 at 0.0001s intervals
[monitor_header] timestamp_ms,rss_kb,gc_reserved_kb,gc_committed_kb,heap_kb,phase,iteration
[monitor_data] 1773984971860,15884,2490,2490,57344,,
[monitor_data] 1773984973316,98344,3602,3602,90112,,
[monitor_data] 1773984973949,148376,5009,5009,192512,Phase 1,Iteration 1
[monitor_data] 1773984974584,320972,9114,9114,813056,Phase 1,Iteration 1
[monitor_data] 1773984975216,951596,9093,9093,2015232,Phase 1,Iteration 1
[monitor_data] 1773984975856,2210004,51980,51980,3219456,Phase 1,Iteration 1
[monitor_data] 1773984976500,3423100,50286,50286,4450304,Phase 1,Iteration 1
[monitor_data] 1773984977145,4742640,185547,185547,5660672,Phase 1,Iteration 1
[monitor_data] 1773984977789,5996764,177340,177340,6793216,Phase 2,Iteration 1
[monitor_data] 1773984978426,7074460,153127,153127,6793216,Phase 2,Iteration 1
[monitor_data] 1773984979066,7074460,175958,175958,6793216,Phase 2,Iteration 1
[monitor_data] 1773984979700,7078032,175306,175306,6793216,Phase 2,Iteration 1
[monitor_data] 1773984980339,7159104,304032,304032,6793216,Phase 2,Iteration 1
[monitor_data] 1773984980985,7224420,326985,326985,6821888,Phase 2,Iteration 1
[monitor_data] 1773984981626,7253092,306968,306968,6823936,Phase 3,Iteration 1
[monitor_data] 1773984982268,7254784,283402,283402,6823936,Phase 3,Iteration 1
[monitor_data] 1773984982904,7254784,259354,259354,6823936,Phase 3,Iteration 1
[monitor_data] 1773984983553,7267000,346216,346216,6823936,Phase 3,Iteration 1
[monitor_data] 1773984984192,7269572,347280,347280,6766592,Phase 3,Iteration 1
[monitor_data] 1773984984827,7272496,343401,343401,6766592,Phase 3,Iteration 1
[monitor_data] 1773984985462,7280724,373052,373052,6766592,Phase 3,Iteration 1
[monitor_data] 1773984986103,7290760,351303,351303,6764544,Phase 3,Iteration 1
[monitor_data] 1773984986746,7291808,425962,425962,6764544,Phase 3,Iteration 1
[monitor_data] 1773984987386,7383452,437806,437806,6764544,Phase 3,Iteration 1
[monitor_data] 1773984988024,7398876,442576,442576,6766592,Phase 3,Iteration 1
[monitor_data] 1773984988667,7409904,458703,458703,6766592,Phase 3,Iteration 1
[monitor_data] 1773984989303,7414784,453962,453962,6766592,Phase 3,Iteration 1
[monitor_data] 1773984989941,7644028,603697,603697,5281792,Phase 3,Iteration 1
[monitor_data] 1773984990598,7685580,516470,516470,5279744,Phase 3,Iteration 1
[monitor_data] 1773984991237,7821660,609386,609386,5281792,Phase 3,Iteration 1
[monitor_data] 1773984991868,7838148,609539,609539,5281792,Phase 3,Iteration 1
[monitor_data] 1773984992507,7841484,608216,608216,5281792,Phase 3,Iteration 1
[monitor_data] 1773984993138,7860832,625249,625249,5281792,Phase 3,Iteration 1
[monitor_data] 1773984993772,7864020,624366,624366,5281792,Phase 3,Iteration 1
[monitor_data] 1773984994407,7866620,626595,626595,5281792,Phase 3,Iteration 1
[monitor_data] 1773984995047,7871080,626414,626414,5281792,Phase 3,Iteration 1
[monitor_data] 1773984995687,7908420,656960,656960,5281792,Phase 3,Iteration 1
[monitor_data] 1773984996330,7911024,645093,645093,5062656,Phase 3,Iteration 1
[monitor_data] 1773984996972,8101384,696242,696242,3244032,Phase 3,Iteration 1
[monitor_data] 1773984997629,8104100,602172,602172,3098624,Phase 3,Iteration 1
[monitor_data] 1773984998273,8104100,695859,695859,3098624,Phase 3,Iteration 1
[monitor_data] 1773984998912,8108324,696133,696133,3098624,Phase 3,Iteration 1
[monitor_data] 1773984999548,8108324,696266,696266,3098624,Phase 3,Iteration 1
[monitor_data] 1773985000186,8108324,698140,698140,3098624,Phase 3,Iteration 1
[monitor_data] 1773985000822,8108324,697705,697705,3098624,Phase 3,Iteration 1
[monitor_data] 1773985001464,8108324,696778,696778,3098624,Phase 3,Iteration 1
[monitor_data] 1773985002098,8108324,703864,703864,3098624,Phase 3,Iteration 1
[monitor_data] 1773985002735,8108324,702332,702332,2504704,Phase 3,Iteration 1
[monitor_data] 1773985003381,7999484,405601,405601,673792,Phase 4,Iteration 1
