[monitor_start] Monitoring PID 1185118 at 0.0001s intervals
[monitor_header] timestamp_ms,rss_kb,gc_reserved_kb,gc_committed_kb,heap_kb,phase,iteration
[monitor_data] 1774015468171,15880,2490,2490,55296,,
[monitor_data] 1774015469608,91812,3606,3606,79872,,
[monitor_data] 1774015470249,145636,4912,4912,192512,Phase 1,Iteration 1
[monitor_data] 1774015470888,305876,8921,8921,792576,Phase 1,Iteration 1
[monitor_data] 1774015471530,928016,43317,43317,1820672,Phase 1,Iteration 1
[monitor_data] 1774015472174,1998760,48183,48183,2816000,Phase 1,Iteration 1
[monitor_data] 1774015472815,3014376,48404,48404,4032512,Phase 1,Iteration 1
[monitor_data] 1774015473455,4313076,173996,173996,5251072,Phase 1,Iteration 1
[monitor_data] 1774015474103,5561188,150153,150153,6479872,Phase 1,Iteration 1
[monitor_data] 1774015474755,6793240,124955,124955,6793216,Phase 2,Iteration 1
[monitor_data] 1774015475401,7051208,156712,156712,6791168,Phase 2,Iteration 1
[monitor_data] 1774015476036,7051424,275098,275098,6791168,Phase 2,Iteration 1
[monitor_data] 1774015476681,7192284,334822,334822,6791168,Phase 2,Iteration 1
[monitor_data] 1774015477320,7218056,311589,311589,6819840,Phase 2,Iteration 1
[monitor_data] 1774015477958,7246728,288084,288084,6821888,Phase 3,Iteration 1
[monitor_data] 1774015478603,7248132,265471,265471,6821888,Phase 3,Iteration 1
[monitor_data] 1774015479244,7213076,333301,333301,6821888,Phase 3,Iteration 1
[monitor_data] 1774015479888,7259068,336663,336663,6764544,Phase 3,Iteration 1
[monitor_data] 1774015480531,7271864,335882,335882,6764544,Phase 3,Iteration 1
[monitor_data] 1774015481170,7275448,366998,366998,6766592,Phase 3,Iteration 1
[monitor_data] 1774015481815,7299144,366432,366432,6766592,Phase 3,Iteration 1
[monitor_data] 1774015482453,7299144,367422,367422,6764544,Phase 3,Iteration 1
[monitor_data] 1774015483095,7328720,460834,460834,6764544,Phase 3,Iteration 1
[monitor_data] 1774015483728,7412672,493711,493711,6764544,Phase 3,Iteration 1
[monitor_data] 1774015484362,7427348,493683,493683,6764544,Phase 3,Iteration 1
[monitor_data] 1774015485000,7437084,558642,558642,6764544,Phase 3,Iteration 1
[monitor_data] 1774015485640,7449224,793990,793990,6340608,Phase 3,Iteration 1
[monitor_data] 1774015486301,7724320,670420,670420,6119424,Phase 3,Iteration 1
[monitor_data] 1774015486949,7744368,759244,759244,6117376,Phase 3,Iteration 1
[monitor_data] 1774015487588,7949600,767124,767124,6119424,Phase 3,Iteration 1
[monitor_data] 1774015488225,7984856,772409,772409,6119424,Phase 3,Iteration 1
[monitor_data] 1774015488862,8014176,835360,835360,6119424,Phase 3,Iteration 1
[monitor_data] 1774015489499,8043504,836230,836230,6119424,Phase 3,Iteration 1
[monitor_data] 1774015490133,8071112,968847,968847,6119424,Phase 3,Iteration 1
[monitor_data] 1774015490765,8100540,967581,967581,6119424,Phase 3,Iteration 1
[monitor_data] 1774015491403,8138468,969833,969833,6119424,Phase 3,Iteration 1
[monitor_data] 1774015492041,8141984,954971,954971,5533696,Phase 3,Iteration 1
[monitor_data] 1774015492687,8007944,713958,713958,3211264,Phase 3,Iteration 1
[monitor_data] 1774015493342,7928228,604239,604239,3096576,Phase 3,Iteration 1
[monitor_data] 1774015493983,7932424,698063,698063,3098624,Phase 3,Iteration 1
[monitor_data] 1774015494617,7944988,698954,698954,3098624,Phase 3,Iteration 1
[monitor_data] 1774015495258,7957540,698587,698587,3098624,Phase 3,Iteration 1
[monitor_data] 1774015495891,7969132,696233,696233,3098624,Phase 3,Iteration 1
[monitor_data] 1774015496525,7980376,699207,699207,3098624,Phase 3,Iteration 1
[monitor_data] 1774015497167,7992404,699695,699695,3098624,Phase 3,Iteration 1
[monitor_data] 1774015497800,8004960,696873,696873,3098624,Phase 3,Iteration 1
[monitor_data] 1774015498438,8017500,560153,560153,1642496,Phase 3,Iteration 1
[monitor_data] 1774015499083,7928568,391959,391959,669696,Phase 3,Iteration 1
[monitor_data] 1774015499721,7783132,408463,408463,669696,Phase 3,Iteration 1
[monitor_data] 1774015500359,7783132,409978,409978,671744,Phase 4,Iteration 1
[monitor_data] 1774015501000,7783140,408576,408576,671744,Phase 4,Iteration 1
[monitor_data] 1774015501642,7783140,411265,411265,671744,Phase 4,Iteration 1
[monitor_data] 1774015502279,7783360,410610,410610,669696,Phase 4,Iteration 1
[monitor_data] 1774015502921,7417332,41940,41940,12288,Phase 4,Iteration 1
[monitor_data] 1774015503558,7263260,3748,3748,8192,Phase 4,Iteration 1
[monitor_data] 1774015504194,7202176,3682,3682,8192,Phase 4,Iteration 1
[monitor_data] 1774015504830,7202176,3682,3682,8192,Phase 4,Iteration 1
[monitor_data] 1774015505472,7202176,3618,3618,6144,Phase 4,Iteration 1
[monitor_data] 1774015506109,7201664,3169,3169,6144,Phase 4,Iteration 1
[monitor_data] 1774015506747,7201664,3169,3169,151552,Phase 1,Iteration 2
[monitor_data] 1774015507387,7201664,5054,5054,770048,Phase 1,Iteration 2
[monitor_data] 1774015508033,7208564,81101,81101,4642816,Phase 1,Iteration 2
[monitor_data] 1774015508682,7262068,81430,81430,6789120,Phase 2,Iteration 2
[monitor_data] 1774015509331,7262068,81436,81436,6789120,Phase 2,Iteration 2
[monitor_data] 1774015509968,7262068,81440,81440,6789120,Phase 2,Iteration 2
[monitor_data] 1774015510608,7262068,85051,85051,6789120,Phase 2,Iteration 2
[monitor_data] 1774015511243,7262068,227139,227139,6789120,Phase 2,Iteration 2
[monitor_data] 1774015511884,7377044,295240,295240,6819840,Phase 3,Iteration 2
[monitor_data] 1774015512536,7429352,300458,300458,6819840,Phase 3,Iteration 2
[monitor_data] 1774015513175,7429352,278452,278452,6819840,Phase 3,Iteration 2
[monitor_data] 1774015513811,7429352,255845,255845,6819840,Phase 3,Iteration 2
[monitor_data] 1774015514454,7429352,231746,231746,6819840,Phase 3,Iteration 2
[monitor_data] 1774015515091,7429352,291802,291802,6762496,Phase 3,Iteration 2
[monitor_data] 1774015515741,7394760,290366,290366,6762496,Phase 3,Iteration 2
[monitor_data] 1774015516385,7397756,324457,324457,6762496,Phase 3,Iteration 2
[monitor_data] 1774015517025,7412556,328566,328566,6762496,Phase 3,Iteration 2
[monitor_data] 1774015517667,7412556,307289,307289,6762496,Phase 3,Iteration 2
[monitor_data] 1774015518308,7412556,345457,345457,6762496,Phase 3,Iteration 2
[monitor_data] 1774015518958,7470280,440475,440475,6762496,Phase 3,Iteration 2
[monitor_data] 1774015519592,7527648,489148,489148,6762496,Phase 3,Iteration 2
[monitor_data] 1774015520229,7555156,487152,487152,6459392,Phase 3,Iteration 2
[monitor_data] 1774015520880,7655424,501728,501728,5863424,Phase 3,Iteration 2
[monitor_data] 1774015521524,7655424,551775,551775,5863424,Phase 3,Iteration 2
[monitor_data] 1774015522161,7807688,563077,563077,5863424,Phase 3,Iteration 2
[monitor_data] 1774015522799,7848848,595699,595699,5863424,Phase 3,Iteration 2
[monitor_data] 1774015523435,7874124,659317,659317,5863424,Phase 3,Iteration 2
[monitor_data] 1774015524069,7890856,659215,659215,5863424,Phase 3,Iteration 2
[monitor_data] 1774015524706,7915688,659380,659380,5863424,Phase 3,Iteration 2
[monitor_data] 1774015525344,8013852,795137,795137,5863424,Phase 3,Iteration 2
[monitor_data] 1774015525984,7962276,789195,789195,5863424,Phase 3,Iteration 2
[monitor_data] 1774015526626,7969048,876503,876503,4321280,Phase 3,Iteration 2
[monitor_data] 1774015527285,8107088,645519,645519,3102720,Phase 3,Iteration 2
[monitor_data] 1774015527938,8095488,617283,617283,3102720,Phase 3,Iteration 2
[monitor_data] 1774015528583,8125980,711671,711671,3102720,Phase 3,Iteration 2
[monitor_data] 1774015529220,8133240,711135,711135,3102720,Phase 3,Iteration 2
[monitor_data] 1774015529860,8139520,709688,709688,3102720,Phase 3,Iteration 2
[monitor_data] 1774015530497,8145200,712868,712868,3102720,Phase 3,Iteration 2
[monitor_data] 1774015531132,8153728,712114,712114,3102720,Phase 3,Iteration 2
[monitor_data] 1774015531769,8160064,776259,776259,3102720,Phase 3,Iteration 2
[monitor_data] 1774015532404,8204316,775077,775077,3102720,Phase 3,Iteration 2
[monitor_data] 1774015533042,8214680,484973,484973,669696,Phase 3,Iteration 2
[monitor_data] 1774015533689,8044000,391745,391745,667648,Phase 3,Iteration 2
[monitor_data] 1774015534329,8044000,408805,408805,669696,Phase 4,Iteration 2
[monitor_data] 1774015534969,8044000,409894,409894,669696,Phase 4,Iteration 2
[monitor_data] 1774015535612,8044000,407954,407954,669696,Phase 4,Iteration 2
[monitor_data] 1774015536252,8044000,409283,409283,669696,Phase 4,Iteration 2
[monitor_data] 1774015536887,8044000,408380,408380,641024,Phase 4,Iteration 2
[monitor_data] 1774015537522,7676692,39602,39602,6144,Phase 4,Iteration 2
[monitor_data] 1774015538157,7279876,3080,3080,6144,Phase 4,Iteration 2
[monitor_data] 1774015538798,7279876,3080,3080,6144,Phase 4,Iteration 2
[monitor_data] 1774015539432,7279876,3080,3080,6144,Phase 4,Iteration 2
[monitor_data] 1774015540070,7279876,3080,3080,6144,Phase 4,Iteration 2
[monitor_data] 1774015540709,7279876,3080,3080,6144,Phase 4,Iteration 2
[monitor_data] 1774015541350,7279876,3080,3080,151552,Phase 1,Iteration 3
[monitor_data] 1774015541991,7279876,3144,3144,1771520,Phase 1,Iteration 3
[monitor_data] 1774015542638,7279876,64060,64060,5939200,Phase 1,Iteration 3
[monitor_data] 1774015543291,7279876,64297,64297,6791168,Phase 2,Iteration 3
[monitor_data] 1774015543930,7279876,64311,64311,6791168,Phase 2,Iteration 3
[monitor_data] 1774015544565,7279876,64311,64311,6791168,Phase 2,Iteration 3
[monitor_data] 1774015545200,7279876,64311,64311,6791168,Phase 2,Iteration 3
[monitor_data] 1774015545834,7279880,69659,69659,6819840,Phase 2,Iteration 3
[monitor_data] 1774015546476,7396520,264439,264439,6821888,Phase 3,Iteration 3
[monitor_data] 1774015547121,7470164,314217,314217,6821888,Phase 3,Iteration 3
[monitor_data] 1774015547762,7481332,292481,292481,6821888,Phase 3,Iteration 3
[monitor_data] 1774015548400,7481332,269342,269342,6821888,Phase 3,Iteration 3
[monitor_data] 1774015549043,7481332,243324,243324,6821888,Phase 3,Iteration 3
[monitor_data] 1774015549683,7448668,218215,218215,6821888,Phase 3,Iteration 3
[monitor_data] 1774015550328,7447424,274646,274646,6764544,Phase 3,Iteration 3
[monitor_data] 1774015550963,7397580,297262,297262,6764544,Phase 3,Iteration 3
[monitor_data] 1774015551604,7397608,325783,325783,6764544,Phase 3,Iteration 3
[monitor_data] 1774015552250,7397608,306034,306034,6764544,Phase 3,Iteration 3
[monitor_data] 1774015552889,7397608,286748,286748,6764544,Phase 3,Iteration 3
[monitor_data] 1774015553541,7406400,363832,363832,6764544,Phase 3,Iteration 3
[monitor_data] 1774015554184,7434824,457920,457920,6764544,Phase 3,Iteration 3
[monitor_data] 1774015554824,7484220,490063,490063,6764544,Phase 3,Iteration 3
[monitor_data] 1774015555466,7564508,491793,491793,6043648,Phase 3,Iteration 3
[monitor_data] 1774015556120,7573220,351977,351977,6043648,Phase 3,Iteration 3
[monitor_data] 1774015556760,7701048,540971,540971,6043648,Phase 3,Iteration 3
[monitor_data] 1774015557401,7757196,572006,572006,6043648,Phase 3,Iteration 3
[monitor_data] 1774015558035,7788528,635724,635724,6043648,Phase 3,Iteration 3
[monitor_data] 1774015558669,7820456,638549,638549,6043648,Phase 3,Iteration 3
[monitor_data] 1774015559312,7850276,778098,778098,6043648,Phase 3,Iteration 3
[monitor_data] 1774015559949,7882964,777074,777074,6043648,Phase 3,Iteration 3
[monitor_data] 1774015560586,7902108,759899,759899,5826560,Phase 3,Iteration 3
[monitor_data] 1774015561236,8036468,723976,723976,2594816,Phase 3,Iteration 3
[monitor_data] 1774015561890,8037936,589774,589774,2463744,Phase 3,Iteration 3
