[monitor_start] Monitoring PID 2487464 at 0.0001s intervals
[monitor_header] timestamp_ms,rss_kb,gc_reserved_kb,gc_committed_kb,heap_kb,phase,iteration
[monitor_data] 1774025753584,15872,2487,2487,57344,,
[monitor_data] 1774025755029,90824,3591,3591,83968,,
[monitor_data] 1774025755661,144444,4861,4861,163840,Phase 1,Iteration 1
[monitor_data] 1774025756296,297592,9369,9369,518144,Phase 1,Iteration 1
[monitor_data] 1774025756937,649480,37655,37655,1675264,Phase 1,Iteration 1
[monitor_data] 1774025757576,1859540,37135,37135,2877440,Phase 1,Iteration 1
[monitor_data] 1774025758217,3061572,123285,123285,4077568,Phase 1,Iteration 1
[monitor_data] 1774025758859,4359064,130767,130767,5304320,Phase 1,Iteration 1
[monitor_data] 1774025759505,5582388,106556,106556,6504448,Phase 1,Iteration 1
[monitor_data] 1774025760146,6777396,128495,128495,6791168,Phase 2,Iteration 1
[monitor_data] 1774025760782,7011112,265441,265441,6791168,Phase 2,Iteration 1
[monitor_data] 1774025761425,7178076,330280,330280,6791168,Phase 2,Iteration 1
[monitor_data] 1774025762065,7208532,308556,308556,6791168,Phase 2,Iteration 1
[monitor_data] 1774025762703,7208532,285082,285082,6819840,Phase 2,Iteration 1
[monitor_data] 1774025763339,7237204,262077,262077,6821888,Phase 3,Iteration 1
[monitor_data] 1774025763973,7200656,282278,282278,6821888,Phase 3,Iteration 1
[monitor_data] 1774025764616,7218400,320584,320584,6764544,Phase 3,Iteration 1
[monitor_data] 1774025765252,7240480,326182,326182,6764544,Phase 3,Iteration 1
[monitor_data] 1774025765885,7245360,358283,358283,6764544,Phase 3,Iteration 1
[monitor_data] 1774025766531,7288880,362399,362399,6766592,Phase 3,Iteration 1
[monitor_data] 1774025767173,7292388,344078,344078,6766592,Phase 3,Iteration 1
[monitor_data] 1774025767814,7302664,382358,382358,6764544,Phase 3,Iteration 1
[monitor_data] 1774025768458,7383560,510203,510203,6764544,Phase 3,Iteration 1
[monitor_data] 1774025769095,7422480,509195,509195,6764544,Phase 3,Iteration 1
[monitor_data] 1774025769738,7436892,508625,508625,6764544,Phase 3,Iteration 1
[monitor_data] 1774025770378,7453064,742515,742515,6225920,Phase 3,Iteration 1
[monitor_data] 1774025771047,7644960,659153,659153,6217728,Phase 3,Iteration 1
[monitor_data] 1774025771683,7727224,734187,734187,6217728,Phase 3,Iteration 1
[monitor_data] 1774025772325,7857748,735953,735953,6217728,Phase 3,Iteration 1
[monitor_data] 1774025772963,7900488,824378,824378,6219776,Phase 3,Iteration 1
[monitor_data] 1774025773604,7945696,828428,828428,6219776,Phase 3,Iteration 1
[monitor_data] 1774025774240,7964048,827158,827158,6219776,Phase 3,Iteration 1
[monitor_data] 1774025774875,7986232,992550,992550,6219776,Phase 3,Iteration 1
[monitor_data] 1774025775511,8014920,992663,992663,6219776,Phase 3,Iteration 1
[monitor_data] 1774025776146,8046904,987768,987768,6219776,Phase 3,Iteration 1
[monitor_data] 1774025776784,8058052,930721,930721,5294080,Phase 3,Iteration 1
[monitor_data] 1774025777435,7940540,726675,726675,3098624,Phase 3,Iteration 1
[monitor_data] 1774025778094,7940568,643409,643409,3096576,Phase 3,Iteration 1
[monitor_data] 1774025778729,7955636,738147,738147,3096576,Phase 3,Iteration 1
[monitor_data] 1774025779365,7972488,737669,737669,3098624,Phase 3,Iteration 1
[monitor_data] 1774025780008,7989056,736661,736661,3098624,Phase 3,Iteration 1
[monitor_data] 1774025780648,8005540,736196,736196,3098624,Phase 3,Iteration 1
[monitor_data] 1774025781283,8020532,738756,738756,3098624,Phase 3,Iteration 1
[monitor_data] 1774025781922,8036964,738599,738599,3098624,Phase 3,Iteration 1
[monitor_data] 1774025782559,8053432,736575,736575,3098624,Phase 3,Iteration 1
[monitor_data] 1774025783201,8069776,533384,533384,1165312,Phase 3,Iteration 1
[monitor_data] 1774025783851,7944820,392613,392613,669696,Phase 3,Iteration 1
[monitor_data] 1774025784491,7851812,410437,410437,669696,Phase 3,Iteration 1
[monitor_data] 1774025785127,7851812,410639,410639,671744,Phase 4,Iteration 1
[monitor_data] 1774025785771,7851812,409397,409397,671744,Phase 4,Iteration 1
[monitor_data] 1774025786411,7851812,409393,409393,671744,Phase 4,Iteration 1
[monitor_data] 1774025787051,7851812,410199,410199,671744,Phase 4,Iteration 1
[monitor_data] 1774025787694,7484184,41229,41229,12288,Phase 4,Iteration 1
[monitor_data] 1774025788338,7348184,4105,4105,10240,Phase 4,Iteration 1
[monitor_data] 1774025788982,7282776,3959,3959,8192,Phase 4,Iteration 1
[monitor_data] 1774025789615,7282776,3961,3961,8192,Phase 4,Iteration 1
[monitor_data] 1774025790256,7282776,3971,3971,8192,Phase 4,Iteration 1
[monitor_data] 1774025790895,7282776,3958,3958,8192,Phase 4,Iteration 1
[monitor_data] 1774025791533,7282776,3958,3958,153600,Phase 1,Iteration 2
[monitor_data] 1774025792177,7282776,4105,4105,368640,Phase 1,Iteration 2
[monitor_data] 1774025792819,7283728,37388,37388,4438016,Phase 1,Iteration 2
[monitor_data] 1774025793468,7288212,37746,37746,6795264,Phase 2,Iteration 2
[monitor_data] 1774025794110,7289244,37765,37765,6795264,Phase 2,Iteration 2
[monitor_data] 1774025794751,7290016,43001,43001,6793216,Phase 2,Iteration 2
[monitor_data] 1774025795391,7290016,245012,245012,6793216,Phase 2,Iteration 2
[monitor_data] 1774025796037,7451184,318171,318171,6793216,Phase 2,Iteration 2
[monitor_data] 1774025796676,7486004,297390,297390,6823936,Phase 3,Iteration 2
[monitor_data] 1774025797318,7490100,275968,275968,6823936,Phase 3,Iteration 2
[monitor_data] 1774025797957,7490100,252676,252676,6823936,Phase 3,Iteration 2
[monitor_data] 1774025798590,7490100,228138,228138,6823936,Phase 3,Iteration 2
[monitor_data] 1774025799233,7490100,249843,249843,6764544,Phase 3,Iteration 2
[monitor_data] 1774025799871,7490104,249657,249657,6766592,Phase 3,Iteration 2
[monitor_data] 1774025800516,7490196,315588,315588,6766592,Phase 3,Iteration 2
[monitor_data] 1774025801160,7490196,313097,313097,6766592,Phase 3,Iteration 2
[monitor_data] 1774025801803,7490196,290558,290558,6766592,Phase 3,Iteration 2
[monitor_data] 1774025802442,7490196,264500,264500,6766592,Phase 3,Iteration 2
[monitor_data] 1774025803086,7490196,390528,390528,6764544,Phase 3,Iteration 2
[monitor_data] 1774025803731,7496688,444954,444954,6764544,Phase 3,Iteration 2
[monitor_data] 1774025804372,7519968,551884,551884,6567936,Phase 3,Iteration 2
[monitor_data] 1774025805022,7579804,519743,519743,6565888,Phase 3,Iteration 2
[monitor_data] 1774025805664,7715988,550545,550545,6565888,Phase 3,Iteration 2
[monitor_data] 1774025806305,7785004,589738,589738,6567936,Phase 3,Iteration 2
[monitor_data] 1774025806945,7830088,680235,680235,6567936,Phase 3,Iteration 2
[monitor_data] 1774025807584,7875192,683774,683774,6567936,Phase 3,Iteration 2
[monitor_data] 1774025808223,7917384,848421,848421,6567936,Phase 3,Iteration 2
[monitor_data] 1774025808860,7964380,845079,845079,6567936,Phase 3,Iteration 2
[monitor_data] 1774025809501,7992892,835882,835882,6567936,Phase 3,Iteration 2
[monitor_data] 1774025810139,7992896,974319,974319,5095424,Phase 3,Iteration 2
[monitor_data] 1774025810788,8042700,709566,709566,3098624,Phase 3,Iteration 2
[monitor_data] 1774025811446,7965960,665248,665248,3096576,Phase 3,Iteration 2
[monitor_data] 1774025812085,8008792,760279,760279,3096576,Phase 3,Iteration 2
[monitor_data] 1774025812725,8024880,758821,758821,3098624,Phase 3,Iteration 2
[monitor_data] 1774025813366,8041424,757817,757817,3098624,Phase 3,Iteration 2
[monitor_data] 1774025814001,8057788,759054,759054,3098624,Phase 3,Iteration 2
[monitor_data] 1774025814641,8073000,761465,761465,3098624,Phase 3,Iteration 2
[monitor_data] 1774025815284,8089468,760009,760009,3098624,Phase 3,Iteration 2
[monitor_data] 1774025815924,8106388,757587,757587,3098624,Phase 3,Iteration 2
[monitor_data] 1774025816565,8120244,498010,498010,669696,Phase 3,Iteration 2
[monitor_data] 1774025817214,7929200,391583,391583,667648,Phase 3,Iteration 2
[monitor_data] 1774025817853,7929200,412304,412304,667648,Phase 3,Iteration 2
[monitor_data] 1774025818489,7929200,411244,411244,669696,Phase 4,Iteration 2
[monitor_data] 1774025819122,7929200,407903,407903,669696,Phase 4,Iteration 2
[monitor_data] 1774025819760,7929200,412486,412486,669696,Phase 4,Iteration 2
[monitor_data] 1774025820399,7929200,410177,410177,641024,Phase 4,Iteration 2
[monitor_data] 1774025821039,7561892,39416,39416,6144,Phase 4,Iteration 2
[monitor_data] 1774025821679,7441244,2791,2791,6144,Phase 4,Iteration 2
[monitor_data] 1774025822317,7441244,2763,2763,6144,Phase 4,Iteration 2
[monitor_data] 1774025822955,7441244,2791,2791,6144,Phase 4,Iteration 2
[monitor_data] 1774025823591,7441244,2766,2766,6144,Phase 4,Iteration 2
[monitor_data] 1774025824234,7441244,2766,2766,6144,Phase 4,Iteration 2
[monitor_data] 1774025824872,7441244,2817,2817,151552,Phase 1,Iteration 3
[monitor_data] 1774025825513,7441244,2856,2856,1056768,Phase 1,Iteration 3
[monitor_data] 1774025826158,7441244,53430,53430,5271552,Phase 1,Iteration 3
[monitor_data] 1774025826809,7441244,53718,53718,6791168,Phase 2,Iteration 3
[monitor_data] 1774025827452,7441244,53722,53722,6791168,Phase 2,Iteration 3
[monitor_data] 1774025828090,7441244,53719,53719,6791168,Phase 2,Iteration 3
[monitor_data] 1774025828726,7441244,59094,59094,6791168,Phase 2,Iteration 3
[monitor_data] 1774025829362,7441244,216008,216008,6791168,Phase 2,Iteration 3
[monitor_data] 1774025830008,7519044,287865,287865,6821888,Phase 3,Iteration 3
[monitor_data] 1774025830654,7583264,307458,307458,6821888,Phase 3,Iteration 3
[monitor_data] 1774025831292,7583264,284504,284504,6821888,Phase 3,Iteration 3
[monitor_data] 1774025831927,7583264,261320,261320,6821888,Phase 3,Iteration 3
