[monitor_start] Monitoring PID 2064513 at 0.0001s intervals
[monitor_header] timestamp_ms,rss_kb,gc_reserved_kb,gc_committed_kb,heap_kb,phase,iteration
[monitor_data] 1774022412761,15876,2489,2489,53248,,
[monitor_data] 1774022414215,92916,3622,3622,114688,,
[monitor_data] 1774022414869,121908,6191,6191,200704,Phase 1,Iteration 1
[monitor_data] 1774022415514,291480,9587,9587,434176,Phase 1,Iteration 1
[monitor_data] 1774022416153,551416,38614,38614,1601536,Phase 1,Iteration 1
[monitor_data] 1774022416796,1745096,31764,31764,2766848,Phase 1,Iteration 1
[monitor_data] 1774022417433,2987552,126278,126278,3962880,Phase 1,Iteration 1
[monitor_data] 1774022418076,4231352,110415,110415,5156864,Phase 1,Iteration 1
[monitor_data] 1774022418713,5426656,113964,113964,6352896,Phase 1,Iteration 1
[monitor_data] 1774022419356,6623752,111998,111998,6795264,Phase 2,Iteration 1
[monitor_data] 1774022419995,7139720,296027,296027,6795264,Phase 2,Iteration 1
[monitor_data] 1774022420639,7205064,316857,316857,6795264,Phase 2,Iteration 1
[monitor_data] 1774022421275,7205064,293782,293782,6795264,Phase 2,Iteration 1
[monitor_data] 1774022421911,7205064,270659,270659,6795264,Phase 2,Iteration 1
[monitor_data] 1774022422552,7205064,247433,247433,6825984,Phase 3,Iteration 1
[monitor_data] 1774022423200,7191988,299374,299374,6825984,Phase 3,Iteration 1
[monitor_data] 1774022423836,7213948,295654,295654,6764544,Phase 3,Iteration 1
[monitor_data] 1774022424476,7213960,310228,310228,6764544,Phase 3,Iteration 1
[monitor_data] 1774022425112,7254536,345014,345014,6764544,Phase 3,Iteration 1
[monitor_data] 1774022425747,7263056,322645,322645,6766592,Phase 3,Iteration 1
[monitor_data] 1774022426389,7266376,303680,303680,6764544,Phase 3,Iteration 1
[monitor_data] 1774022427038,7273464,426626,426626,6764544,Phase 3,Iteration 1
[monitor_data] 1774022427681,7334668,426896,426896,6764544,Phase 3,Iteration 1
[monitor_data] 1774022428318,7334668,426905,426905,6764544,Phase 3,Iteration 1
[monitor_data] 1774022428956,7334668,421273,421273,6543360,Phase 3,Iteration 1
[monitor_data] 1774022429609,7574932,556556,556556,6279168,Phase 3,Iteration 1
[monitor_data] 1774022430259,7578196,623419,623419,6277120,Phase 3,Iteration 1
[monitor_data] 1774022430896,7762704,625362,625362,6277120,Phase 3,Iteration 1
[monitor_data] 1774022431537,7762704,624108,624108,6277120,Phase 3,Iteration 1
[monitor_data] 1774022432176,7762704,626235,626235,6279168,Phase 3,Iteration 1
[monitor_data] 1774022432821,7769176,637100,637100,6279168,Phase 3,Iteration 1
[monitor_data] 1774022433457,7769176,635568,635568,6279168,Phase 3,Iteration 1
[monitor_data] 1774022434093,7769176,635289,635289,6279168,Phase 3,Iteration 1
[monitor_data] 1774022434730,7769176,629366,629366,6279168,Phase 3,Iteration 1
[monitor_data] 1774022435374,7769176,622540,622540,6279168,Phase 3,Iteration 1
[monitor_data] 1774022436020,7921008,674738,674738,3823616,Phase 3,Iteration 1
[monitor_data] 1774022436676,7921052,483343,483343,3098624,Phase 3,Iteration 1
[monitor_data] 1774022437325,7921052,576124,576124,3096576,Phase 3,Iteration 1
[monitor_data] 1774022437963,7930820,580026,580026,3096576,Phase 3,Iteration 1
[monitor_data] 1774022438601,7930820,577057,577057,3098624,Phase 3,Iteration 1
[monitor_data] 1774022439242,7930820,575557,575557,3098624,Phase 3,Iteration 1
[monitor_data] 1774022439883,7930820,578027,578027,3098624,Phase 3,Iteration 1
[monitor_data] 1774022440518,7930820,576684,576684,3098624,Phase 3,Iteration 1
[monitor_data] 1774022441155,7930820,576338,576338,3098624,Phase 3,Iteration 1
[monitor_data] 1774022441791,7930820,575366,575366,3098624,Phase 3,Iteration 1
[monitor_data] 1774022442436,7915812,459510,459510,671744,Phase 3,Iteration 1
[monitor_data] 1774022443076,7851320,392104,392104,671744,Phase 3,Iteration 1
[monitor_data] 1774022443712,7868228,411247,411247,671744,Phase 3,Iteration 1
[monitor_data] 1774022444352,7869292,410130,410130,673792,Phase 4,Iteration 1
[monitor_data] 1774022444987,7869292,409833,409833,673792,Phase 4,Iteration 1
[monitor_data] 1774022445626,7869804,413642,413642,673792,Phase 4,Iteration 1
[monitor_data] 1774022446268,7870760,410516,410516,669696,Phase 4,Iteration 1
[monitor_data] 1774022446909,7504028,41316,41316,10240,Phase 4,Iteration 1
[monitor_data] 1774022447545,7357348,3827,3827,10240,Phase 4,Iteration 1
[monitor_data] 1774022448180,7357348,3635,3635,6144,Phase 4,Iteration 1
[monitor_data] 1774022448815,7357348,3186,3186,6144,Phase 4,Iteration 1
[monitor_data] 1774022449452,7356836,3186,3186,6144,Phase 4,Iteration 1
[monitor_data] 1774022450092,7356836,3186,3186,6144,Phase 4,Iteration 1
[monitor_data] 1774022450735,7356836,3186,3186,151552,Phase 1,Iteration 2
[monitor_data] 1774022451378,7356836,3251,3251,782336,Phase 1,Iteration 2
[monitor_data] 1774022452018,7361996,25149,25149,5001216,Phase 1,Iteration 2
[monitor_data] 1774022452672,7363232,25459,25459,6791168,Phase 2,Iteration 2
[monitor_data] 1774022453310,7368188,29869,29869,6791168,Phase 2,Iteration 2
[monitor_data] 1774022453951,7452048,249391,249391,6791168,Phase 2,Iteration 2
[monitor_data] 1774022454588,7530568,316052,316052,6791168,Phase 2,Iteration 2
[monitor_data] 1774022455227,7559424,293098,293098,6791168,Phase 2,Iteration 2
[monitor_data] 1774022455868,7559424,270125,270125,6821888,Phase 3,Iteration 2
[monitor_data] 1774022456509,7559664,246967,246967,6821888,Phase 3,Iteration 2
[monitor_data] 1774022457151,7559664,222407,222407,6793216,Phase 3,Iteration 2
[monitor_data] 1774022457792,7526532,236037,236037,6764544,Phase 3,Iteration 2
[monitor_data] 1774022458430,7527044,261945,261945,6764544,Phase 3,Iteration 2
[monitor_data] 1774022459073,7527092,316520,316520,6766592,Phase 3,Iteration 2
[monitor_data] 1774022459713,7527092,297648,297648,6766592,Phase 3,Iteration 2
[monitor_data] 1774022460346,7527092,275219,275219,6766592,Phase 3,Iteration 2
[monitor_data] 1774022460989,7527092,251604,251604,6766592,Phase 3,Iteration 2
[monitor_data] 1774022461637,7527092,401196,401196,6764544,Phase 3,Iteration 2
[monitor_data] 1774022462288,7571476,422836,422836,6764544,Phase 3,Iteration 2
[monitor_data] 1774022462930,7571500,459596,459596,6633472,Phase 3,Iteration 2
[monitor_data] 1774022463574,7635208,478406,478406,6631424,Phase 3,Iteration 2
[monitor_data] 1774022464210,7765956,482138,482138,6631424,Phase 3,Iteration 2
[monitor_data] 1774022464849,7768460,479825,479825,6631424,Phase 3,Iteration 2
[monitor_data] 1774022465485,7768460,480211,480211,6633472,Phase 3,Iteration 2
[monitor_data] 1774022466131,7768460,487707,487707,6633472,Phase 3,Iteration 2
[monitor_data] 1774022466773,7768460,488017,488017,6633472,Phase 3,Iteration 2
[monitor_data] 1774022467410,7768460,485832,485832,6633472,Phase 3,Iteration 2
[monitor_data] 1774022468047,7768460,477554,477554,6633472,Phase 3,Iteration 2
[monitor_data] 1774022468690,7768460,760718,760718,4489216,Phase 3,Iteration 2
[monitor_data] 1774022469349,8109668,510701,510701,3098624,Phase 3,Iteration 2
[monitor_data] 1774022469999,8098024,505543,505543,3096576,Phase 3,Iteration 2
[monitor_data] 1774022470639,8110628,598926,598926,3096576,Phase 3,Iteration 2
[monitor_data] 1774022471274,8111088,598794,598794,3096576,Phase 3,Iteration 2
[monitor_data] 1774022471909,8111188,597496,597496,3096576,Phase 3,Iteration 2
[monitor_data] 1774022472546,8111188,599099,599099,3098624,Phase 3,Iteration 2
[monitor_data] 1774022473188,8111608,600760,600760,3098624,Phase 3,Iteration 2
[monitor_data] 1774022473823,8112012,599055,599055,3098624,Phase 3,Iteration 2
[monitor_data] 1774022474461,8112012,597260,597260,3098624,Phase 3,Iteration 2
[monitor_data] 1774022475100,8112012,491938,491938,669696,Phase 3,Iteration 2
[monitor_data] 1774022475748,7989248,389932,389932,667648,Phase 3,Iteration 2
[monitor_data] 1774022476387,7989248,408334,408334,667648,Phase 3,Iteration 2
[monitor_data] 1774022477028,7989248,407721,407721,667648,Phase 3,Iteration 2
