[monitor_start] Monitoring PID 863677 at 0.0001s intervals
[monitor_header] timestamp_ms,rss_kb,gc_reserved_kb,gc_committed_kb,heap_kb,phase,iteration
[monitor_data] 1774012956862,15884,2489,2489,53248,,
[monitor_data] 1774012958324,92116,3525,3525,79872,,
[monitor_data] 1774012958971,121740,5299,5299,192512,Phase 1,Iteration 1
[monitor_data] 1774012959612,304188,9374,9374,655360,Phase 1,Iteration 1
[monitor_data] 1774012960251,794504,46096,46096,1851392,Phase 1,Iteration 1
[monitor_data] 1774012960896,2036536,40197,40197,3059712,Phase 1,Iteration 1
[monitor_data] 1774012961539,3246480,126817,126817,4270080,Phase 1,Iteration 1
[monitor_data] 1774012962181,4567992,144657,144657,5496832,Phase 1,Iteration 1
[monitor_data] 1774012962829,5794468,120280,120280,6721536,Phase 1,Iteration 1
[monitor_data] 1774012963476,7016812,139057,139057,6791168,Phase 2,Iteration 1
[monitor_data] 1774012964113,7034980,250043,250043,6791168,Phase 2,Iteration 1
[monitor_data] 1774012964747,7169356,317268,317268,6791168,Phase 2,Iteration 1
[monitor_data] 1774012965387,7216136,315463,315463,6791168,Phase 2,Iteration 1
[monitor_data] 1774012966027,7216136,292005,292005,6819840,Phase 2,Iteration 1
[monitor_data] 1774012966665,7244816,268796,268796,6821888,Phase 3,Iteration 1
[monitor_data] 1774012967310,7245956,286909,286909,6821888,Phase 3,Iteration 1
[monitor_data] 1774012967954,7281008,318784,318784,6821888,Phase 3,Iteration 1
[monitor_data] 1774012968593,7282976,315170,315170,6762496,Phase 3,Iteration 1
[monitor_data] 1774012969235,7283072,334642,334642,6762496,Phase 3,Iteration 1
[monitor_data] 1774012969875,7303020,355925,355925,6764544,Phase 3,Iteration 1
[monitor_data] 1774012970511,7306692,333787,333787,6764544,Phase 3,Iteration 1
[monitor_data] 1774012971150,7291188,359750,359750,6762496,Phase 3,Iteration 1
[monitor_data] 1774012971790,7363768,435290,435290,6762496,Phase 3,Iteration 1
[monitor_data] 1774012972427,7385864,443426,443426,6762496,Phase 3,Iteration 1
[monitor_data] 1774012973068,7386656,444940,444940,6762496,Phase 3,Iteration 1
[monitor_data] 1774012973707,7406664,453641,453641,6604800,Phase 3,Iteration 1
[monitor_data] 1774012974352,7693032,613498,613498,6176768,Phase 3,Iteration 1
[monitor_data] 1774012975010,7738692,606013,606013,6174720,Phase 3,Iteration 1
[monitor_data] 1774012975652,7925772,690116,690116,6174720,Phase 3,Iteration 1
[monitor_data] 1774012976296,7930592,699455,699455,6176768,Phase 3,Iteration 1
[monitor_data] 1774012976928,7956168,714226,714226,6176768,Phase 3,Iteration 1
[monitor_data] 1774012977565,7963560,715458,715458,6176768,Phase 3,Iteration 1
[monitor_data] 1774012978205,7965048,716954,716954,6176768,Phase 3,Iteration 1
[monitor_data] 1774012978847,8003472,749170,749170,6176768,Phase 3,Iteration 1
[monitor_data] 1774012979489,8009524,747856,747856,6176768,Phase 3,Iteration 1
[monitor_data] 1774012980123,8014736,735332,735332,6176768,Phase 3,Iteration 1
[monitor_data] 1774012980762,8014740,759146,759146,4399104,Phase 3,Iteration 1
[monitor_data] 1774012981419,8062324,531237,531237,3098624,Phase 3,Iteration 1
[monitor_data] 1774012982073,7934904,509721,509721,3096576,Phase 3,Iteration 1
[monitor_data] 1774012982716,7982476,604232,604232,3098624,Phase 3,Iteration 1
[monitor_data] 1774012983359,7983520,603118,603118,3098624,Phase 3,Iteration 1
[monitor_data] 1774012984002,7983520,602529,602529,3098624,Phase 3,Iteration 1
[monitor_data] 1774012984646,7983520,603491,603491,3098624,Phase 3,Iteration 1
[monitor_data] 1774012985288,7983884,606244,606244,3098624,Phase 3,Iteration 1
[monitor_data] 1774012985924,7984660,604342,604342,3098624,Phase 3,Iteration 1
[monitor_data] 1774012986560,7984660,602451,602451,3098624,Phase 3,Iteration 1
[monitor_data] 1774012987201,7984660,560884,560884,1615872,Phase 3,Iteration 1
[monitor_data] 1774012987848,7976556,392614,392614,669696,Phase 3,Iteration 1
[monitor_data] 1774012988490,7866176,410715,410715,671744,Phase 4,Iteration 1
[monitor_data] 1774012989130,7866200,411115,411115,671744,Phase 4,Iteration 1
[monitor_data] 1774012989772,7866200,410690,410690,671744,Phase 4,Iteration 1
[monitor_data] 1774012990410,7866200,413035,413035,671744,Phase 4,Iteration 1
[monitor_data] 1774012991050,7866200,410443,410443,671744,Phase 4,Iteration 1
[monitor_data] 1774012991688,7497916,40531,40531,12288,Phase 4,Iteration 1
[monitor_data] 1774012992321,7318072,4068,4068,10240,Phase 4,Iteration 1
[monitor_data] 1774012992963,7318200,3809,3809,8192,Phase 4,Iteration 1
[monitor_data] 1774012993606,7318200,3809,3809,8192,Phase 4,Iteration 1
[monitor_data] 1774012994241,7318200,3809,3809,8192,Phase 4,Iteration 1
[monitor_data] 1774012994874,7318200,3809,3809,8192,Phase 4,Iteration 1
[monitor_data] 1774012995512,7318200,4002,4002,184320,Phase 1,Iteration 2
[monitor_data] 1774012996155,7318200,8720,8720,2471936,Phase 1,Iteration 2
[monitor_data] 1774012996803,7326252,134955,134955,6078464,Phase 1,Iteration 2
[monitor_data] 1774012997456,7357272,183980,183980,6797312,Phase 2,Iteration 2
[monitor_data] 1774012998098,7376724,159232,159232,6797312,Phase 2,Iteration 2
[monitor_data] 1774012998741,7376724,132913,132913,6793216,Phase 2,Iteration 2
[monitor_data] 1774012999379,7376728,130556,130556,6793216,Phase 2,Iteration 2
[monitor_data] 1774013000020,7394860,273038,273038,6821888,Phase 2,Iteration 2
[monitor_data] 1774013000659,7437656,310735,310735,6823936,Phase 3,Iteration 2
[monitor_data] 1774013001304,7440812,287861,287861,6823936,Phase 3,Iteration 2
[monitor_data] 1774013001944,7440812,264896,264896,6823936,Phase 3,Iteration 2
[monitor_data] 1774013002583,7440812,241253,241253,6823936,Phase 3,Iteration 2
[monitor_data] 1774013003233,7440812,216727,216727,6823936,Phase 3,Iteration 2
[monitor_data] 1774013003884,7444572,337508,337508,6766592,Phase 3,Iteration 2
[monitor_data] 1774013004522,7444092,336211,336211,6766592,Phase 3,Iteration 2
[monitor_data] 1774013005168,7454500,363523,363523,6766592,Phase 3,Iteration 2
[monitor_data] 1774013005810,7455664,340878,340878,6764544,Phase 3,Iteration 2
[monitor_data] 1774013006454,7457200,423879,423879,6764544,Phase 3,Iteration 2
[monitor_data] 1774013007095,7512576,445686,445686,6766592,Phase 3,Iteration 2
[monitor_data] 1774013007731,7521316,462099,462099,6766592,Phase 3,Iteration 2
[monitor_data] 1774013008363,7534188,461328,461328,6766592,Phase 3,Iteration 2
[monitor_data] 1774013009003,7535784,453880,453880,6537216,Phase 3,Iteration 2
[monitor_data] 1774013009650,7763848,556883,556883,5332992,Phase 3,Iteration 2
[monitor_data] 1774013010309,7792484,513718,513718,5330944,Phase 3,Iteration 2
[monitor_data] 1774013010944,7937356,594220,594220,5330944,Phase 3,Iteration 2
[monitor_data] 1774013011576,7939172,593551,593551,5330944,Phase 3,Iteration 2
[monitor_data] 1774013012212,7939172,591640,591640,5330944,Phase 3,Iteration 2
[monitor_data] 1774013012849,7955836,608072,608072,5330944,Phase 3,Iteration 2
[monitor_data] 1774013013491,7959536,614702,614702,5332992,Phase 3,Iteration 2
[monitor_data] 1774013014134,7964668,614477,614477,5332992,Phase 3,Iteration 2
[monitor_data] 1774013014771,7969928,645145,645145,5332992,Phase 3,Iteration 2
[monitor_data] 1774013015405,8007604,639515,639515,5298176,Phase 3,Iteration 2
[monitor_data] 1774013016055,8203708,659210,659210,2048000,Phase 3,Iteration 2
[monitor_data] 1774013016707,8203708,545631,545631,1882112,Phase 3,Iteration 2
[monitor_data] 1774013017352,8203780,599918,599918,1882112,Phase 3,Iteration 2
[monitor_data] 1774013017991,8203788,601252,601252,1882112,Phase 3,Iteration 2
[monitor_data] 1774013018633,8203788,600059,600059,1882112,Phase 3,Iteration 2
[monitor_data] 1774013019268,8203788,600364,600364,1882112,Phase 3,Iteration 2
[monitor_data] 1774013019911,8203788,602883,602883,1882112,Phase 3,Iteration 2
[monitor_data] 1774013020554,8203788,611410,611410,1882112,Phase 3,Iteration 2
[monitor_data] 1774013021188,8207780,608661,608661,1882112,Phase 3,Iteration 2
[monitor_data] 1774013021826,8208440,501220,501220,636928,Phase 3,Iteration 2
[monitor_data] 1774013022472,8108800,453233,453233,636928,Phase 4,Iteration 2
[monitor_data] 1774013023111,8108800,469431,469431,636928,Phase 4,Iteration 2
[monitor_data] 1774013023751,8108800,469435,469435,636928,Phase 4,Iteration 2
[monitor_data] 1774013024385,8108800,469435,469435,638976,Phase 4,Iteration 2
[monitor_data] 1774013025024,8108800,469435,469435,638976,Phase 4,Iteration 2
[monitor_data] 1774013025666,7678436,39058,39058,8192,Phase 4,Iteration 2
[monitor_data] 1774013026304,7546236,3881,3881,8192,Phase 4,Iteration 2
[monitor_data] 1774013026942,7546172,3817,3817,8192,Phase 4,Iteration 2
[monitor_data] 1774013027581,7546172,3817,3817,8192,Phase 4,Iteration 2
[monitor_data] 1774013028219,7546172,3817,3817,8192,Phase 4,Iteration 2
[monitor_data] 1774013028859,7546172,3817,3817,8192,Phase 4,Iteration 2
[monitor_data] 1774013029500,7546172,3817,3817,153600,Phase 1,Iteration 3
[monitor_data] 1774013030137,7546172,4010,4010,184320,Phase 1,Iteration 3
[monitor_data] 1774013030776,7546172,27765,27765,3770368,Phase 1,Iteration 3
[monitor_data] 1774013031421,7546172,28179,28179,6795264,Phase 2,Iteration 3
[monitor_data] 1774013032066,7546172,32696,32696,6793216,Phase 2,Iteration 3
[monitor_data] 1774013032701,7546172,32541,32541,6793216,Phase 2,Iteration 3
[monitor_data] 1774013033344,7577008,270165,270165,6793216,Phase 2,Iteration 3
[monitor_data] 1774013033985,7641740,308438,308438,6793216,Phase 2,Iteration 3
[monitor_data] 1774013034630,7648104,282731,282731,6821888,Phase 2,Iteration 3
[monitor_data] 1774013035276,7648104,261427,261427,6823936,Phase 3,Iteration 3
[monitor_data] 1774013035916,7648104,239478,239478,6823936,Phase 3,Iteration 3
[monitor_data] 1774013036556,7616592,217573,217573,6795264,Phase 3,Iteration 3
