[monitor_start] Monitoring PID 356966 at 0.0001s intervals
[monitor_header] timestamp_ms,rss_kb,gc_reserved_kb,gc_committed_kb,heap_kb,phase,iteration
[monitor_data] 1773942755418,15876,2483,2483,53248,,
[monitor_data] 1773942756886,89096,3522,3522,81920,,
[monitor_data] 1773942757520,139036,4672,4672,192512,Phase 1,Iteration 1
[monitor_data] 1773942758162,311132,8929,8929,702464,Phase 1,Iteration 1
[monitor_data] 1773942758800,845164,43502,43502,1908736,Phase 1,Iteration 1
[monitor_data] 1773942759445,2101332,43454,43454,3110912,Phase 1,Iteration 1
[monitor_data] 1773942760085,3313920,44341,44341,4329472,Phase 1,Iteration 1
[monitor_data] 1773942760727,4624672,172544,172544,5537792,Phase 1,Iteration 1
[monitor_data] 1773942761369,5851796,148788,148788,6762496,Phase 2,Iteration 1
[monitor_data] 1773942762014,7053208,123272,123272,6795264,Phase 2,Iteration 1
[monitor_data] 1773942762654,7056404,154759,154759,6793216,Phase 2,Iteration 1
[monitor_data] 1773942763290,7061600,278304,278304,6793216,Phase 2,Iteration 1
[monitor_data] 1773942763930,7204852,331267,331267,6793216,Phase 2,Iteration 1
[monitor_data] 1773942764563,7225932,308108,308108,6821888,Phase 2,Iteration 1
[monitor_data] 1773942765198,7254604,286595,286595,6823936,Phase 3,Iteration 1
[monitor_data] 1773942765836,7255764,264157,264157,6823936,Phase 3,Iteration 1
[monitor_data] 1773942766479,7233240,329885,329885,6823936,Phase 3,Iteration 1
[monitor_data] 1773942767122,7269460,330050,330050,6766592,Phase 3,Iteration 1
[monitor_data] 1773942767762,7269464,325986,325986,6766592,Phase 3,Iteration 1
[monitor_data] 1773942768394,7271768,357528,357528,6768640,Phase 3,Iteration 1
[monitor_data] 1773942769029,7297444,357524,357524,6768640,Phase 3,Iteration 1
[monitor_data] 1773942769666,7297444,263372,263372,6766592,Phase 3,Iteration 1
[monitor_data] 1773942770312,7327916,429641,429641,6766592,Phase 3,Iteration 1
[monitor_data] 1773942770949,7385176,428226,428226,6766592,Phase 3,Iteration 1
[monitor_data] 1773942771586,7384984,430092,430092,6766592,Phase 3,Iteration 1
[monitor_data] 1773942772227,7388832,431418,431418,6766592,Phase 3,Iteration 1
[monitor_data] 1773942772857,7388832,735744,735744,6449152,Phase 3,Iteration 1
[monitor_data] 1773942773509,7731188,605566,605566,6107136,Phase 3,Iteration 1
[monitor_data] 1773942774160,7752156,695321,695321,6105088,Phase 3,Iteration 1
[monitor_data] 1773942774798,7884956,701665,701665,6107136,Phase 3,Iteration 1
[monitor_data] 1773942775440,7885940,708438,708438,6107136,Phase 3,Iteration 1
[monitor_data] 1773942776077,7886184,709331,709331,6107136,Phase 3,Iteration 1
[monitor_data] 1773942776714,7886196,706461,706461,6107136,Phase 3,Iteration 1
