[monitor_start] Monitoring PID 3207636 at 0.0001s intervals
[monitor_header] timestamp_ms,rss_kb,gc_reserved_kb,gc_committed_kb,heap_kb,phase,iteration
[monitor_data] 1773998357488,15880,2483,2483,57344,,
[monitor_data] 1773998358941,89104,3540,3540,83968,,
[monitor_data] 1773998359580,140820,4504,4504,192512,Phase 1,Iteration 1
[monitor_data] 1773998360226,308596,9260,9260,690176,Phase 1,Iteration 1
[monitor_data] 1773998360865,833340,43813,43813,1888256,Phase 1,Iteration 1
[monitor_data] 1773998361512,2082440,44508,44508,3078144,Phase 1,Iteration 1
[monitor_data] 1773998362156,3271696,118749,118749,4247552,Phase 1,Iteration 1
[monitor_data] 1773998362798,4536212,166463,166463,5412864,Phase 1,Iteration 1
[monitor_data] 1773998363441,5716516,142558,142558,6582272,Phase 1,Iteration 1
[monitor_data] 1773998364086,6886732,153400,153400,6795264,Phase 2,Iteration 1
[monitor_data] 1773998364725,7033004,152668,152668,6793216,Phase 2,Iteration 1
[monitor_data] 1773998365362,7133848,290779,290779,6793216,Phase 2,Iteration 1
[monitor_data] 1773998366004,7199712,326988,326988,6793216,Phase 2,Iteration 1
[monitor_data] 1773998366644,7208764,303913,303913,6821888,Phase 2,Iteration 1
[monitor_data] 1773998367283,7237436,280716,280716,6823936,Phase 3,Iteration 1
[monitor_data] 1773998367927,7238688,257312,257312,6823936,Phase 3,Iteration 1
[monitor_data] 1773998368569,7246936,327936,327936,6823936,Phase 3,Iteration 1
[monitor_data] 1773998369206,7282432,327323,327323,6766592,Phase 3,Iteration 1
[monitor_data] 1773998369844,7282448,322924,322924,6766592,Phase 3,Iteration 1
[monitor_data] 1773998370483,7291196,366917,366917,6768640,Phase 3,Iteration 1
[monitor_data] 1773998371124,7304352,347473,347473,6768640,Phase 3,Iteration 1
[monitor_data] 1773998371768,7304352,352860,352860,6766592,Phase 3,Iteration 1
[monitor_data] 1773998372412,7381700,429810,429810,6766592,Phase 3,Iteration 1
[monitor_data] 1773998373054,7383836,429507,429507,6766592,Phase 3,Iteration 1
[monitor_data] 1773998373688,7384080,428370,428370,6766592,Phase 3,Iteration 1
[monitor_data] 1773998374328,7384080,427026,427026,6766592,Phase 3,Iteration 1
[monitor_data] 1773998374971,7384080,708926,708926,6246400,Phase 3,Iteration 1
