[monitor_start] Monitoring PID 1811662 at 0.0001s intervals
[monitor_header] timestamp_ms,rss_kb,gc_reserved_kb,gc_committed_kb,heap_kb,phase,iteration
[monitor_data] 1773954230811,15884,2485,2485,57344,,
[monitor_data] 1773954232267,94096,3604,3604,83968,,
[monitor_data] 1773954232903,144812,4876,4876,190464,Phase 1,Iteration 1
[monitor_data] 1773954233547,326952,9051,9051,815104,Phase 1,Iteration 1
[monitor_data] 1773954234187,960344,48705,48705,2019328,Phase 1,Iteration 1
[monitor_data] 1773954234829,2213932,48406,48406,3227648,Phase 1,Iteration 1
[monitor_data] 1773954235470,3428856,47792,47792,4450304,Phase 1,Iteration 1
[monitor_data] 1773954236113,4752552,186746,186746,5662720,Phase 1,Iteration 1
[monitor_data] 1773954236757,5991068,163258,163258,6795264,Phase 2,Iteration 1
[monitor_data] 1773954237399,7069420,138338,138338,6795264,Phase 2,Iteration 1
[monitor_data] 1773954238046,7067952,166532,166532,6793216,Phase 2,Iteration 1
[monitor_data] 1773954238684,7069168,270953,270953,6793216,Phase 2,Iteration 1
[monitor_data] 1773954239327,7193184,335614,335614,6793216,Phase 2,Iteration 1
[monitor_data] 1773954239962,7223816,314152,314152,6821888,Phase 2,Iteration 1
[monitor_data] 1773954240596,7252488,293215,293215,6823936,Phase 3,Iteration 1
[monitor_data] 1773954241239,7253832,268537,268537,6823936,Phase 3,Iteration 1
[monitor_data] 1773954241875,7258400,338217,338217,6823936,Phase 3,Iteration 1
[monitor_data] 1773954242512,7297796,338469,338469,6823936,Phase 3,Iteration 1
[monitor_data] 1773954243151,7297796,333149,333149,6766592,Phase 3,Iteration 1
[monitor_data] 1773954243783,7297856,362670,362670,6768640,Phase 3,Iteration 1
[monitor_data] 1773954244426,7319644,364459,364459,6768640,Phase 3,Iteration 1
[monitor_data] 1773954245070,7319644,346678,346678,6766592,Phase 3,Iteration 1
[monitor_data] 1773954245714,7399996,430680,430680,6766592,Phase 3,Iteration 1
[monitor_data] 1773954246348,7402496,430019,430019,6766592,Phase 3,Iteration 1
[monitor_data] 1773954246988,7402496,428886,428886,6766592,Phase 3,Iteration 1
[monitor_data] 1773954247627,7402496,428713,428713,6766592,Phase 3,Iteration 1
[monitor_data] 1773954248263,7402496,421074,421074,6625280,Phase 3,Iteration 1
[monitor_data] 1773954248914,7764884,653242,653242,6064128,Phase 3,Iteration 1
[monitor_data] 1773954249572,7822344,623284,623284,6062080,Phase 3,Iteration 1
[monitor_data] 1773954250207,8005632,733380,733380,6064128,Phase 3,Iteration 1
[monitor_data] 1773954250847,8007812,731792,731792,6064128,Phase 3,Iteration 1
[monitor_data] 1773954251486,8008028,734808,734808,6064128,Phase 3,Iteration 1
[monitor_data] 1773954252128,8008612,734316,734316,6064128,Phase 3,Iteration 1
[monitor_data] 1773954252765,8008612,731103,731103,6064128,Phase 3,Iteration 1
[monitor_data] 1773954253404,8008612,732514,732514,6064128,Phase 3,Iteration 1
[monitor_data] 1773954254040,8008632,732231,732231,6064128,Phase 3,Iteration 1
[monitor_data] 1773954254679,8008632,727577,727577,6064128,Phase 3,Iteration 1
[monitor_data] 1773954255316,8008632,718670,718670,6000640,Phase 3,Iteration 1
[monitor_data] 1773954255959,8039260,610086,610086,3446784,Phase 3,Iteration 1
[monitor_data] 1773954256616,8040544,469750,469750,3096576,Phase 3,Iteration 1
[monitor_data] 1773954257262,8040544,563908,563908,3096576,Phase 3,Iteration 1
[monitor_data] 1773954257902,8050864,565790,565790,3096576,Phase 3,Iteration 1
[monitor_data] 1773954258541,8050864,564278,564278,3096576,Phase 3,Iteration 1
[monitor_data] 1773954259174,8050864,561966,561966,3096576,Phase 3,Iteration 1
[monitor_data] 1773954259810,8050864,564469,564469,3096576,Phase 3,Iteration 1
[monitor_data] 1773954260448,8050864,564904,564904,3096576,Phase 3,Iteration 1
[monitor_data] 1773954261086,8050864,563880,563880,3096576,Phase 3,Iteration 1
[monitor_data] 1773954261726,8050864,561781,561781,2545664,Phase 3,Iteration 1
[monitor_data] 1773954262369,8049744,416879,416879,671744,Phase 4,Iteration 1
[monitor_data] 1773954263016,7946716,392830,392830,669696,Phase 4,Iteration 1
[monitor_data] 1773954263657,7946716,411001,411001,669696,Phase 4,Iteration 1
[monitor_data] 1773954264296,7946716,410057,410057,671744,Phase 4,Iteration 1
[monitor_data] 1773954264937,7946720,411918,411918,671744,Phase 4,Iteration 1
[monitor_data] 1773954265571,7946720,409916,409916,671744,Phase 4,Iteration 1
[monitor_data] 1773954266212,7579220,41230,41230,10240,Phase 4,Iteration 1
[monitor_data] 1773954266851,7537832,3869,3869,10240,Phase 4,Iteration 1
[monitor_data] 1773954267489,7537832,3741,3741,8192,Phase 4,Iteration 1
[monitor_data] 1773954268122,7537832,3741,3741,8192,Phase 4,Iteration 1
[monitor_data] 1773954268764,7537832,3741,3741,8192,Phase 4,Iteration 1
[monitor_data] 1773954269404,7537832,3741,3741,153600,Phase 1,Iteration 2
[monitor_data] 1773954270043,7537832,3934,3934,186368,Phase 1,Iteration 2
[monitor_data] 1773954270689,7537832,35848,35848,3584000,Phase 1,Iteration 2
[monitor_data] 1773954271333,7537888,36227,36227,6793216,Phase 2,Iteration 2
[monitor_data] 1773954271972,7537888,36315,36315,6793216,Phase 2,Iteration 2
[monitor_data] 1773954272610,7538384,41592,41592,6791168,Phase 2,Iteration 2
[monitor_data] 1773954273245,7538384,245959,245959,6791168,Phase 2,Iteration 2
[monitor_data] 1773954273885,7579240,318642,318642,6791168,Phase 2,Iteration 2
[monitor_data] 1773954274525,7613920,296999,296999,6819840,Phase 2,Iteration 2
[monitor_data] 1773954275165,7615204,274230,274230,6821888,Phase 3,Iteration 2
[monitor_data] 1773954275802,7615204,251112,251112,6821888,Phase 3,Iteration 2
[monitor_data] 1773954276443,7615204,226548,226548,6821888,Phase 3,Iteration 2
[monitor_data] 1773954277088,7615204,246537,246537,6762496,Phase 3,Iteration 2
[monitor_data] 1773954277725,7615204,258475,258475,6762496,Phase 3,Iteration 2
[monitor_data] 1773954278363,7615204,323495,323495,6764544,Phase 3,Iteration 2
[monitor_data] 1773954279007,7616956,306818,306818,6764544,Phase 3,Iteration 2
[monitor_data] 1773954279643,7616956,284412,284412,6764544,Phase 3,Iteration 2
[monitor_data] 1773954280284,7616956,260175,260175,6762496,Phase 3,Iteration 2
[monitor_data] 1773954280926,7619820,391448,391448,6762496,Phase 3,Iteration 2
[monitor_data] 1773954281571,7619820,425342,425342,6762496,Phase 3,Iteration 2
[monitor_data] 1773954282205,7619820,478867,478867,6576128,Phase 3,Iteration 2
[monitor_data] 1773954282850,7709768,474902,474902,6574080,Phase 3,Iteration 2
[monitor_data] 1773954283478,7755960,503264,503264,6574080,Phase 3,Iteration 2
[monitor_data] 1773954284114,7756024,505163,505163,6576128,Phase 3,Iteration 2
[monitor_data] 1773954284759,7757076,512365,512365,6576128,Phase 3,Iteration 2
[monitor_data] 1773954285397,7757076,512333,512333,6576128,Phase 3,Iteration 2
[monitor_data] 1773954286035,7757076,512280,512280,6576128,Phase 3,Iteration 2
[monitor_data] 1773954286674,7757076,510088,510088,6576128,Phase 3,Iteration 2
[monitor_data] 1773954287315,7757076,500242,500242,6576128,Phase 3,Iteration 2
[monitor_data] 1773954287956,7757076,811332,811332,5134336,Phase 3,Iteration 2
[monitor_data] 1773954288606,8068552,556058,556058,3096576,Phase 3,Iteration 2
[monitor_data] 1773954289264,8068552,501997,501997,3094528,Phase 3,Iteration 2
[monitor_data] 1773954289897,8068552,596659,596659,3094528,Phase 3,Iteration 2
[monitor_data] 1773954290534,8068552,597264,597264,3096576,Phase 3,Iteration 2
[monitor_data] 1773954291172,8068552,594985,594985,3096576,Phase 3,Iteration 2
[monitor_data] 1773954291811,8068560,594855,594855,3096576,Phase 3,Iteration 2
[monitor_data] 1773954292441,8068560,595459,595459,3096576,Phase 3,Iteration 2
[monitor_data] 1773954293083,8068560,596351,596351,3096576,Phase 3,Iteration 2
[monitor_data] 1773954293722,8068560,594452,594452,3096576,Phase 3,Iteration 2
[monitor_data] 1773954294359,8068560,544157,544157,1361920,Phase 3,Iteration 2
[monitor_data] 1773954294998,8034704,391597,391597,669696,Phase 3,Iteration 2
[monitor_data] 1773954295637,7987424,409005,409005,667648,Phase 3,Iteration 2
[monitor_data] 1773954296278,7987424,409421,409421,667648,Phase 4,Iteration 2
[monitor_data] 1773954296913,7987424,411201,411201,669696,Phase 4,Iteration 2
[monitor_data] 1773954297548,7987424,408972,408972,669696,Phase 4,Iteration 2
[monitor_data] 1773954298191,7987424,410407,410407,669696,Phase 4,Iteration 2
[monitor_data] 1773954298827,7987424,40095,40095,641024,Phase 4,Iteration 2
[monitor_data] 1773954299465,7620820,3317,3317,8192,Phase 4,Iteration 2
[monitor_data] 1773954300106,7597552,3317,3317,8192,Phase 4,Iteration 2
[monitor_data] 1773954300748,7597552,3317,3317,8192,Phase 4,Iteration 2
[monitor_data] 1773954301376,7597552,3317,3317,8192,Phase 4,Iteration 2
[monitor_data] 1773954302016,7597552,3317,3317,8192,Phase 4,Iteration 2
[monitor_data] 1773954302654,7597552,3317,3317,153600,Phase 1,Iteration 3
[monitor_data] 1773954303295,7597552,3446,3446,223232,Phase 1,Iteration 3
[monitor_data] 1773954303935,7597552,8147,8147,3923968,Phase 1,Iteration 3
[monitor_data] 1773954304588,7597552,160581,160581,6795264,Phase 2,Iteration 3
[monitor_data] 1773954305236,7598072,151798,151798,6795264,Phase 2,Iteration 3
[monitor_data] 1773954305874,7598072,125987,125987,6795264,Phase 2,Iteration 3
[monitor_data] 1773954306519,7598072,118600,118600,6791168,Phase 2,Iteration 3
[monitor_data] 1773954307159,7613204,257411,257411,6791168,Phase 2,Iteration 3
[monitor_data] 1773954307797,7649988,313998,313998,6819840,Phase 2,Iteration 3
[monitor_data] 1773954308434,7660112,291634,291634,6821888,Phase 3,Iteration 3
[monitor_data] 1773954309075,7660112,268720,268720,6821888,Phase 3,Iteration 3
[monitor_data] 1773954309717,7660112,245911,245911,6821888,Phase 3,Iteration 3
[monitor_data] 1773954310357,7660112,222774,222774,6821888,Phase 3,Iteration 3
[monitor_data] 1773954310991,7660112,325540,325540,6764544,Phase 3,Iteration 3
[monitor_data] 1773954311625,7660116,323594,323594,6764544,Phase 3,Iteration 3
[monitor_data] 1773954312261,7660116,356150,356150,6764544,Phase 3,Iteration 3
[monitor_data] 1773954312905,7667740,341509,341509,6764544,Phase 3,Iteration 3
[monitor_data] 1773954313543,7667740,311602,311602,6762496,Phase 3,Iteration 3
[monitor_data] 1773954314188,7681664,423265,423265,6764544,Phase 3,Iteration 3
[monitor_data] 1773954314828,7682436,429169,429169,6764544,Phase 3,Iteration 3
[monitor_data] 1773954315466,7682556,427351,427351,6764544,Phase 3,Iteration 3
[monitor_data] 1773954316106,7682556,420956,420956,6764544,Phase 3,Iteration 3
[monitor_data] 1773954316748,7901564,545562,545562,5464064,Phase 3,Iteration 3
[monitor_data] 1773954317410,7901564,489716,489716,5464064,Phase 3,Iteration 3
[monitor_data] 1773954318052,7944916,572587,572587,5464064,Phase 3,Iteration 3
[monitor_data] 1773954318687,7945968,574643,574643,5464064,Phase 3,Iteration 3
[monitor_data] 1773954319324,7947236,574192,574192,5464064,Phase 3,Iteration 3
[monitor_data] 1773954319966,7947236,571346,571346,5464064,Phase 3,Iteration 3
[monitor_data] 1773954320601,7947236,573998,573998,5464064,Phase 3,Iteration 3
[monitor_data] 1773954321234,7947236,580553,580553,5464064,Phase 3,Iteration 3
[monitor_data] 1773954321869,7952492,577961,577961,5464064,Phase 3,Iteration 3
[monitor_data] 1773954322506,7952492,559899,559899,5464064,Phase 3,Iteration 3
[monitor_data] 1773954323149,7952492,808252,808252,4413440,Phase 3,Iteration 3
[monitor_data] 1773954323791,8201496,616838,616838,3098624,Phase 3,Iteration 3
[monitor_data] 1773954324448,8201496,568427,568427,3096576,Phase 3,Iteration 3
[monitor_data] 1773954325088,8201496,662256,662256,3096576,Phase 3,Iteration 3
[monitor_data] 1773954325723,8201496,662284,662284,3096576,Phase 3,Iteration 3
[monitor_data] 1773954326361,8201496,660603,660603,3096576,Phase 3,Iteration 3
[monitor_data] 1773954327004,8201496,660838,660838,3096576,Phase 3,Iteration 3
[monitor_data] 1773954327644,8201496,663609,663609,3096576,Phase 3,Iteration 3
[monitor_data] 1773954328285,8201496,664048,664048,3096576,Phase 3,Iteration 3
[monitor_data] 1773954328920,8201496,661154,661154,3096576,Phase 3,Iteration 3
[monitor_data] 1773954329560,8201496,551490,551490,1421312,Phase 3,Iteration 3
[monitor_data] 1773954330204,8100792,390408,390408,641024,Phase 4,Iteration 3
[monitor_data] 1773954330843,8100792,398409,398409,638976,Phase 4,Iteration 3
[monitor_data] 1773954331482,8100792,406610,406610,638976,Phase 4,Iteration 3
[monitor_data] 1773954332117,8100792,406609,406609,641024,Phase 4,Iteration 3
[monitor_data] 1773954332749,8100792,406609,406609,641024,Phase 4,Iteration 3
[monitor_data] 1773954333384,8100792,406605,406605,638976,Phase 4,Iteration 3
[monitor_data] 1773954334016,7734700,40251,40251,6144,Phase 4,Iteration 3
[monitor_data] 1773954334653,7689436,2704,2704,6144,Phase 4,Iteration 3
[monitor_data] 1773954335296,7689436,2704,2704,6144,Phase 4,Iteration 3
[monitor_data] 1773954335933,7689436,2704,2704,6144,Phase 4,Iteration 3
[monitor_data] 1773954336565,7689436,2704,2704,6144,Phase 4,Iteration 3
[monitor_data] 1773954337210,7689436,2704,2704,0,Phase 4,
[monitor_data] 1773954337850,,0,0,0,Phase 4,
[monitor_data] 1773954338462,,0,0,0,Phase 4,
[monitor_end] Process 1811662 terminated
