[monitor_start] Monitoring PID 4053547 at 0.0001s intervals
[monitor_header] timestamp_ms,rss_kb,gc_reserved_kb,gc_committed_kb,heap_kb,phase,iteration
[monitor_data] 1773971929418,15872,2488,2488,53248,,
[monitor_data] 1773971930897,93900,3467,3467,83968,,
[monitor_data] 1773971931540,144584,6479,6479,190464,Phase 1,Iteration 1
[monitor_data] 1773971932188,324600,9010,9010,716800,Phase 1,Iteration 1
[monitor_data] 1773971932828,878272,47641,47641,1923072,Phase 1,Iteration 1
[monitor_data] 1773971933473,2129992,43808,43808,3119104,Phase 1,Iteration 1
[monitor_data] 1773971934114,3326940,123902,123902,4333568,Phase 1,Iteration 1
[monitor_data] 1773971934760,4651092,159103,159103,5539840,Phase 1,Iteration 1
[monitor_data] 1773971935403,5866100,135203,135203,6766592,Phase 2,Iteration 1
[monitor_data] 1773971936053,7062944,150045,150045,6793216,Phase 2,Iteration 1
[monitor_data] 1773971936692,7066220,149176,149176,6793216,Phase 2,Iteration 1
[monitor_data] 1773971937332,7180436,308626,308626,6793216,Phase 2,Iteration 1
[monitor_data] 1773971937973,7237836,320413,320413,6793216,Phase 2,Iteration 1
[monitor_data] 1773971938612,7237836,296907,296907,6821888,Phase 2,Iteration 1
[monitor_data] 1773971939259,7266512,276680,276680,6823936,Phase 3,Iteration 1
[monitor_data] 1773971939893,7266892,253383,253383,6823936,Phase 3,Iteration 1
[monitor_data] 1773971940537,7305344,330714,330714,6823936,Phase 3,Iteration 1
[monitor_data] 1773971941172,7322072,343231,343231,6766592,Phase 3,Iteration 1
[monitor_data] 1773971941813,7336236,341118,341118,6766592,Phase 3,Iteration 1
[monitor_data] 1773971942451,7350112,387694,387694,6768640,Phase 3,Iteration 1
[monitor_data] 1773971943091,7363468,364990,364990,6768640,Phase 3,Iteration 1
[monitor_data] 1773971943728,7363468,375426,375426,6766592,Phase 3,Iteration 1
[monitor_data] 1773971944376,7435636,469708,469708,6766592,Phase 3,Iteration 1
[monitor_data] 1773971945011,7547524,634970,634970,6766592,Phase 3,Iteration 1
[monitor_data] 1773971945647,7590512,596054,596054,6766592,Phase 3,Iteration 1
[monitor_data] 1773971946282,7604664,590935,590935,6766592,Phase 3,Iteration 1
[monitor_data] 1773971946922,7636344,833192,833192,6131712,Phase 3,Iteration 1
[monitor_data] 1773971947587,7791284,759371,759371,6129664,Phase 3,Iteration 1
[monitor_data] 1773971948230,7901568,847352,847352,6129664,Phase 3,Iteration 1
[monitor_data] 1773971948865,7962864,858126,858126,6131712,Phase 3,Iteration 1
[monitor_data] 1773971949497,8004556,858295,858295,6131712,Phase 3,Iteration 1
[monitor_data] 1773971950138,8044460,859309,859309,6131712,Phase 3,Iteration 1
[monitor_data] 1773971950779,8063544,857455,857455,6131712,Phase 3,Iteration 1
[monitor_data] 1773971951415,8082388,1025552,1025552,6131712,Phase 3,Iteration 1
[monitor_data] 1773971952047,8109912,1024068,1024068,6131712,Phase 3,Iteration 1
[monitor_data] 1773971952687,8140552,1021541,1021541,6131712,Phase 3,Iteration 1
[monitor_data] 1773971953322,8157136,1009417,1009417,5711872,Phase 3,Iteration 1
[monitor_data] 1773971953975,8001800,755696,755696,3291136,Phase 3,Iteration 1
[monitor_data] 1773971954634,8021340,637907,637907,3098624,Phase 3,Iteration 1
[monitor_data] 1773971955276,8023652,731307,731307,3098624,Phase 3,Iteration 1
[monitor_data] 1773971955916,8042124,731985,731985,3098624,Phase 3,Iteration 1
[monitor_data] 1773971956553,8058108,731073,731073,3098624,Phase 3,Iteration 1
[monitor_data] 1773971957190,8074252,730274,730274,3098624,Phase 3,Iteration 1
[monitor_data] 1773971957833,8090184,732293,732293,3098624,Phase 3,Iteration 1
[monitor_data] 1773971958473,8106360,731910,731910,3098624,Phase 3,Iteration 1
[monitor_data] 1773971959107,8122320,730704,730704,3098624,Phase 3,Iteration 1
[monitor_data] 1773971959750,8137700,729938,729938,1980416,Phase 3,Iteration 1
[monitor_data] 1773971960397,7958484,392097,392097,669696,Phase 3,Iteration 1
[monitor_data] 1773971961038,7958484,409514,409514,671744,Phase 4,Iteration 1
[monitor_data] 1773971961680,7958488,411127,411127,671744,Phase 4,Iteration 1
[monitor_data] 1773971962321,7958488,408743,408743,671744,Phase 4,Iteration 1
[monitor_data] 1773971962965,7958488,412405,412405,671744,Phase 4,Iteration 1
[monitor_data] 1773971963600,7958488,410176,410176,669696,Phase 4,Iteration 1
[monitor_data] 1773971964241,7590836,40518,40518,10240,Phase 4,Iteration 1
[monitor_data] 1773971964877,7483892,3758,3758,8192,Phase 4,Iteration 1
[monitor_data] 1773971965513,7483892,3725,3725,8192,Phase 4,Iteration 1
[monitor_data] 1773971966156,7483892,3660,3660,6144,Phase 4,Iteration 1
[monitor_data] 1773971966797,7483380,3211,3211,6144,Phase 4,Iteration 1
[monitor_data] 1773971967435,7483380,3201,3201,6144,Phase 4,Iteration 1
[monitor_data] 1773971968075,7483380,3276,3276,180224,Phase 1,Iteration 2
[monitor_data] 1773971968715,7483380,7853,7853,1859584,Phase 1,Iteration 2
[monitor_data] 1773971969356,7487056,116230,116230,4765696,Phase 1,Iteration 2
[monitor_data] 1773971970009,7487060,154056,154056,6791168,Phase 2,Iteration 2
[monitor_data] 1773971970655,7487060,128503,128503,6791168,Phase 2,Iteration 2
[monitor_data] 1773971971300,7487060,112037,112037,6789120,Phase 2,Iteration 2
[monitor_data] 1773971971941,7487572,236722,236722,6789120,Phase 2,Iteration 2
[monitor_data] 1773971972583,7559624,309696,309696,6789120,Phase 2,Iteration 2
[monitor_data] 1773971973229,7602992,299094,299094,6819840,Phase 3,Iteration 2
[monitor_data] 1773971973870,7607240,276341,276341,6819840,Phase 3,Iteration 2
[monitor_data] 1773971974512,7607240,253246,253246,6819840,Phase 3,Iteration 2
[monitor_data] 1773971975147,7583784,229179,229179,6819840,Phase 3,Iteration 2
[monitor_data] 1773971975788,7583784,318990,318990,6819840,Phase 3,Iteration 2
[monitor_data] 1773971976432,7585356,316621,316621,6762496,Phase 3,Iteration 2
[monitor_data] 1773971977076,7584844,333508,333508,6762496,Phase 3,Iteration 2
[monitor_data] 1773971977719,7606360,347545,347545,6762496,Phase 3,Iteration 2
[monitor_data] 1773971978361,7608056,324764,324764,6760448,Phase 3,Iteration 2
[monitor_data] 1773971979005,7608056,421137,421137,6760448,Phase 3,Iteration 2
[monitor_data] 1773971979645,7685472,505352,505352,6762496,Phase 3,Iteration 2
[monitor_data] 1773971980281,7746516,592878,592878,6762496,Phase 3,Iteration 2
[monitor_data] 1773971980922,7795988,590201,590201,6762496,Phase 3,Iteration 2
[monitor_data] 1773971981567,7802020,679392,679392,5691392,Phase 3,Iteration 2
[monitor_data] 1773971982227,7880048,567699,567699,5550080,Phase 3,Iteration 2
[monitor_data] 1773971982869,7883144,635787,635787,5550080,Phase 3,Iteration 2
[monitor_data] 1773971983504,7992964,647766,647766,5550080,Phase 3,Iteration 2
[monitor_data] 1773971984144,8026440,645831,645831,5550080,Phase 3,Iteration 2
[monitor_data] 1773971984782,8057612,726956,726956,5550080,Phase 3,Iteration 2
[monitor_data] 1773971985416,8089168,729129,729129,5550080,Phase 3,Iteration 2
[monitor_data] 1773971986052,8121568,974727,974727,5550080,Phase 3,Iteration 2
[monitor_data] 1773971986687,8157080,899771,899771,5550080,Phase 3,Iteration 2
[monitor_data] 1773971987321,8186368,886427,886427,5550080,Phase 3,Iteration 2
[monitor_data] 1773971987960,8186368,974855,974855,4509696,Phase 3,Iteration 2
[monitor_data] 1773971988613,8238144,781195,781195,3100672,Phase 3,Iteration 2
[monitor_data] 1773971989270,8238144,729582,729582,3100672,Phase 3,Iteration 2
[monitor_data] 1773971989908,8260144,823415,823415,3100672,Phase 3,Iteration 2
[monitor_data] 1773971990551,8275688,823169,823169,3100672,Phase 3,Iteration 2
[monitor_data] 1773971991187,8292152,822378,822378,3100672,Phase 3,Iteration 2
[monitor_data] 1773971991829,8307560,823352,823352,3100672,Phase 3,Iteration 2
[monitor_data] 1773971992468,8322616,825384,825384,3100672,Phase 3,Iteration 2
[monitor_data] 1773971993109,8339020,823941,823941,3100672,Phase 3,Iteration 2
[monitor_data] 1773971993746,8355328,821888,821888,3100672,Phase 3,Iteration 2
[monitor_data] 1773971994379,8371092,525862,525862,1118208,Phase 3,Iteration 2
[monitor_data] 1773971995032,8159448,392460,392460,667648,Phase 3,Iteration 2
[monitor_data] 1773971995674,8159448,410549,410549,669696,Phase 4,Iteration 2
[monitor_data] 1773971996310,8159448,409916,409916,669696,Phase 4,Iteration 2
[monitor_data] 1773971996953,8159448,409579,409579,669696,Phase 4,Iteration 2
[monitor_data] 1773971997591,8159448,413779,413779,669696,Phase 4,Iteration 2
[monitor_data] 1773971998229,8159448,410240,410240,641024,Phase 4,Iteration 2
[monitor_data] 1773971998870,7791244,3497,3497,8192,Phase 4,Iteration 2
[monitor_data] 1773971999508,7606020,3507,3507,8192,Phase 4,Iteration 2
[monitor_data] 1773972000145,7606020,3497,3497,8192,Phase 4,Iteration 2
[monitor_data] 1773972000786,7606020,3507,3507,8192,Phase 4,Iteration 2
[monitor_data] 1773972001428,7606020,3497,3497,8192,Phase 4,Iteration 2
[monitor_data] 1773972002063,7606020,3497,3497,153600,Phase 1,Iteration 3
[monitor_data] 1773972002705,7606020,3637,3637,184320,Phase 1,Iteration 3
[monitor_data] 1773972003346,7606020,13097,13097,4050944,Phase 1,Iteration 3
[monitor_data] 1773972003995,7606076,17899,17899,6793216,Phase 2,Iteration 3
[monitor_data] 1773972004636,7606076,244163,244163,6793216,Phase 2,Iteration 3
[monitor_data] 1773972005282,7665588,317899,317899,6793216,Phase 2,Iteration 3
[monitor_data] 1773972005922,7682912,295639,295639,6793216,Phase 2,Iteration 3
[monitor_data] 1773972006564,7682912,272475,272475,6793216,Phase 2,Iteration 3
[monitor_data] 1773972007208,7682912,249365,249365,6821888,Phase 2,Iteration 3
[monitor_data] 1773972007851,7682912,225308,225308,6795264,Phase 3,Iteration 3
[monitor_data] 1773972008494,7682912,223464,223464,6762496,Phase 3,Iteration 3
[monitor_data] 1773972009136,7682912,254846,254846,6762496,Phase 3,Iteration 3
[monitor_data] 1773972009783,7682912,309514,309514,6762496,Phase 3,Iteration 3
[monitor_data] 1773972010424,7682912,289297,289297,6764544,Phase 3,Iteration 3
[monitor_data] 1773972011059,7682912,267674,267674,6764544,Phase 3,Iteration 3
[monitor_data] 1773972011697,7682916,245263,245263,6764544,Phase 3,Iteration 3
[monitor_data] 1773972012340,7682916,412701,412701,6762496,Phase 3,Iteration 3
[monitor_data] 1773972012988,7692020,424730,424730,6764544,Phase 3,Iteration 3
[monitor_data] 1773972013629,7714956,444476,444476,6713344,Phase 3,Iteration 3
[monitor_data] 1773972014272,7714960,476559,476559,6711296,Phase 3,Iteration 3
[monitor_data] 1773972014902,7843616,539055,539055,6711296,Phase 3,Iteration 3
[monitor_data] 1773972015538,7932872,620797,620797,6711296,Phase 3,Iteration 3
[monitor_data] 1773972016172,7983296,621886,621886,6711296,Phase 3,Iteration 3
[monitor_data] 1773972016808,8030812,784158,784158,6711296,Phase 3,Iteration 3
[monitor_data] 1773972017451,8084324,792744,792744,6711296,Phase 3,Iteration 3
[monitor_data] 1773972018092,8112324,781007,781007,6711296,Phase 3,Iteration 3
[monitor_data] 1773972018734,8112324,769092,769092,6473728,Phase 3,Iteration 3
[monitor_data] 1773972019390,8245192,874864,874864,4780032,Phase 3,Iteration 3
