[monitor_start] Monitoring PID 1978703 at 0.0001s intervals
[monitor_header] timestamp_ms,rss_kb,gc_reserved_kb,gc_committed_kb,heap_kb,phase,iteration
[monitor_data] 1773955549266,15872,2488,2488,55296,,
[monitor_data] 1773955550737,90176,3524,3524,108544,,
[monitor_data] 1773955551368,122236,5791,5791,194560,Phase 1,Iteration 1
[monitor_data] 1773955552010,290468,10491,10491,591872,Phase 1,Iteration 1
[monitor_data] 1773955552649,698104,10869,10869,1755136,Phase 1,Iteration 1
[monitor_data] 1773955553285,1913168,41942,41942,2889728,Phase 1,Iteration 1
[monitor_data] 1773955553927,3083048,117059,117059,4100096,Phase 1,Iteration 1
[monitor_data] 1773955554575,4388832,147426,147426,5283840,Phase 1,Iteration 1
[monitor_data] 1773955555216,5578600,123396,123396,6473728,Phase 1,Iteration 1
[monitor_data] 1773955555855,6758180,139671,139671,6791168,Phase 2,Iteration 1
[monitor_data] 1773955556494,7026864,138573,138573,6791168,Phase 2,Iteration 1
[monitor_data] 1773955557132,7154740,309134,309134,6791168,Phase 2,Iteration 1
[monitor_data] 1773955557772,7208928,318447,318447,6791168,Phase 2,Iteration 1
[monitor_data] 1773955558414,7208928,294944,294944,6819840,Phase 2,Iteration 1
[monitor_data] 1773955559051,7237600,271166,271166,6821888,Phase 3,Iteration 1
[monitor_data] 1773955559697,7238532,286997,286997,6821888,Phase 3,Iteration 1
[monitor_data] 1773955560340,7277800,319689,319689,6821888,Phase 3,Iteration 1
[monitor_data] 1773955560977,7282140,317116,317116,6764544,Phase 3,Iteration 1
[monitor_data] 1773955561614,7282396,332703,332703,6764544,Phase 3,Iteration 1
[monitor_data] 1773955562252,7305216,355185,355185,6766592,Phase 3,Iteration 1
[monitor_data] 1773955562895,7311204,337277,337277,6766592,Phase 3,Iteration 1
[monitor_data] 1773955563535,7311204,361799,361799,6764544,Phase 3,Iteration 1
[monitor_data] 1773955564186,7384936,432581,432581,6764544,Phase 3,Iteration 1
[monitor_data] 1773955564821,7387780,435315,435315,6764544,Phase 3,Iteration 1
[monitor_data] 1773955565453,7398044,444438,444438,6764544,Phase 3,Iteration 1
[monitor_data] 1773955566089,7406388,709257,709257,6504448,Phase 3,Iteration 1
[monitor_data] 1773955566746,7708500,594447,594447,6184960,Phase 3,Iteration 1
[monitor_data] 1773955567393,7727912,673744,673744,6182912,Phase 3,Iteration 1
[monitor_data] 1773955568033,7856428,680102,680102,6182912,Phase 3,Iteration 1
[monitor_data] 1773955568669,7870544,704631,704631,6184960,Phase 3,Iteration 1
[monitor_data] 1773955569307,7897448,710697,710697,6184960,Phase 3,Iteration 1
[monitor_data] 1773955569947,7900644,712051,712051,6184960,Phase 3,Iteration 1
[monitor_data] 1773955570584,7906776,713870,713870,6184960,Phase 3,Iteration 1
[monitor_data] 1773955571223,7929216,744255,744255,6184960,Phase 3,Iteration 1
[monitor_data] 1773955571861,7935488,743642,743642,6184960,Phase 3,Iteration 1
